variant_id,base_strategy,family_label,slice_name,scope_note,candidate_for_branch,final_equity,total_return_pct,CAGR,max_drawdown_pct,Sharpe,profit_factor,expectancy,win_rate,average_win,average_loss,payoff_ratio,trade_count,percent_profitable_months,top_symbol,top_symbol_pnl_share_pct,top_10pct_days_pnl_share_pct,non_extreme_day_expectancy,reached_100k_from_25k,trust_adjusted_quality_score,slice_quality_score
csm_native,cross_sectional_momentum,CSM native,ex_tsla_full,CSM native baseline on the narrowed mega-cap ex-NVDA ex-TSLA universe.,True,126443.85901905714,405.7754360762286,38.433094577470484,31.39786031480053,1.1235812182811011,2.2171432740309767,59.84888437702483,65.42772861356933,166.62734358179756,-142.22843858900416,1.171547302598875,1695,49.18032786885246,NFLX,32.48540442149629,49.51408386688425,106.50658046085769,True,0.713723,
csm_native,cross_sectional_momentum,CSM native,broad_participation_only,"CSM native baseline broad-participation slice on ex-TSLA days with multi-symbol participation, at least two profitable symbols, at least three traded symbols, and top-symbol share at or below 60%.",False,27269.3843626791,9.077537450716399,1.7585945820143944,19.616886942764488,0.1903908698612589,1.1407655511421886,9.262793317057525,56.326530612244895,133.2689525777342,-150.67038404717974,0.8845066229870591,245,32.78688524590164,NFLX,90.29916936182299,54.62435133712964,16.20524770292291,False,,
csm_native,cross_sectional_momentum,CSM native,ex_aapl_full,CSM native rerun on the narrowed mega-cap universe with `AAPL` removed.,False,119880.67036023496,379.52268144093983,36.960542391771156,23.06761464915027,1.1901525271175726,2.3038466114333116,66.58292656858593,65.40350877192982,179.8824898026345,-147.60610575217126,1.218665643172342,1425,49.18032786885246,NFLX,34.3982178992774,49.57683164017342,107.87716831579901,True,,0.722337
csm_native,cross_sectional_momentum,CSM native,ex_aapl_broad_participation_only,"CSM native rerun on the ex-AAPL universe, then filtered to honest broad-participation days only.",False,24841.50364190116,-0.6339854323953675,-0.12752444719444922,23.826873491180834,0.06562686515911666,0.9886096401784741,-0.8386050693060203,52.38095238095239,138.9541398881865,-154.6106245225478,0.8987360365258855,189,29.508196721311474,NFLX,100.0,54.861847405125665,14.172127171096063,False,,0.338347
csm_native,cross_sectional_momentum,CSM native,ex_aapl_rising_market,CSM native rerun on the ex-AAPL universe with the entry-day `rising_market` regime only.,False,24281.14296278855,-2.8754281488457933,-0.5836640653594238,21.894683381475964,0.015538145481816498,0.936044001388816,-4.957634739389304,50.3448275862069,144.1234496296819,-156.10928972469756,0.9232214808218461,145,29.508196721311474,,0.0,57.94414685964816,8.948189108838484,False,,0.479866
csm_native,cross_sectional_momentum,CSM native,ex_aapl_non_extreme_2_5,CSM native ex-AAPL rerun with both best and worst 2.5% of days removed from the equity-path audit.,False,125433.64370200888,401.73457480803546,38.21047759562497,21.4624907162695,1.5402441886762734,2.3038466114333116,66.58292656858593,65.40350877192982,179.8824898026345,-147.60610575217126,1.218665643172342,1425,54.09836065573771,NFLX,34.3982178992774,43.8789046107229,106.25481233759436,True,,
csm_native,cross_sectional_momentum,CSM native,ex_meta_full,CSM native rerun on the narrowed mega-cap universe with `META` removed.,False,99848.38571684538,299.3935428673815,32.027155267797355,33.83885837561499,1.0038431421156766,2.172728164226696,57.8426473855065,65.45595054095827,163.7220095312614,-142.78334755287017,1.146646386551751,1294,49.18032786885246,NFLX,43.59642978312721,50.454374351790406,79.65020857885095,False,,0.608665
csm_native,cross_sectional_momentum,CSM native,ex_meta_broad_participation_only,"CSM native rerun on the ex-META universe, then filtered to honest broad-participation days only.",False,26117.770293013047,4.471081172052194,0.8814503278758545,15.841185278193814,0.1428730928105816,1.158260655276405,10.545002764274008,59.43396226415094,129.85101786194437,-164.2521821462663,0.7905588599505622,106,18.0327868852459,NFLX,100.0,54.56283942041741,10.896863297487224,False,,0.332432
csm_native,cross_sectional_momentum,CSM native,ex_meta_rising_market,CSM native rerun on the ex-META universe with the entry-day `rising_market` regime only.,False,23666.887940196248,-5.3324482392150045,-1.093446053772451,14.718274284861666,-0.11415223648463955,0.7978103059949778,-16.874836200047483,50.63291139240506,131.50652232690055,-169.0608449456352,0.7778650483451033,79,18.0327868852459,NFLX,100.0,54.59904591952588,5.917988441159662,False,,0.323559
csm_native,cross_sectional_momentum,CSM native,ex_meta_non_extreme_2_5,CSM native ex-META rerun with both best and worst 2.5% of days removed from the equity-path audit.,False,104092.65711879899,316.37062847519593,33.13449353852385,37.30196079238719,1.3854013835531225,2.172728164226696,57.8426473855065,65.45595054095827,163.7220095312614,-142.78334755287017,1.146646386551751,1294,57.377049180327866,NFLX,43.59642978312721,44.926289505075815,80.76491335788818,True,,
