candidate_id,variant,entry_mode,timeframe_min,timeframe_label,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.25,3.0,260736.6476917514,160.7366476917514,21.406883807323894,13.106778398564057,1.3673372864943953,1.2347663273123348,1555,716,46.045016077170416,778,777,1245,0.06500481544458281,19.54983922829582,195.4983922829582,60.605498918751934,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.0,4.5,260413.320260659,160.41332026065902,21.376395742951292,12.958961107035183,1.3843380016927034,1.2369585403019772,1545,710,45.9546925566343,775,770,1245,0.06544548326224928,19.671197411003238,196.71197411003237,60.601379878488316,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.5,3.5,260150.7798722211,160.15077987222108,21.351617355781862,10.6830174552068,1.442323607756936,1.245505714683246,1510,695,46.026490066225165,755,755,1245,0.06664253591622443,19.545695364238412,195.45695364238412,58.79929976315519,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.75,3.25,260084.38666383177,160.08438666383176,21.34534804949626,13.296335351925537,1.3572188187593621,1.233523495915894,1555,715,45.98070739549839,779,776,1245,0.0648889235580915,19.539549839228297,195.39549839228297,60.5540109154567,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.5,4.5,259924.30083065765,159.92430083065767,21.330226385971528,12.196419415504122,1.437878145754243,1.245450851383679,1510,695,46.026490066225165,755,755,1245,0.06662764327139706,19.575496688741723,195.75496688741723,58.896097209350216,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,1.0,4.5,259681.06573024986,159.68106573024988,21.307236241826622,12.124668245510495,1.3942936050498407,1.234950168369994,1564,711,45.46035805626599,786,778,1245,0.0643965183337145,19.199488491048594,191.99488491048595,59.60869117495623,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.0,3.5,259630.52847327132,159.6305284732713,21.302457396357568,12.958961107035238,1.3879536868937845,1.2339500383513298,1553,715,46.03992273019961,777,776,1245,0.06488747213631732,19.569864777849325,195.69864777849324,60.58284419730203,11816,7888
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.25,3.5,259274.60917615684,159.27460917615684,21.268780340028503,11.551816013418803,1.445834229278103,1.2443552661013704,1513,696,46.00132187706543,757,756,1245,0.066269017960177,19.45670852610707,194.5670852610707,58.58716918957882,935,1014
dominant_count_10m,active_dominant_count_session_reset,change_only,10,10m,0.0,1.25,4.5,259048.89290109358,159.04889290109358,21.247403972117663,13.715913598303707,1.4431211214692148,1.2443004609956838,1513,696,46.00132187706543,757,756,1245,0.0662541548447181,19.48711169861203,194.87111698612028,58.68602615590568,935,1014
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.0,3.0,259024.90837870538,159.0249083787054,21.245131654643412,13.106778398563979,1.3601942974973098,1.2328892054099365,1555,716,46.045016077170416,778,777,1245,0.06458323723926014,19.54469453376206,195.44694533762058,60.58078467717022,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,3.25,258987.39692364898,158.98739692364896,21.24157744563111,12.958961107035183,1.345094842437958,1.2324445785996463,1554,715,46.01029601029601,778,776,1245,0.06468837331548245,19.562419562419564,195.62419562419564,60.607558438883736,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.25,2.0,258904.0160678834,158.9040160678834,21.233675641646176,12.775640171711267,1.3727852126699944,1.2250542420225699,1611,752,46.67908131595283,802,809,1245,0.06219196366226093,18.865921787709496,188.65921787709496,60.47163011018433,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.5,4.5,258799.23705755186,158.79923705755186,21.223743107416617,12.958961107035272,1.3725378997937683,1.2352377534099404,1545,710,45.9546925566343,775,770,1245,0.06506072864042196,19.676375404530745,196.76375404530745,60.62609412007003,11816,7888
dominant_count_10m,active_dominant_count_session_reset,always_on_active,10,10m,0.0,2.25,4.25,258790.14224591953,158.79014224591953,21.222880812784318,12.958961107035293,1.381192308592063,1.2357288934593256,1545,710,45.9546925566343,775,770,1245,0.0650058462106562,19.676375404530745,196.76375404530745,60.62609412007003,11816,7888
