strategy_id,date,total_pnl_dollars,total_pnl_pct,number_of_trades,number_of_symbols_traded,winning_trades_count,losing_trades_count,biggest_winner_contribution,biggest_loser_contribution,top_symbol,top_symbol_contribution,top_symbol_pct_of_day_pnl,cumulative_equity_before_day,cumulative_equity_after_day,rolling_drawdown_before_day,rolling_drawdown_after_day,positive_symbols_count,negative_symbols_count,rising_market,falling_or_volatile,calmer,regime_primary,spy_vol_20d,volatility_bucket,gap_pct,uptrend_regime,trend_stack_regime,dominant_symbol_family,gap_bucket,day_of_week,breadth_proxy,participation_type,gap_continuation_label,strategy_label
cross_sectional_momentum,2021-12-15 00:00:00+00:00,4630.29571531649,18.52118286126596,55,4,52,3,188.5073003186625,-0.4999000199960626,NVDA,3250.317028672048,70.19674829666646,66978.82107697216,71609.11679228865,-23.503942307944502,-18.215712947157737,4,0,True,True,False,rising_market,0.18016858804986183,high_vol,0.0021216407355020284,True,True,NVDA,-1% to 1%,Wednesday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-16 00:00:00+00:00,-6447.667537290508,-25.790670149162032,55,4,0,55,-0.49990001999582007,-184.06137342435466,NVDA,-3174.1557620072213,49.229519723982094,71609.11679228865,65161.449254998144,-18.215712947157737,-25.579550350998538,0,4,False,True,False,falling_or_volatile,0.18268403830364516,high_vol,0.022697368421052744,True,True,NVDA,1% to 3%,Thursday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-17 00:00:00+00:00,-835.2262602615738,-3.340905041046295,55,4,20,35,15.289688930841741,-51.57275197397361,NVDA,-891.564421363901,106.74525739704154,65161.449254998144,64326.22299473657,-25.579550350998538,-26.533456603207195,1,3,False,True,False,falling_or_volatile,0.18569512045016354,high_vol,-0.01411930815390039,True,True,NVDA,-3% to -1%,Friday,0.25,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-20 00:00:00+00:00,-1730.5449745914812,-6.9221798983659255,55,4,5,50,26.748969117657737,-88.01683363362925,TSLA,-1563.2281434147403,90.33155256677232,64326.22299473657,62595.67802014509,-26.533456603207195,-28.509900292219214,1,3,False,True,False,falling_or_volatile,0.18877235902696715,high_vol,-0.023451071221771924,True,True,mega_cap_tech_ex_nvda,-3% to -1%,Monday,0.25,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-21 00:00:00+00:00,4679.673298081951,18.718693192327805,56,4,53,3,122.89660650660896,-0.49990001999613765,NVDA,2225.264058264348,47.55169680704876,62595.67802014509,67275.35131822704,-28.509900292219214,-23.165277128746965,4,0,False,True,False,falling_or_volatile,0.19973130488854224,high_vol,0.02386117136659438,True,True,NVDA,1% to 3%,Tuesday,1.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-22 00:00:00+00:00,4453.388711219915,17.81355484487966,56,4,53,3,195.39061718958328,-0.499900019996056,TSLA,3442.4965031259617,77.30060693900128,67275.35131822704,71728.74002944696,-23.165277128746965,-18.079092058586767,4,0,True,True,False,rising_market,0.20281610365309424,high_vol,0.02892852576396887,True,False,mega_cap_tech_ex_nvda,1% to 3%,Wednesday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-23 00:00:00+00:00,3351.7042039096123,13.40681681563845,55,4,51,4,161.4784716901542,-0.8460255389300357,TSLA,2857.835455077423,85.26514516835604,71728.74002944696,75080.44423335657,-18.079092058586767,-14.251133399022898,3,1,True,True,False,rising_market,0.20372448485366865,high_vol,-0.0020518005293050923,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Thursday,0.75,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-27 00:00:00+00:00,4116.809645314192,16.467238581256765,54,4,51,3,117.4746973960234,-4.215728368749126,NVDA,2155.47639658613,52.357932046712975,75080.44423335657,79197.25387867076,-14.251133399022898,-9.549352999316262,3,1,True,True,False,rising_market,0.19123263489119838,high_vol,0.0006761325219744041,True,True,NVDA,-1% to 1%,Monday,0.75,multi_symbol_driven,broad_continuation,Cross-sectional momentum
cross_sectional_momentum,2021-12-28 00:00:00+00:00,-1467.7779836287082,-5.871111934514833,53,3,0,53,-0.49990001999588235,-56.0263941427186,NVDA,-1030.3169108879608,70.19569188119064,79197.25387867076,77729.47589504205,-9.549352999316262,-11.225692288503797,0,3,True,True,False,rising_market,0.18789072715111593,high_vol,0.011981865284974136,True,True,NVDA,1% to 3%,Tuesday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-29 00:00:00+00:00,-620.657183357238,-2.482628733428952,53,3,13,40,1.3541717372875723,-28.91684858979039,NVDA,-534.6631843824083,86.14468642581824,77729.47589504205,77108.81871168481,-11.225692288503797,-11.934540651936809,1,2,True,True,False,rising_market,0.1716587142098035,high_vol,-0.0016523463317911213,True,True,NVDA,-1% to 1%,Wednesday,0.3333333333333333,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-30 00:00:00+00:00,-1619.717343208249,-6.478869372832996,54,3,0,54,-0.49990001999586225,-43.9941347019618,TSLA,-711.9388983840967,43.9545147410675,77108.81871168481,75489.10136847656,-11.934540651936809,-13.784408854133034,0,3,True,True,False,rising_market,0.16561012144338194,high_vol,-0.022869137711981513,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Thursday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2021-12-31 00:00:00+00:00,-1040.417399323167,-4.161669597292668,55,3,0,55,-0.49990001999583417,-37.661645616072974,TSLA,-610.3167072386102,58.66075554250108,75489.10136847656,74448.6839691534,-13.784408854133034,-14.972662515853663,0,3,True,True,False,rising_market,0.16032664778258982,high_vol,0.0028869331240541918,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Friday,0.0,multi_symbol_driven,broad_continuation,Cross-sectional momentum
cross_sectional_momentum,2022-01-03 00:00:00+00:00,8579.290294721417,34.31716117888567,55,3,53,2,397.1970456898688,-0.4999000199961222,TSLA,6433.853866740097,74.99284492912726,74448.6839691534,83027.97426387481,-14.972662515853663,-5.174313204991632,3,0,True,True,False,rising_market,0.15578912778378656,high_vol,0.0860727871458582,True,False,mega_cap_tech_ex_nvda,>=3%,Monday,1.0,one_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-01-04 00:00:00+00:00,-4136.167263889511,-16.544669055558042,56,3,0,56,-0.4999000199958396,-139.39808211435934,TSLA,-2240.4011591956564,54.166116026189414,83027.97426387481,78891.8069999853,-5.174313204991632,-9.8982018097026,0,3,True,True,False,rising_market,0.15257904955057566,mid_vol,-0.008526492136123887,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Tuesday,0.0,multi_symbol_driven,broad_continuation,Cross-sectional momentum
cross_sectional_momentum,2022-01-05 00:00:00+00:00,-6653.768119271233,-26.615072477084933,57,3,0,57,-0.49990001999589606,-170.72723864454395,NVDA,-2840.984430081825,42.69737657153266,78891.8069999853,72238.03888071407,-9.8982018097026,-17.49742529165077,0,3,True,True,False,rising_market,0.15418913326359926,high_vol,-0.01163188504960655,True,False,NVDA,-3% to -1%,Wednesday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-06 00:00:00+00:00,-774.2781678277825,-3.09711267131113,58,3,20,38,51.713795172000104,-65.07465757998483,TSLA,-1037.4165923055948,133.98499859760227,72238.03888071407,71463.76071288629,-17.49742529165077,-18.381723140485505,1,2,True,True,False,rising_market,0.15398480327846448,high_vol,-0.010228557249593262,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Thursday,0.3333333333333333,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-07 00:00:00+00:00,-3224.890557904975,-12.899562231619901,58,3,17,41,2.5578799482099726,-104.81935881641579,TSLA,-1670.7816131829868,51.808939968133274,71463.76071288629,68238.87015498131,-18.381723140485505,-22.064848794258452,1,2,True,True,False,rising_market,0.15272063132367053,mid_vol,0.0147083685545224,True,False,mega_cap_tech_ex_nvda,1% to 3%,Friday,0.3333333333333333,multi_symbol_driven,broad_continuation,Cross-sectional momentum
cross_sectional_momentum,2022-01-10 00:00:00+00:00,1655.166736631756,6.620666946527025,58,3,54,4,86.57179158207947,-0.49990001999607836,TSLA,1376.3165364130318,83.15274261817387,68238.87015498131,69894.03689161307,-22.064848794258452,-20.17449408004439,3,0,False,True,False,falling_or_volatile,0.1490157116562771,mid_vol,-0.026261977097452704,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Monday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-11 00:00:00+00:00,1685.5259684084012,6.742103873633605,58,3,55,3,42.58117796137397,-0.4999000199960971,NVDA,709.3034107487615,42.082022113164975,69894.03689161307,71579.56286002147,-20.17449408004439,-18.249466292937576,3,0,True,True,False,rising_market,0.14903828237521557,mid_vol,-0.002925045703839224,True,False,NVDA,-1% to 1%,Tuesday,1.0,multi_symbol_driven,broad_continuation,Cross-sectional momentum
cross_sectional_momentum,2022-01-12 00:00:00+00:00,2252.0940443389263,9.008376177355705,58,3,55,3,116.15118139116362,-0.49990001999603706,TSLA,1832.9121478498892,81.38701633962702,71579.56286002147,73831.6569043604,-18.249466292937576,-15.67736494547276,3,0,True,True,False,rising_market,0.14665405014346702,mid_vol,0.013585118376550076,True,False,mega_cap_tech_ex_nvda,1% to 3%,Wednesday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-13 00:00:00+00:00,-6525.494389687461,-26.101977558749844,58,3,0,58,-0.499900019995799,-207.38901756284508,TSLA,-3249.6308091645246,49.798997824594956,73831.6569043604,67306.16251467293,-15.67736494547276,-23.13008787006805,0,3,False,True,False,falling_or_volatile,0.14506548763014976,mid_vol,0.002576341053316611,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Thursday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-14 00:00:00+00:00,1640.1877434581547,6.560750973832619,58,3,55,3,50.15997933822115,-0.4999000199960312,TSLA,782.1635545457558,47.68744051803791,67306.16251467293,68946.35025813109,-23.13008787006805,-21.256840562457345,3,0,False,True,False,falling_or_volatile,0.14181852372772247,mid_vol,-0.011313072560709792,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Friday,1.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-18 00:00:00+00:00,-3442.2741187443244,-13.769096474977296,58,3,0,58,-0.499900019995844,-98.01961176392166,NVDA,-1822.4031410279715,52.941836651078475,68946.35025813109,65504.076139386765,-21.256840562457345,-25.188238508036697,0,3,False,True,False,falling_or_volatile,0.1503926582432066,mid_vol,-0.025288211230940827,True,False,NVDA,-3% to -1%,Tuesday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-19 00:00:00+00:00,-3821.1304400271256,-15.284521760108502,57,3,0,57,-0.4999000199958969,-97.37348483366861,TSLA,-1492.501106040679,39.059150936236655,65504.076139386765,61682.94569935964,-25.188238508036697,-29.552325690957872,0,3,False,True,False,falling_or_volatile,0.15018220025858975,mid_vol,0.010858806404657972,True,True,mega_cap_tech_ex_nvda,1% to 3%,Wednesday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-20 00:00:00+00:00,-2023.481111172754,-8.093924444691016,55,3,17,38,1.5608404085632905,-91.90807721748996,NVDA,-1626.5497343686663,80.38373698610721,61682.94569935964,59659.464588186886,-29.552325690957872,-31.863329756573954,1,2,False,True,False,falling_or_volatile,0.1391847024890193,mid_vol,0.009192645883293382,True,False,NVDA,-1% to 1%,Thursday,0.3333333333333333,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-21 00:00:00+00:00,-3765.1065333938386,-15.060426133575355,53,3,0,53,-0.4999000199960939,-130.24043322412848,TSLA,-1957.260719195765,51.98420554202765,59659.464588186886,55894.35805479305,-31.863329756573954,-36.16343241535683,0,3,False,True,False,falling_or_volatile,0.14530135376432246,mid_vol,6.0224637899564115e-05,True,True,mega_cap_tech_ex_nvda,-1% to 1%,Friday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-24 00:00:00+00:00,-678.9649522532418,-2.715859809012967,51,3,0,34,0.0,-33.80662965327005,TSLA,-484.92047091328067,71.42054524375715,55894.35805479305,55215.393102539805,-36.16343241535683,-36.938873686542536,0,3,False,True,False,falling_or_volatile,0.1438528542267867,mid_vol,-0.04144550742141573,True,True,mega_cap_tech_ex_nvda,<=-3%,Monday,0.0,one_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-01-25 00:00:00+00:00,-2445.832526772472,-9.783330107089888,49,3,0,49,-24.18689617413702,-104.89508812865697,NVDA,-1587.6633203893184,64.9130021377385,55215.393102539805,52769.56057576733,-36.938873686542536,-39.7322424419896,0,3,False,True,False,falling_or_volatile,0.13191182361646836,mid_vol,-0.03557651093013281,True,False,NVDA,<=-3%,Tuesday,0.0,multi_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-01-26 00:00:00+00:00,1238.6691392249195,4.954676556899678,48,3,30,18,46.292447516573105,-1.7273417538079912,NVDA,643.4729949687,51.948738738364355,52769.56057576733,54008.22971499225,-39.7322424419896,-38.317566811514894,2,1,False,True,False,falling_or_volatile,0.13142206198860593,mid_vol,0.04084380610412919,True,False,NVDA,>=3%,Wednesday,0.6666666666666666,multi_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-01-27 00:00:00+00:00,-4760.998636848868,-19.04399454739547,47,3,0,47,-0.4999000199958365,-263.589488225281,TSLA,-3524.2020454589756,74.02232838679234,54008.22971499225,49247.231078143384,-38.317566811514894,-43.75507109331842,0,3,False,True,True,falling_or_volatile,0.12957815681997575,mid_vol,-0.004320414759817037,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Thursday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-01-28 00:00:00+00:00,4595.911304356465,18.383645217425858,46,3,45,1,174.36507564358013,-0.49990001999579575,AAPL,2936.8936431095535,63.90231335242853,49247.231078143384,53843.14238249985,-43.75507109331842,-38.50611193529445,3,0,False,True,False,falling_or_volatile,0.1658087803674482,high_vol,0.04075214991657039,True,True,mega_cap_tech_ex_nvda,>=3%,Friday,1.0,multi_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-01-31 00:00:00+00:00,5633.144314792131,22.532577259168523,44,3,43,1,219.92563394308755,-0.49990001999609834,TSLA,2520.7058560449996,44.7477592474571,53843.14238249985,59476.28669729198,-38.50611193529445,-32.072535984520286,3,0,False,True,False,falling_or_volatile,0.18202613652997301,high_vol,0.031121508577909962,True,False,mega_cap_tech_ex_nvda,>=3%,Monday,1.0,multi_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-02-01 00:00:00+00:00,-19.876768517759047,-0.07950707407103619,42,3,12,30,14.985012589808036,-13.288999129363162,NVDA,163.82388006298623,824.197755870712,59476.28669729198,59456.40992877422,-32.072535984520286,-32.09523710715604,1,2,False,True,False,falling_or_volatile,0.18260087777700787,high_vol,0.024959083469721755,True,False,NVDA,1% to 3%,Tuesday,0.3333333333333333,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-02 00:00:00+00:00,348.0240501852022,1.3920962007408089,41,3,30,11,59.94005035923284,-62.28305635904857,NVDA,606.6102260026812,174.30123742306645,59456.40992877422,59804.43397895942,-32.09523710715604,-31.69776119771005,2,1,False,True,False,falling_or_volatile,0.18741222466609986,high_vol,0.046766978446523,True,False,NVDA,>=3%,Wednesday,0.6666666666666666,one_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-02-03 00:00:00+00:00,-2329.6093403922787,-9.318437361569115,39,3,0,39,-0.4999000199959694,-128.8711082723506,NVDA,-1195.2621016244525,51.307405104376194,59804.43397895942,57474.824638567145,-31.69776119771005,-34.35839223954048,0,3,False,True,False,falling_or_volatile,0.1928744301506212,high_vol,-0.030964668519253724,True,False,NVDA,<=-3%,Thursday,0.0,multi_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-02-04 00:00:00+00:00,837.551713679677,3.3502068547187083,37,3,17,20,78.27366520152364,-4.659595647410416,TSLA,610.0077200914895,72.832245475506,57474.824638567145,58312.37635224682,-34.35839223954048,-33.40183010274068,2,1,False,True,False,falling_or_volatile,0.1943596933151127,high_vol,0.006800201986197463,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Friday,0.6666666666666666,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-07 00:00:00+00:00,-164.47703777220158,-0.6579081510888063,35,3,8,27,40.959034412142366,-39.286443365685415,NVDA,305.65664144672456,185.8354488789218,58312.37635224682,58147.89931447462,-33.40183010274068,-33.58967821305575,1,2,False,True,False,falling_or_volatile,0.1942834590269663,high_vol,0.0020601565718993964,True,False,NVDA,-1% to 1%,Monday,0.3333333333333333,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-08 00:00:00+00:00,1342.130945182762,5.3685237807310475,33,3,32,1,49.72693049632909,-0.4999000199957678,AAPL,886.3584489715729,66.0411304986992,58147.89931447462,59490.03025965738,-33.58967821305575,-32.05683955507149,3,0,False,True,False,falling_or_volatile,0.19747469127846592,high_vol,0.0003566969859105651,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Tuesday,1.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-09 00:00:00+00:00,1418.4568368826076,5.67382734753043,31,3,30,1,158.84113345196667,-0.4999000199960871,NVDA,895.1577617936578,63.10786049443544,59490.03025965738,60908.48709653999,-32.05683955507149,-30.43682961337415,3,0,False,True,False,falling_or_volatile,0.20210835954377626,high_vol,0.02035115722266556,True,False,NVDA,1% to 3%,Wednesday,1.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-10 00:00:00+00:00,-1842.371325504988,-7.369485302019951,29,3,0,29,-0.49990001999579825,-87.91207386020788,AAPL,-1164.552617519144,63.20944108267338,60908.48709653999,59066.115771035,-30.43682961337415,-32.54098942000999,0,3,False,True,False,falling_or_volatile,0.20952808229918946,high_vol,-0.012099808950384983,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Thursday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-11 00:00:00+00:00,-2017.4416218305632,-8.069766487322253,27,3,0,27,-0.49990001999604483,-186.81315695294205,AAPL,-976.7841750687012,48.416973482603076,59066.115771035,57048.67414920444,-32.54098942000999,-34.84509582577299,0,3,False,True,False,falling_or_volatile,0.21459611144470964,high_vol,0.0011858176212500293,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Friday,0.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-14 00:00:00+00:00,232.39054228612804,0.9295621691445122,25,3,24,1,38.201966593580835,-0.49990001999600775,NVDA,92.20423869561392,39.67641616933299,57048.67414920444,57281.06469149057,-34.84509582577299,-34.57968416214609,3,0,False,True,False,falling_or_volatile,0.21433475860591336,high_vol,-0.0004184100418409553,True,False,NVDA,-1% to 1%,Monday,1.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-15 00:00:00+00:00,1646.619899048099,6.586479596192396,22,3,22,0,221.77818632916126,55.42225081296502,AAPL,1097.9198877050094,66.67719054893666,57281.06469149057,58927.684590538665,-34.57968416214609,-32.69909073322149,3,0,False,True,False,falling_or_volatile,0.21654607930658296,high_vol,0.01238820401256957,True,False,mega_cap_tech_ex_nvda,1% to 3%,Tuesday,1.0,multi_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-16 00:00:00+00:00,-61.55372963442642,-0.2462149185377057,19,2,1,18,1.469330434472539,-4.053406186232493,AAPL,-63.023060068898964,102.38706970836542,58927.684590538665,58866.13086090424,-32.69909073322149,-32.76939083073837,1,1,False,True,False,falling_or_volatile,0.21394622412085074,high_vol,-0.005433819620814018,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Wednesday,0.5,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-17 00:00:00+00:00,-923.5171203606224,-3.6940684814424896,17,1,0,17,-52.094021651873284,-57.747403157027804,AAPL,-923.5171203606083,99.99999999999848,58866.13086090424,57942.61374054362,-32.76939083073837,-33.82413347599217,0,1,False,True,False,falling_or_volatile,0.2231161094917854,high_vol,-0.008812396498698916,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Thursday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-18 00:00:00+00:00,-373.85477883782005,-1.4954191153512801,16,1,0,16,-22.429370433445044,-24.89098883381702,AAPL,-373.8547788378213,100.00000000000033,57942.61374054362,57568.7589617058,-33.82413347599217,-34.25111048559888,0,1,False,True,False,falling_or_volatile,0.21369596476906041,high_vol,0.005559584239787307,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Friday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-22 00:00:00+00:00,-657.9116286887875,-2.63164651475515,15,1,0,15,-42.25403978429719,-46.83956033847805,AAPL,-657.9116286888068,100.00000000000293,57568.7589617058,56910.84733301701,-34.25111048559888,-35.00250689860256,0,1,False,True,False,falling_or_volatile,0.21592064909580685,high_vol,-0.013847373879094849,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Tuesday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-23 00:00:00+00:00,-835.2478907535697,-3.3409915630142786,14,1,0,14,-57.7375406641589,-64.00337183237177,AAPL,-835.247890753555,99.99999999999825,56910.84733301701,56075.59944226344,-35.00250689860256,-35.956437854849554,0,1,False,True,False,falling_or_volatile,0.22003578498821647,high_vol,0.007452953232718551,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Wednesday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-24 00:00:00+00:00,464.2150220360054,1.8568600881440216,14,1,14,0,35.61089861350024,32.124646685321636,AAPL,464.21502203602176,100.00000000000352,56075.59944226344,56539.814464299445,-35.956437854849554,-35.426261023782665,1,0,False,True,False,falling_or_volatile,0.22627804657071895,high_vol,-0.04782830212711764,True,False,mega_cap_tech_ex_nvda,<=-3%,Thursday,1.0,one_symbol_driven,major_gap_reaction,Cross-sectional momentum
cross_sectional_momentum,2022-02-25 00:00:00+00:00,442.2340019899857,1.768936007959943,13,1,13,0,36.21554600644476,33.13758599521907,AAPL,442.23400198996785,99.99999999999596,56539.814464299445,56982.04846628943,-35.426261023782665,-34.921188566763185,1,0,False,True,False,falling_or_volatile,0.23945142873252528,high_vol,0.008163777945239703,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Friday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-02-28 00:00:00+00:00,47.38593665968074,0.18954374663872295,12,1,12,0,4.083903340360827,3.5633883481871607,AAPL,47.38593665967063,99.99999999997866,56982.04846628943,57029.43440294911,-34.921188566763185,-34.86706940959938,1,0,False,True,False,falling_or_volatile,0.22310144930449893,high_vol,-0.01083390082337643,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Monday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-01 00:00:00+00:00,-305.60218033970887,-1.2224087213588355,11,1,0,11,-27.204655751534006,-28.436067703252448,AAPL,-305.6021803397031,99.99999999999812,57029.43440294911,56723.8322226094,-34.86706940959938,-35.21609558895269,0,1,False,True,False,falling_or_volatile,0.21790964340457755,high_vol,-0.002595797280593448,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Tuesday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-02 00:00:00+00:00,485.429853803711,1.9417194152148443,10,1,10,0,49.76311848069146,47.6081475651842,AAPL,485.42985380371965,100.00000000000178,56723.8322226094,57209.26207641311,-35.21609558895269,-34.66168944227923,1,0,False,True,False,falling_or_volatile,0.2274354729645088,high_vol,0.00725362681340691,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Wednesday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-03 00:00:00+00:00,-44.38461333057785,-0.17753845332231138,9,1,0,9,-4.7752853180885495,-5.266496677419781,AAPL,-44.38461333057555,99.99999999999481,57209.26207641311,57164.877463082536,-34.66168944227923,-34.71238080840635,0,1,False,True,False,falling_or_volatile,0.22389206007173507,high_vol,0.011457631272593582,True,False,mega_cap_tech_ex_nvda,1% to 3%,Thursday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-04 00:00:00+00:00,-354.90623852799035,-1.4196249541119614,8,1,0,8,-43.266979094194596,-45.225448102512765,AAPL,-354.9062385279944,100.00000000000114,57164.877463082536,56809.971224554545,-34.71238080840635,-35.11771681852376,0,1,False,True,False,falling_or_volatile,0.2115378222812229,high_vol,-0.0104371316306483,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Friday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-07 00:00:00+00:00,-394.77762627026823,-1.579110505081073,7,1,0,7,-54.98813396586564,-57.47715812359438,AAPL,-394.77762627026783,99.9999999999999,56809.971224554545,56415.19359828428,-35.11771681852376,-35.56858967040627,0,1,False,True,False,falling_or_volatile,0.23094688650669906,high_vol,0.0011257739696042268,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Monday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-08 00:00:00+00:00,-162.3844950329294,-0.6495379801317177,6,1,0,6,-26.336422057335653,-27.528533627616298,AAPL,-162.38449503292688,99.99999999999845,56415.19359828428,56252.80910325135,-35.56858967040627,-35.75404790183825,0,1,False,True,False,falling_or_volatile,0.2314297027510041,high_vol,-0.0030110833493497413,True,False,mega_cap_tech_ex_nvda,-1% to 1%,Tuesday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-09 00:00:00+00:00,399.73314155208936,1.5989325662083573,5,1,5,0,81.67806680721311,78.14103247780906,AAPL,399.7331415520946,100.00000000000131,56252.80910325135,56652.54224480344,-35.75404790183825,-35.29751538953179,1,0,False,True,False,falling_or_volatile,0.25132628374200383,high_vol,0.025669281130485277,True,False,mega_cap_tech_ex_nvda,1% to 3%,Wednesday,1.0,one_symbol_driven,mixed_day,Cross-sectional momentum
cross_sectional_momentum,2022-03-10 00:00:00+00:00,-258.7682120143945,-1.0350728480575782,4,1,0,4,-63.251779679379126,-65.64496480431562,AAPL,-258.76821201439674,100.00000000000087,56652.54224480344,56393.77403278904,-35.29751538953179,-35.59305281101574,0,1,False,True,False,falling_or_volatile,0.24344560494584416,high_vol,-0.016847247447861147,True,False,mega_cap_tech_ex_nvda,-3% to -1%,Thursday,0.0,one_symbol_driven,mixed_day,Cross-sectional momentum
