winner_id,variant,entry_mode,timeframe_min,timeframe_label,layer_id,is_baseline_layer,start_offset_min,cutoff,trend_filter,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_60_cutoff_1430_trend_vwap_ema10,False,60,14:30,vwap_ema10,0.0,0.5,4.25,152770.02486995602,52.77002486995601,8.955986019025364,7.672969012597697,0.9734483550187812,1.244324035684822,715,300,41.95804195804196,313,402,1245,0.06205952705438658,11.032167832167833,165.4825174825175,22.211924621563174,6455,4597
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_00_cutoff_none_trend_none,True,0,none,none,2.0,1.25,3.5,150770.08929846933,50.77008929846934,8.66575794855744,16.722909560076694,0.6270996475217057,1.2539248201035478,1560,717,45.96153846153846,783,777,1245,0.06976192916274586,19.412179487179486,194.12179487179486,60.26361857687159,11816,7888
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_00_cutoff_1430_trend_none,False,0,14:30,none,2.0,1.25,3.5,146010.75684806597,46.01075684806597,7.962536269530118,14.374966110223152,0.5990538427403589,1.2440486168467173,1424,653,45.85674157303371,710,714,1245,0.07025424392236714,21.065308988764045,210.65308988764045,59.78992894655545,11816,7888
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1430_trend_none,False,0,14:30,none,2.0,0.5,4.25,145305.11600752862,45.305116007528625,7.856722603608723,10.414128425629443,0.7113285078088554,1.2950734636989505,1205,508,42.15767634854772,605,600,1245,0.07392803001042422,11.981742738589212,179.72614107883817,41.06889094840902,6455,4597
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_none_trend_none,True,0,none,none,2.0,0.5,4.25,143399.6463983002,43.399646398300185,7.568927945298243,13.696692505074104,0.6768721538591594,1.2868996311435759,1328,564,42.46987951807229,674,654,1245,0.06992782914486631,11.079819277108435,166.1972891566265,41.60024714241582,6455,4597
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1430_trend_ema10,False,0,14:30,ema10,2.0,0.5,4.25,138410.4558451101,38.41045584511009,6.800662284192804,12.744988811856128,0.6523347472842497,1.2887661676816091,1082,463,42.791127541589645,523,559,1245,0.07287981215165736,12.15988909426987,182.39833641404806,37.420451034908865,6455,4597
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_none_trend_vwap,False,0,none,vwap,2.0,0.5,4.25,137745.4422326432,37.7454422326432,6.696598284668909,10.486356492889259,0.6238158729728183,1.2856139208075674,1171,494,42.18616567036721,572,599,1245,0.07010041644767107,11.438087105038429,171.57130657557644,37.88693234476367,6455,4597
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_none_trend_ema10,False,0,none,ema10,2.0,0.5,4.25,137626.6704909593,37.62667049095931,6.677970249912413,16.01429666856874,0.6294346180198414,1.282809973752829,1196,515,43.06020066889632,583,613,1245,0.06941404362994118,11.214882943143813,168.2232441471572,37.911646586345384,6455,4597
dominant_count_10m_always_on,active_dominant_count_session_reset,always_on_active,10,10m,start_00_cutoff_none_trend_vwap,False,0,none,vwap,2.0,1.25,3.5,136383.85498314665,36.38385498314665,6.482275274302918,13.54871297853364,0.5064870348792218,1.226274290066405,1435,670,46.68989547038328,722,713,1245,0.06516020199228886,20.60348432055749,206.03484320557493,58.807537843682425,11816,7888
uncontested_15m_hybrid,active_uncontested_session_reset,hybrid_reentry_once,15,15m,start_00_cutoff_1430_trend_vwap,False,0,14:30,vwap,2.0,0.5,4.25,136269.8396260049,36.269839626004895,6.464251168049695,8.59671516658822,0.6194113151320704,1.2854476482876813,1060,444,41.88679245283019,514,546,1245,0.07206191712736641,12.374528301886793,185.6179245283019,37.343219029966015,6455,4597
