timeframe_min,timeframe_label,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count,bar_count
5,5m,2.0,2.0,156024.9043647622,56.02490436476219,9.421915357038579,19.861320469611286,0.6468370037149138,1.07101220773143,3288,1396,42.45742092457421,1612,1676,1245,0.015345244107728567,23.12043795620438,115.6021897810219,77.07857069302852,2932,3500,97110
3,3m,0.25,1.5,155050.3818670877,55.05038186708771,9.28323405172553,11.642747674921438,0.7274083480246479,1.0568059830784644,5988,2037,34.018036072144284,2926,3062,1245,0.00810741425536288,18.370407481629925,55.111222444889776,65.50509731232623,5077,5764,161850
5,5m,1.0,0.75,154854.9003211622,54.854900321162184,9.2553320012547,20.027039907204802,0.6984246955134971,1.0608171736928258,3838,1696,44.18968212610735,1827,2011,1245,0.012710840573800985,18.03361125586243,90.16805627931214,69.2915250746576,2932,3500,97110
15,15m,0.75,0.75,154534.61695100833,54.53461695100832,9.209555586160324,15.958985894161348,0.8833537719896635,1.1101926106428524,1647,821,49.848208864602306,759,888,1245,0.028210550697485532,8.618700667880995,129.28051001821493,39.48100092678406,984,1195,32370
3,3m,0.25,2.0,154326.12183503393,54.32612183503394,9.179715798246523,11.715944009536816,0.7124897856708915,1.0571795516763285,5908,2016,34.12322274881517,2890,3018,1245,0.008147758879989671,18.752031144211237,56.25609343263371,66.07599629286376,5077,5764,161850
15,15m,2.0,0.75,154289.77554133622,54.289775541336226,9.174510631678313,15.854805977423004,0.8143751726969072,1.107840359744483,1620,841,51.91358024691358,752,868,1245,0.02894131292670032,9.480246913580247,142.2037037037037,43.79672536299042,984,1195,32370
3,3m,2.0,1.5,153476.8981638251,53.476898163825105,9.057841829635048,18.66701725656189,0.6174629515735031,1.0519283445486234,5275,2203,41.76303317535545,2585,2690,1245,0.009354716313372903,26.897630331753554,80.69289099526065,86.82545566882916,5077,5764,161850
1,1m,0.25,1.5,152572.81037728017,52.57281037728016,8.927501646397396,23.96442872604957,0.6306545718789472,1.0306584848551108,15456,5743,37.15709109730849,7651,7805,1245,0.003146794153343035,27.13489906832298,27.13489906832298,85.33106786118834,15551,17074,485550
5,5m,0.75,0.5,152224.45512493933,52.22445512493932,8.877115661799383,16.740369838255663,0.7211916240642411,1.0544874459948528,4382,2105,48.03742583295299,2059,2323,1245,0.01058372438902962,13.86809675947056,69.3404837973528,59.73535166306251,2932,3500,97110
3,3m,0.25,3.0,152205.09922116908,52.20509922116907,8.87431333457438,12.900338327502315,0.7008602853200057,1.0559385850479104,5872,1999,34.04291553133515,2870,3002,1245,0.007978772135977143,18.92574931880109,56.777247956403265,66.31943157244362,5077,5764,161850
3,3m,1.5,1.5,152132.96936252736,52.13296936252736,8.863867946276539,18.313321228559175,0.6080796609247832,1.0509527112061496,5275,2203,41.76303317535545,2585,2690,1245,0.009187480378142772,26.895545023696684,80.68663507109005,86.81371640407785,5077,5764,161850
5,5m,0.75,0.75,152057.61888618988,52.05761888618989,8.852951949232924,19.37474344857947,0.6807827758730589,1.0583811215316006,3868,1692,43.743536711478804,1839,2029,1245,0.012095926337081446,17.47569803516029,87.37849017580145,67.43589743589745,2932,3500,97110
3,3m,0.25,4.0,151633.13681913607,51.63313681913606,8.791376641563664,13.31951671304904,0.6957056533070252,1.0555364382840908,5865,1999,34.08354646206308,2867,2998,1245,0.007916400105606052,18.954305200341008,56.86291560102302,66.34970651838121,5077,5764,161850
3,3m,0.75,0.75,150884.5802524144,50.8845802524144,8.682455331411564,18.162985096099604,0.6217452483356718,1.0449746623044807,5902,2494,42.25686208065063,2854,3048,1245,0.007948251211665001,22.193154862758387,66.57946458827516,79.45875810936052,5077,5764,161850
5,5m,1.0,0.5,149918.45549601037,49.918455496010374,8.541237086695297,17.482885623776145,0.6817117874585242,1.0527763529541259,4345,2105,48.44649021864212,2047,2298,1245,0.010365028366203491,14.374913693901036,71.87456846950518,61.672330347029146,2932,3500,97110
3,3m,0.25,0.75,148847.36762048784,48.847367620487844,8.383825428907876,16.16424712462453,0.691786533880733,1.0470267999787524,6572,2268,34.51004260499087,3160,3412,1245,0.006686292403615924,15.31208155812538,45.93624467437614,59.137472968798264,5077,5764,161850
3,3m,1.0,0.75,148395.25521166463,48.39525521166463,8.317109791705812,17.457319347596435,0.5925607574626707,1.04342829413263,5872,2490,42.404632152588555,2842,3030,1245,0.0077299856257307805,22.63692098092643,67.91076294277929,80.77046648130985,5077,5764,161850
5,5m,2.0,0.75,148143.30605952867,48.143306059528655,8.279860725270538,20.509760545526944,0.6327721894331135,1.0551535980384292,3826,1695,44.30214323052797,1822,2004,1245,0.011638443462539562,18.27600627286984,91.3800313643492,70.12357120790855,2932,3500,97110
5,5m,1.5,0.75,148094.76261425676,48.09476261425676,8.272678083591,20.47330040237223,0.6316358961239413,1.055091424802904,3827,1694,44.264436895740786,1822,2005,1245,0.011616135199276387,18.256597857329503,91.2829892866475,70.05869632375656,2932,3500,97110
5,5m,1.5,1.0,147542.32127878952,47.54232127878952,8.190804542908992,19.63982885933516,0.5990702158510137,1.0570364754706842,3601,1542,42.82143848930853,1730,1871,1245,0.01235827228227885,20.258261594001667,101.29130797000833,73.52692822572341,2932,3500,97110
3,3m,2.0,0.75,147208.27376659092,47.208273766590914,8.141178956569206,18.383182602866256,0.5797431646729075,1.042650991932679,5867,2493,42.491903869098344,2839,3028,1245,0.007619452123757671,22.777399011419806,68.33219703425942,81.25424776027185,5077,5764,161850
5,5m,2.0,1.0,146458.62541778266,46.45862541778267,8.029484545956223,19.639828859335275,0.5888122494668818,1.0560671736360914,3600,1543,42.861111111111114,1730,1870,1245,0.012173853824592252,20.279444444444444,101.39722222222221,73.5918031098754,2932,3500,97110
1,1m,0.25,2.0,145986.63878612354,45.98663878612355,7.958926408923528,24.71517821003063,0.5733622148144074,1.0280013728091513,15399,5719,37.13877524514579,7630,7769,1245,0.002871047791204632,27.264822391064357,27.264822391064357,85.44331170837195,15551,17074,485550
10,10m,0.25,0.5,145888.76555727242,45.888765557272414,7.944272391679896,8.005449042818125,0.9861921856615719,1.0976366951009768,2656,995,37.46234939759036,1227,1429,1245,0.01480885566403784,4.953313253012048,49.53313253012048,21.748532591906088,1442,1702,48555
15,15m,0.25,1.0,145450.93812420327,45.45093812420327,7.878622757171638,9.08337096730346,0.9482494470613946,1.1351031331175416,1712,512,29.906542056074763,793,919,1245,0.022907311611688082,5.424065420560748,81.36098130841121,23.537225826382453,984,1195,32370
5,5m,2.0,0.5,145096.6791274225,45.096679127422505,7.825388256251231,17.70802681312621,0.6291946649996598,1.0489591702447645,4332,2104,48.56879039704525,2041,2291,1245,0.009676325979139982,14.594182825484765,72.97091412742382,62.56822160436618,2932,3500,97110
5,5m,1.5,0.5,144954.88351865517,44.95488351865517,7.8040515759920215,17.70802681312622,0.6274476887824831,1.0488129841835863,4333,2103,48.53450265405031,2041,2292,1245,0.009643855394715005,14.578582967920608,72.89291483960304,62.50746576047781,2932,3500,97110
5,5m,0.25,0.5,144595.65152135314,44.59565152135314,7.749921569833007,12.671910512929074,0.776669727012837,1.0562401481786823,4795,1743,36.35036496350365,2225,2570,1245,0.008238663425564704,8.589363920750783,42.946819603753916,37.89620018535681,2932,3500,97110
3,3m,1.5,0.75,144559.86703315497,44.55986703315497,7.744523598222441,18.693978364190123,0.5557028467921474,1.0408652876413444,5867,2492,42.47485938298961,2839,3028,1245,0.0073079479789470965,22.775865007670017,68.32759502301005,81.24497991967871,5077,5764,161850
3,3m,0.75,0.5,143785.36556543977,43.78536556543977,7.62743063152953,14.420176999501155,0.574031021302514,1.036935586658566,6631,2983,44.985673352435526,3184,3447,1245,0.006270925954133634,18.188206906952193,54.56462072085658,72.4708063021316,5077,5764,161850
3,3m,0.5,0.5,143566.99567813223,43.56699567813222,7.594325492198051,14.656315602357129,0.6031018154925013,1.0366232355915572,6766,2968,43.86639077741649,3237,3529,1245,0.006069124276208667,16.78273721548921,50.34821164646763,67.69477911646587,5077,5764,161850
3,3m,1.0,0.5,142352.77286120076,42.35277286120076,7.409511814089331,14.61895025398845,0.5538723209493936,1.0361414709979424,6597,2981,45.18720630589662,3169,3428,1245,0.006173446350330756,18.593148400788237,55.77944520236471,73.86036453506333,5077,5764,161850
15,15m,2.0,0.25,141902.43787087995,41.90243787087995,7.340647806872447,12.81945008945058,0.8754550809127174,1.1168210643303897,1961,1441,73.48291687914329,889,1072,1245,0.018791217880831587,4.6945436002039775,70.41815400305967,23.203583565029348,984,1195,32370
15,15m,1.5,0.25,141676.46823921794,41.67646823921793,7.306027445388019,12.877000235027747,0.8985667942310245,1.1160277129808123,1964,1441,73.37067209775967,890,1074,1245,0.018656536835068627,4.660896130346232,69.91344195519348,22.9935125115848,984,1195,32370
15,15m,0.25,0.75,141581.16021716932,41.581160217169334,7.291412285083654,12.069266511436483,0.9427570784816822,1.121849043510633,1797,569,31.663884251530327,820,977,1245,0.020192783935232748,4.698942682248191,70.48414023372287,20.633302440531356,984,1195,32370
1,1m,0.25,4.0,141417.85677493198,41.41785677493197,7.266352007167387,24.948462448342923,0.5300527762841452,1.026014409902592,15375,5718,37.19024390243902,7617,7758,1245,0.002663241881845598,27.31739837398374,27.31739837398374,85.48367830295541,15551,17074,485550
1,1m,0.25,3.0,140385.7327321223,40.38573273212229,7.107427786178744,24.948462448342923,0.5211054370229088,1.0255320757183124,15377,5718,37.1854067763543,7617,7760,1245,0.0026143528436734604,27.313390128113415,27.313390128113415,85.4816187828236,15551,17074,485550
15,15m,1.0,0.25,139463.31941385756,39.46331941385757,6.964606033789655,9.779772688148347,0.898902007549401,1.1106311677461749,1970,1433,72.74111675126903,890,1080,1245,0.017719671085767656,4.496954314720812,67.45431472081218,21.841210997837504,984,1195,32370
3,3m,2.0,0.5,139319.06927986018,39.31906927986017,6.942203005566383,15.563981893855372,0.5214057946638901,1.034235503311315,6590,2983,45.26555386949924,3165,3425,1245,0.005869904770577045,18.73823975720789,56.214719271623665,74.41767068273091,5077,5764,161850
3,3m,1.5,0.5,138412.48633964942,38.41248633964942,6.800979412873853,15.885513134197016,0.5116833108773432,1.0336353810758676,6591,2982,45.243513882567136,3165,3426,1245,0.005767014038016829,18.733576088605673,56.20072826581702,74.4071671300587,5077,5764,161850
15,15m,0.5,0.5,137207.4978864824,37.207497886482386,6.612125012670567,12.59666224041629,0.7717975327369959,1.0878576824590103,1825,933,51.12328767123287,828,997,1245,0.01837771382116072,5.86027397260274,87.9041095890411,27.611986407167134,984,1195,32370
3,3m,0.25,0.5,136823.78617508055,36.823786175080556,6.551709301222486,12.734109469785071,0.6032257007446865,1.0347773831101028,7298,2689,36.84571115374075,3480,3818,1245,0.004793460480194021,12.178130994793094,36.53439298437928,51.22088353413654,5077,5764,161850
15,15m,1.0,0.5,135838.5012155927,35.838501215592686,6.39595406321436,20.553426075010815,0.6624997128569674,1.07955374130241,1783,1020,57.20695457094784,811,972,1245,0.018661851157536307,7.337633202467751,110.06449803701626,35.78313253012048,984,1195,32370
15,15m,0.75,0.25,134416.27185131013,34.41627185131013,6.169529234935123,8.500071903425265,0.8515918795209465,1.098922214655432,1977,1409,71.26960040465352,894,1083,1245,0.015698570557095476,4.154274152756702,62.31411229135054,19.626197096076613,984,1195,32370
60,60m,1.5,2.0,134168.29014433856,34.168290144338556,6.129854079280017,12.641130078122565,0.8675129516581997,1.2607195848183417,468,261,55.769230769230774,219,249,1245,0.06565959082902598,3.7457264957264957,224.74358974358975,15.020080321285139,268,328,8715
15,15m,1.5,0.5,134044.312640091,34.044312640091,6.109996703270704,20.61484751173769,0.6182980522706751,1.0761128026092248,1773,1026,57.868020304568525,811,962,1245,0.018148308447301698,7.584320360970107,113.7648054145516,37.2072907012666,984,1195,32370
60,60m,2.0,2.0,133822.3553323965,33.822355332396484,6.074409363820998,11.029825409453931,0.831405665422082,1.2533175476803537,468,263,56.1965811965812,219,249,1245,0.06532822016822455,3.784188034188034,227.05128205128204,15.341365461847388,268,328,8715
15,15m,0.5,0.25,133307.27874821262,33.307278748212624,5.991643243939304,7.828551795184591,0.9014948564669429,1.100944537895306,1992,1331,66.81726907630522,901,1091,1245,0.014993164197830993,3.483433734939759,52.251506024096386,15.369168983626816,984,1195,32370
15,15m,2.0,0.5,133247.2572053768,33.2472572053768,5.981981976571982,20.719259450552098,0.6016875809107846,1.0748140806440953,1770,1026,57.96610169491525,810,960,1245,0.017874548747443087,7.628813559322034,114.4322033898305,37.451343836886004,984,1195,32370
1,1m,0.25,1.0,132587.31356983085,32.58731356983085,5.875525695596218,24.8657102495756,0.4510712469099528,1.021256921242741,15734,5849,37.174272276598444,7775,7959,1245,0.00218471243484313,26.36951824075251,26.36951824075251,84.32128514056225,15551,17074,485550
5,5m,0.5,0.25,131876.34682553104,31.876346825531044,5.760364863278178,13.929427007469709,0.5962569851426391,1.0394605328385613,5354,3274,61.150541651101975,2464,2890,1245,0.005664677372248815,7.647740007471049,38.238700037355244,37.499742559983524,2932,3500,97110
15,15m,0.75,0.5,131300.7641418424,31.300764141842397,5.6667699637285684,19.457764613591944,0.6225575078659767,1.0718430340229166,1795,1000,55.71030640668524,815,980,1245,0.01650084313461769,6.862952646239554,102.94428969359332,33.11090515909793,984,1195,32370
60,60m,2.0,1.5,130932.8489704119,30.932848970411907,5.606772082475819,11.167004918912038,0.7788285055327764,1.2323102209406696,470,264,56.17021276595745,220,250,1245,0.06031703429702686,3.74468085106383,224.68085106382978,15.19219736087206,268,328,8715
60,60m,1.5,3.0,130911.62911890318,30.91162911890317,5.603307549085246,12.026325901545686,0.7968389437322082,1.239757836585839,467,259,55.46038543897216,219,248,1245,0.060545575499321484,3.773019271948608,226.3811563169165,15.134825014343086,268,328,8715
60,60m,0.25,2.0,130810.64821553988,30.810648215539892,5.586814408079199,5.180822296706788,1.1160963813883182,1.3640614716884618,490,172,35.10204081632653,227,263,1245,0.05607287086315535,2.3918367346938774,143.51020408163265,7.825588066551922,268,328,8715
60,60m,1.5,1.5,130692.45039073804,30.692450390738045,5.567496334550803,13.160455510243874,0.8028234138235181,1.2350909211392311,470,262,55.74468085106383,220,250,1245,0.05970362390942581,3.706382978723404,222.38297872340425,14.87091222030981,268,328,8715
60,60m,2.0,3.0,130574.09116748764,30.574091167487637,5.54813791383626,9.946557304169978,0.7621020686412556,1.232851590957695,467,261,55.88865096359743,219,248,1245,0.06021349526537053,3.815845824411135,228.9507494646681,15.479059093516925,268,328,8715
60,60m,1.0,1.0,129512.21440405052,29.512214404050518,5.373832067351403,10.604749662994806,0.8599134019698819,1.232663976993624,480,263,54.79166666666667,223,257,1245,0.056006476898493494,3.341666666666667,200.5,13.000573723465289,268,328,8715
60,60m,1.5,4.0,129464.05523750633,29.464055237506326,5.365899813417974,13.283349580958614,0.7667796707644455,1.2301410527892975,467,259,55.46038543897216,219,248,1245,0.058117067978126456,3.773019271948608,226.3811563169165,15.134825014343086,268,328,8715
60,60m,1.0,2.0,129277.98628057592,29.277986280575917,5.335230429715154,10.415673634523747,0.802623482256094,1.2350749109764902,468,253,54.059829059829056,219,249,1245,0.0572969116781658,3.6175213675213675,217.05128205128204,14.159495123350545,268,328,8715
60,60m,2.0,4.0,129130.24965979779,29.13024965979778,5.310854205517046,11.233298037024086,0.7312579481011282,1.223460310191302,467,261,55.88865096359743,219,248,1245,0.057784987744175606,3.815845824411135,228.9507494646681,15.479059093516925,268,328,8715
60,60m,0.25,1.0,129021.47535736574,29.021475357365745,5.292892458201126,3.9318425994301465,1.168460347501976,1.3421848119561104,500,180,36.0,230,270,1245,0.051967826055198764,2.208,132.48000000000002,6.930579460699943,268,328,8715
60,60m,0.25,1.5,128785.29518003533,28.78529518003534,5.25385073666107,5.180822296706822,1.0962166785087044,1.3427407651408008,492,174,35.36585365853659,228,264,1245,0.05257445880994992,2.369918699186992,142.19512195121953,7.733792312105566,268,328,8715
60,60m,1.5,1.0,128338.10266913235,28.338102669132347,5.179770960351271,13.721578156436308,0.772844063099144,1.215578327762172,480,270,56.25,223,257,1245,0.054494618595795206,3.46875,208.125,13.87263339070568,268,328,8715
60,60m,0.5,2.0,128288.44658439007,28.28844658439007,5.171532476565122,5.242747511245249,0.8774083402601335,1.25199954399598,474,222,46.835443037974684,222,252,1245,0.054408881790327136,3.048523206751055,182.91139240506328,11.164658634538153,268,328,8715
60,60m,1.0,1.5,127818.11761834513,27.81811761834514,5.093373391452172,10.055283899311696,0.7807290356640183,1.2228817913225212,470,254,54.04255319148936,220,250,1245,0.054568019988994895,3.578723404255319,214.72340425531914,14.010327022375217,268,328,8715
60,60m,0.5,1.5,127218.15294664957,27.218152946649575,4.99333786330185,5.242747511245249,0.8722481104408027,1.2422407458073497,476,223,46.84873949579832,223,253,1245,0.05233657162727192,3.0168067226890756,181.00840336134453,11.038439472174412,268,328,8715
30,30m,1.0,1.5,127032.49332855953,27.032493328559525,4.962305546289758,17.743175451888828,0.5703736326055625,1.1142203285397247,807,404,50.06195786864932,365,442,1245,0.0323878453788947,6.629491945477076,198.8847583643123,28.544949026876736,480,609,16185
60,60m,2.0,1.0,126940.29641123033,26.940296411230324,4.946881729222885,12.525179776480355,0.7138088372280023,1.2023711240506092,480,272,56.666666666666664,223,257,1245,0.05241926220787058,3.50625,210.375,14.19391853126793,268,328,8715
60,60m,1.0,0.75,125916.7447807112,25.9167447807112,4.775046578085851,11.498894856662478,0.8103067422390815,1.211308814526346,489,279,57.05521472392638,224,265,1245,0.048970866073520185,3.067484662576687,184.04907975460122,11.692484222604705,268,328,8715
30,30m,0.25,2.0,125839.65284494565,25.839652844945647,4.7620592270700035,11.283176984458532,0.7232093999992842,1.1610927374287123,885,265,29.943502824858758,407,478,1245,0.027239368592850036,3.8045197740112995,114.13559322033899,15.421686746987953,480,609,16185
1,1m,0.25,0.75,125822.16038216691,25.822160382166913,4.759111462876731,25.36819022718223,0.3844954528338443,1.0173341294628953,16247,6035,37.14531913584047,8015,8232,1245,0.0017857276214117224,25.014710408075338,25.014710408075338,82.41767068273093,15551,17074,485550
5,5m,0.75,0.25,124840.52552144299,24.840525521443002,4.5931637436781525,14.996630601708826,0.46421110196398024,1.0320347299676969,5283,3341,63.240583002082154,2440,2843,1245,0.004790492337155661,8.65341661934507,43.267083096725344,42.916280506641954,2932,3500,97110
60,60m,0.25,3.0,124791.08008323672,24.791080083236714,4.58477737909091,5.947982370232186,0.9567780735526333,1.3000091819355117,489,170,34.76482617586912,227,262,1245,0.04645538838033896,2.4028629856850716,144.1717791411043,7.8714859437751,268,328,8715
60,60m,0.25,4.0,124791.08008323672,24.791080083236714,4.58477737909091,5.947982370232186,0.9567780735526333,1.3000091819355117,489,170,34.76482617586912,227,262,1245,0.04645538838033896,2.4028629856850716,144.1717791411043,7.8714859437751,268,328,8715
30,30m,0.25,3.0,124554.52477678857,24.55452477678857,4.544618889026819,12.25361615384626,0.6934937741540089,1.1547383343600475,882,264,29.931972789115648,405,477,1245,0.026166170879247663,3.836734693877551,115.10204081632652,15.54525795489651,480,609,16185
1,1m,2.0,4.0,124458.68630475286,24.458686304752852,4.528331684476994,26.40017389428577,0.3476762238682106,1.0180602733324522,14631,5754,39.327455402911625,7302,7329,1245,0.001984966587858714,32.245164377007725,32.245164377007725,96.90866028215426,15551,17074,485550
30,30m,0.25,4.0,124432.13780039328,24.432137800393285,4.523818147519032,12.253616153846348,0.6913677304711965,1.1540597527583285,882,264,29.931972789115648,405,477,1245,0.026051423087632076,3.8390022675736963,115.17006802721089,15.557615075687364,480,609,16185
60,60m,0.5,1.0,123995.0267353525,23.995026735352496,4.449393813856961,5.534753299150752,0.8266518670980555,1.2149388949125126,485,230,47.42268041237113,225,260,1245,0.04586503828311859,2.808247422680412,168.49484536082474,10.08605851979346,268,328,8715
60,60m,1.5,0.75,123829.18551625754,23.829185516257546,4.421102240715835,14.755071275763598,0.687924539106509,1.189161499531021,489,286,58.48670756646217,224,265,1245,0.0458958720764861,3.1901840490797544,191.41104294478527,12.541594951233506,268,328,8715
1,1m,1.5,4.0,123649.56469733382,23.649564697333815,4.390425833657496,26.40017389428577,0.33959409916002276,1.0176523866974918,14631,5754,39.327455402911625,7302,7329,1245,0.0019409142560485725,32.245164377007725,32.245164377007725,96.9082483781279,15551,17074,485550
30,30m,0.75,1.5,123642.84662998324,23.64284662998324,4.389277804204017,17.8083913769154,0.5345519312297891,1.1046118520515391,814,386,47.420147420147416,368,446,1245,0.028491034434602477,6.237100737100737,187.1130221130221,26.648130985480385,480,609,16185
60,60m,0.75,2.0,123597.89266420263,23.597892664202625,4.381594481453144,8.38664751868724,0.6928846219207632,1.1943643626578602,469,241,51.385927505330486,220,249,1245,0.0474029370864568,3.394456289978678,203.66737739872067,12.931726907630523,268,328,8715
60,60m,0.75,1.0,123366.1302430657,23.366130243065687,4.3419473221831595,8.804346294628695,0.7340807595606373,1.189885875590319,480,251,52.29166666666667,223,257,1245,0.04567518227710052,3.13125,187.875,11.784279977051062,268,328,8715
1,1m,2.0,2.0,123095.25864053496,23.095258640534965,4.29553446816342,26.57483654823706,0.33530429188213623,1.017323392171685,14654,5758,39.29302579500478,7316,7338,1245,0.0019119804054802863,32.1882079978163,32.1882079978163,96.88374008855936,15551,17074,485550
30,30m,0.75,1.0,122837.990385593,22.837990385593,4.251377010916491,17.790071170383204,0.5396806838896728,1.098169999365266,853,415,48.65181711606096,384,469,1245,0.026215087796463372,5.662368112543962,169.87104337631888,24.83163422922459,480,609,16185
60,60m,1.0,0.5,122795.39889465882,22.795398894658824,4.2440595031925765,9.399329055528337,0.7874674115706646,1.2006346239312458,502,313,62.35059760956175,227,275,1245,0.04236337661259009,2.635458167330677,158.12749003984064,9.500860585197934,268,328,8715
30,30m,0.25,1.5,122713.48046291943,22.713480462919435,4.229979666704864,12.531852681128274,0.6753121620155905,1.1428021436251472,890,266,29.8876404494382,407,483,1245,0.02417138649730517,3.707865168539326,111.23595505617978,14.958294717330862,480,609,16185
1,1m,1.5,2.0,122628.36864805069,22.62836864805069,4.215343020423057,26.57483654823706,0.3304199181415732,1.0170865144517434,14654,5758,39.29302579500478,7316,7338,1245,0.0018862754522453822,32.18813975706292,32.18813975706292,96.88271032849346,15551,17074,485550
60,60m,1.0,3.0,122550.77436631813,22.550774366318137,4.201992099103857,11.93993884392861,0.6476586138884144,1.186239744322158,467,251,53.747323340471084,219,248,1245,0.045889882973088894,3.6381156316916488,218.28693790149893,14.239816408491107,268,328,8715
60,60m,1.0,4.0,122550.77436631813,22.550774366318137,4.201992099103857,11.93993884392861,0.6476586138884144,1.186239744322158,467,251,53.747323340471084,219,248,1245,0.045889882973088894,3.6381156316916488,218.28693790149893,14.239816408491107,268,328,8715
60,60m,0.75,1.5,122510.75765652819,22.51075765652819,4.195104163314745,7.785817655434868,0.6771725084641177,1.1851249733505822,471,242,51.38004246284501,221,250,1245,0.04525263741612365,3.356687898089172,201.40127388535032,12.782558806655192,268,328,8715
30,30m,0.25,1.0,122504.40345390125,22.504403453901254,4.194010271633286,9.341167010871676,0.7057058577688479,1.1382087947158437,917,282,30.75245365321701,413,504,1245,0.023132396608974315,3.346782988004362,100.40348964013086,13.320976212542476,480,609,16185
60,60m,2.0,0.75,122496.71062579726,22.496710625797256,4.192685871707513,13.000954550101119,0.6318224316987088,1.177040520901578,489,288,58.895705521472394,224,265,1245,0.04385871243189751,3.224948875255624,193.49693251533745,12.851405622489958,268,328,8715
30,30m,1.5,1.5,122247.41855924897,22.247418559248967,4.149731713973992,20.344052121599642,0.46624286400914405,1.0952657015811054,805,408,50.683229813664596,365,440,1245,0.027986416733387864,6.84472049689441,205.3416149068323,29.83626814952116,480,609,16185
60,60m,0.5,3.0,122226.93283589765,22.22693283589765,4.146198825104452,6.994209803560891,0.7256234139637813,1.2032797371175172,473,220,46.51162790697674,222,251,1245,0.04419752780479068,3.063424947145877,183.80549682875264,11.222030981067126,268,328,8715
60,60m,0.5,4.0,122226.93283589765,22.22693283589765,4.146198825104452,6.994209803560891,0.7256234139637813,1.2032797371175172,473,220,46.51162790697674,222,251,1245,0.04419752780479068,3.063424947145877,183.80549682875264,11.222030981067126,268,328,8715
60,60m,0.25,0.75,122221.65803526794,22.221658035267943,4.145289076866754,4.180379680010537,1.0325378075012255,1.2714497732056804,507,189,37.278106508875744,231,276,1245,0.04038836365459606,2.0236686390532546,121.42011834319527,5.9552495697074015,268,328,8715
30,30m,1.0,2.0,122030.74397627954,22.03074397627953,4.112340909472634,18.837820641127944,0.4736508952039416,1.0969173003922845,798,395,49.49874686716792,365,433,1245,0.0278389598951599,6.794486215538847,203.8345864661654,29.06394810009268,480,609,16185
30,30m,0.75,0.75,121993.45221862143,21.993452218621435,4.105900256070716,16.612575747811775,0.5477406441825502,1.0941283629791674,892,459,51.45739910313901,392,500,1245,0.024085356004410304,5.076233183856503,152.28699551569508,22.718566573988262,480,609,16185
30,30m,1.5,2.0,121734.48192975597,21.73448192975598,4.061130170259242,19.30282044294659,0.44416390198024414,1.0941312926129394,796,400,50.25125628140703,365,431,1245,0.027938759466794805,7.021356783919598,210.64070351758792,30.3985171455051,480,609,16185
1,1m,1.5,3.0,121345.36479330594,21.345364793305933,3.9937176151898512,26.483081148161514,0.3181021259704992,1.0164752349861566,14635,5754,39.31670652545268,7305,7330,1245,0.0018156122529577718,32.23600956610864,32.23600956610864,96.9059829059829,15551,17074,485550
1,1m,2.0,3.0,121227.45792814069,21.22745792814069,3.9732568181891637,26.483081148161514,0.31760553044813655,1.016417180240784,14635,5754,39.31670652545268,7305,7330,1245,0.001809317811267683,32.236146224803555,32.236146224803555,96.90701266604881,15551,17074,485550
30,30m,1.0,0.75,121104.27430882155,21.10427430882156,3.9518633665435177,18.419411655570283,0.5055711966254258,1.088767753765362,886,478,53.95033860045147,390,496,1245,0.02367020740774419,5.431151241534988,162.93453724604964,24.677170219338894,480,609,16185
30,30m,2.0,1.5,120981.64821957935,20.981648219579352,3.930549496354918,19.063881652713533,0.4394977059732138,1.0903366096881288,805,410,50.931677018633536,365,440,1245,0.02681550630743264,6.915527950310559,207.46583850931677,30.293481618782824,480,609,16185
60,60m,0.5,0.75,120957.65955747613,20.957659557476127,3.926377967159911,6.646075435183496,0.7868863084004064,1.1944543658483942,493,245,49.69574036511156,226,267,1245,0.03987154152283491,2.5720081135902637,154.32048681541582,8.91566265060241,268,328,8715
5,5m,1.0,0.25,120797.81038198146,20.797810381981453,3.898563995406068,15.485026245482548,0.39127804620771384,1.0279903915857842,5248,3338,63.60518292682927,2431,2817,1245,0.00422943074005782,9.027248475609756,45.13624237804878,44.81824734836783,2932,3500,97110
60,60m,1.5,0.5,120785.1330072731,20.785133007273117,3.896356858989969,11.855825126852748,0.6554164381807506,1.178802970630581,502,321,63.94422310756972,227,275,1245,0.03937916684657475,2.747011952191235,164.82071713147408,10.304073436603558,268,328,8715
60,60m,0.75,0.75,120758.04710970636,20.758047109706347,3.891640573345234,11.185503320242706,0.6946424484619792,1.1742971587242126,489,268,54.805725971370144,224,265,1245,0.04022462353259154,2.8732106339468304,172.3926380368098,10.545037292025244,268,328,8715
30,30m,0.5,1.0,120664.93025649186,20.664930256491854,3.8754203214016902,12.02253758492775,0.540285646819633,1.0982922554285421,865,372,43.00578034682081,391,474,1245,0.02335756318214391,4.890173410404624,146.7052023121387,20.908248378127897,480,609,16185
30,30m,2.0,2.0,120421.32077854272,20.42132077854273,3.8329381172128585,17.41955900026425,0.41735327271819006,1.0889498645975468,796,402,50.502512562814076,365,431,1245,0.026712835803673323,7.096733668341709,212.90201005025125,30.874266295953046,480,609,16185
