strategy_id,family,symbol,timestamp_in,timestamp_out,side,entry_price,exit_price,shares/contracts,stop_level,target_level,pnl_dollars,pnl_pct,mfe,mae,exit_reason,rth_compliant_flag,scope_label,coverage_status
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-13 14:55:00+00:00,2026-03-13 19:20:00+00:00,long,73.76,74.91,169.46854663774403,,,187.08216382635925,0.00748328655305437,0.023590021691973995,-0.0028470715835141602,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-16 14:10:00+00:00,2026-03-16 19:20:00+00:00,long,47.76,47.53,261.7252931323283,,,-67.09585016554358,-0.002683834006621743,0.009003350083752082,-0.013819095477386911,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-18 14:25:00+00:00,2026-03-18 19:20:00+00:00,long,72.55,73.86,172.2949689869056,,,216.59964829348928,0.008663985931739572,0.0183321847002067,-0.004686423156443853,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-19 14:10:00+00:00,2026-03-19 19:20:00+00:00,long,45.11,46.08,277.1004211926402,,,262.5577941089713,0.01050231176435885,0.025271558412768735,-0.013079139880292523,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-20 13:55:00+00:00,2026-03-20 19:20:00+00:00,long,77.24,79.74,161.83324702226827,,,392.4636573255955,0.015698546293023818,0.036121180735370295,-0.0006473329880890555,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-23 15:10:00+00:00,2026-03-23 16:25:00+00:00,long,46.0,44.48,271.7391304347826,,,-428.8607958657678,-0.017154431834630713,0.0015217391304347405,-0.035217391304347756,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-23 16:25:00+00:00,2026-03-23 19:20:00+00:00,long,76.91,75.95,162.5276296970485,,,-164.3840899165247,-0.006575363596660988,0.010011701989338428,-0.01937329345988814,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-24 15:25:00+00:00,2026-03-24 19:20:00+00:00,long,44.38,44.05,281.65840468679585,,,-100.58121984089202,-0.004023248793635681,0.0022532672374941942,-0.025011266336187443,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-25 15:55:00+00:00,2026-03-25 19:20:00+00:00,long,77.04,77.0,162.2533748701973,,,-14.714468233189828,-0.0005885787293275931,0.007009345794392496,-0.015706126687435207,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-26 14:40:00+00:00,2026-03-26 17:25:00+00:00,long,43.33,42.07,288.4837295176552,,,-377.47449971545745,-0.015098979988618299,0.0062312485575815035,-0.02930994691899369,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-26 17:25:00+00:00,2026-03-26 19:20:00+00:00,long,81.04,81.8699,154.2448173741362,,,117.81081479905087,0.004712432591962035,0.013819101678183454,-0.003516781836130467,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-27 14:40:00+00:00,2026-03-27 19:20:00+00:00,long,85.94,87.015,145.45031417267862,,,147.88793502972547,0.005915517401189019,0.01780311845473581,-0.01826855946008832,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,SQQQ,2026-03-30 13:55:00+00:00,2026-03-30 19:20:00+00:00,long,87.12,90.4001,143.48025711662075,,,455.1001572144112,0.018204006288576446,0.039550045913682164,-0.011994949494949503,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
qqq_led_tqqq_sqqq_pair_opening_range_intraday_system,QQQ-Led TQQQ/SQQQ Pair Opening-Range Intraday System,TQQQ,2026-03-31 16:25:00+00:00,2026-03-31 19:20:00+00:00,long,39.97,41.57,312.7345509131849,,,485.30189218873613,0.019412075687549445,0.04253189892419318,-0.0037528146109582217,flat_before_close_or_flip,True,recent_2m_intraday_exact,exact
