strategy_id,family,cluster_dimension,cluster_value,trade_count,expectancy,payoff_ratio,win_rate,average_MFE,average_MAE,drawdown_contribution,profit_concentration,stability_across_subperiods,hotspot_score
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Friday,99,37.01155940501519,1.228589920091229,0.6262626262626263,0.045498785503332,-0.046580754404010855,3460.924944110975,7125.069325207479,0.8,167.5251451046131
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,regime_bucket,market_uptrend,334,41.11445583749115,1.1645888621886318,0.6197604790419161,0.061456310631022,-0.051623368279767816,15288.81038920205,29021.03863892409,0.6,167.0333560591698
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,day_of_week,Friday,410,52.85672462465026,1.045978572490667,0.6146341463414634,0.0952778431941924,-0.07894370415966386,32428.912499363614,54100.169595470215,0.5,166.37498564592954
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Monday,65,53.04523324575095,1.2378013822233578,0.6307692307692307,0.06784340512562001,-0.05121374781457771,3093.4955981500684,6541.43575912388,0.6,165.0542883904332
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,gap_bucket,-3% to -1%,341,53.29022187943267,1.0528482271278365,0.6041055718475073,0.1036291021019243,-0.08619350577274079,29958.641904099597,48130.607564986145,0.5,163.6854499056584
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Friday,69,49.90423738586891,1.2663958774041544,0.6376811594202898,0.06213389379108332,-0.05860351138404807,2802.1104948070288,6245.502874431983,0.6,161.09916816497372
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,trend_alignment,trend_not_aligned,704,37.94437983156868,0.9423472403216975,0.6008522727272727,0.09594977302897605,-0.08816333778877222,63822.16663926255,90535.0100406869,0.6666666666666666,156.3333644372684
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,AAPL,15,45.89580212092872,1.8423408839066269,0.6,0.06568268463215138,-0.035658036816170705,390.378571273552,1078.8156030874827,0.6666666666666666,156.2921435241527
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,gap_bucket,-1% to 1%,1331,42.7664378494546,1.0055370372450214,0.6040570999248686,0.08684358202448964,-0.0770373343557789,106582.95387165835,163505.0826492824,0.5,154.69203724531042
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Friday,271,19.36992592380926,1.394157671123898,0.5350553505535055,0.03908073244170052,-0.032013241947509805,8685.234809378726,13934.484734731035,1.0,151.38317580686862
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,trend_alignment,trend_not_aligned,57,32.13925642612007,1.3746683178513601,0.5789473684210527,0.05626873103446987,-0.05947783212892143,2057.966235452854,3889.9038517416975,0.8333333333333334,149.4947432461512
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,gap_bucket,1% to 3%,36,38.66011203904053,1.4239909179089076,0.5555555555555556,0.07603988494894781,-0.0492770508149747,1784.3388337374918,3176.102867142951,0.75,149.09023757447397
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,-3% to -1%,125,23.199180893681465,1.5531400288671924,0.504,0.055714583272366384,-0.04431458425765409,5015.469359217176,7915.366970927359,0.8333333333333334,145.2157178526872
dse_exact_user_subset_5y,Down Streak Exhaustion,day_of_week,Wednesday,49,36.12186377129373,1.52973395330626,0.5918367346938775,0.0473168081503891,-0.02796982740771803,1453.042151440923,3223.013476234317,0.6666666666666666,144.11069001916528
cross_sectional_momentum_rep_user_subset_5y,Momentum / Relative-Strength Family,vol_bucket,low_vol,418,40.62987525282408,1.1703602231681696,0.6052631578947368,0.06743501636743574,-0.05605398607186726,21374.662125901545,38357.949981582016,0.5,143.5551808306045
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,day_of_week,Monday,377,46.1928459633321,1.0402820296806932,0.596816976127321,0.09306285632101148,-0.08332007036690181,32255.951092386545,49670.65402056274,0.5,142.5964789308067
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Thursday,109,37.05801838590568,1.006705908025584,0.6697247706422018,0.05532025067601763,-0.03788719097563663,3878.8338813163837,7918.157885380104,0.8,140.2868745666912
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,day_of_week,Wednesday,426,45.02909166112844,1.020971095237803,0.5985915492957746,0.09450326293852361,-0.08372776776760456,36712.66084363543,55895.05389127615,0.5,139.22548019862683
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,META,152,27.90100720367218,1.3165808545842805,0.5789473684210527,0.046122369145422414,-0.03646294699471979,5233.814672939901,9474.767767898073,0.75,138.59082305378578
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,NVDA,59,29.046634257260816,1.3879158897587178,0.5423728813559322,0.06062348144026334,-0.0570600626072715,2657.2370463360157,4370.988467514404,0.8333333333333334,137.5504787582818
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,day_of_week,Wednesday,64,36.91301318350277,1.067750330931421,0.71875,0.038762548660738985,-0.025754548860394754,1366.598762196055,3729.031605940232,0.8333333333333334,137.1073395456666
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,regime_bucket,market_uptrend,169,22.71921325929656,1.383574974892942,0.5325443786982249,0.05327408288061009,-0.044562695369743846,6663.281426602753,10502.828467423871,0.8333333333333334,134.53110553848148
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,holding_bucket,11-30d,289,42.57483681102765,1.1093036030294376,0.6332179930795848,0.05977299600101606,-0.04968688305688818,13445.393189102848,25749.521027489838,0.5,133.88975842983086
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,side,long,357,40.409956761703,1.1075662206462267,0.6274509803921569,0.061518803233153105,-0.05188651625969149,16670.64541395601,31096.999977883974,0.5,131.59663443293104
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,trend_alignment,trend_aligned,357,40.409956761703,1.1075662206462267,0.6274509803921569,0.061518803233153105,-0.05188651625969149,16670.64541395601,31096.999977883974,0.5,131.59663443293104
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,time_of_day_bucket,daily_session,357,40.409956761703,1.1075662206462267,0.6274509803921569,0.061518803233153105,-0.05188651625969149,16670.64541395601,31096.999977883974,0.5,131.59663443293104
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Friday,59,40.31599059932548,1.5860830060498807,0.5254237288135594,0.06387976626083518,-0.06938470396607085,3146.2685689779223,5524.912014338127,0.5,130.90542340951993
dse_exact_user_subset_5y,Down Streak Exhaustion,vol_bucket,mid_vol,64,22.960573473275183,1.6371662889328142,0.515625,0.045016305702648765,-0.029802126191767985,1978.3207361594457,3447.797438449057,0.8333333333333334,130.76364434762917
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Wednesday,285,24.59659776415104,1.1257588113943837,0.6105263157894737,0.04072371567387,-0.03231093781658306,9166.997314906635,16177.027677689686,0.8333333333333334,130.51124117554753
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,side,long,263,39.24035447344487,1.178303356115949,0.5893536121673004,0.06474720087667821,-0.06338934016409142,14933.380586568632,25253.59381308463,0.5,128.90769468305123
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,trend_alignment,trend_aligned,263,39.24035447344487,1.178303356115949,0.5893536121673004,0.06474720087667821,-0.06338934016409142,14933.380586568632,25253.59381308463,0.5,128.90769468305123
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,time_of_day_bucket,daily_session,263,39.24035447344487,1.178303356115949,0.5893536121673004,0.06474720087667821,-0.06338934016409142,14933.380586568632,25253.59381308463,0.5,128.90769468305123
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,gap_bucket,-1% to 1%,304,41.18176551707025,1.0865812361576626,0.6381578947368421,0.054869675159431704,-0.04929223534924135,13662.326461922072,26181.583179111425,0.5,127.98434991844569
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,regime_bucket,market_uptrend,261,38.22062143025034,1.1626606752318769,0.5900383141762452,0.0641659187891686,-0.06329895488381806,14814.588305744926,24790.170499040265,0.5,123.7219705018329
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Wednesday,164,28.527586263738662,0.9913260289269739,0.6585365853658537,0.04321225646533331,-0.03185906183024118,5130.843644152552,9809.367791405693,0.8333333333333334,120.33070561355262
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,vol_bucket,high_vol,300,30.259915902221557,1.391114494985758,0.5333333333333333,0.06249228042537036,-0.050443317398884475,15390.437589923433,24468.4123605899,0.5,120.12042506601952
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,side,long,188,20.360262531672312,1.3205114716172532,0.5319148936170213,0.053527074678433983,-0.04785644953888438,7646.570067456869,11474.299423411261,0.8333333333333334,117.441168188051
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,time_of_day_bucket,daily_session,188,20.360262531672312,1.3205114716172532,0.5319148936170213,0.053527074678433983,-0.04785644953888438,7646.570067456869,11474.299423411261,0.8333333333333334,117.441168188051
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,holding_bucket,6-10d,188,20.360262531672312,1.3205114716172532,0.5319148936170213,0.053527074678433983,-0.04785644953888438,7646.570067456869,11474.299423411261,0.8333333333333334,117.441168188051
dse_exact_user_subset_5y,Down Streak Exhaustion,day_of_week,Monday,34,23.138339364936407,2.1111815470610296,0.4117647058823529,0.049100181485562874,-0.04167036146979035,1646.4188960635852,2433.122434471423,0.6666666666666666,115.78402220464461
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,AMZN,16,32.01931963956272,1.5937189366171365,0.625,0.03644304516528765,-0.028276510956856585,309.3283796988088,821.6374939318123,0.8,115.66263928424301
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,holding_bucket,31d+,68,31.20921655207322,1.0918558558528442,0.6029411764705882,0.06893848396973552,-0.06123495737160553,3225.2522248531577,5347.478950394137,0.8,115.42501492121471
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,symbol,AAPL,242,34.8841368873139,0.8765233164079652,0.6694214876033058,0.06156211661654094,-0.0563516537656355,10893.419303505252,19335.380430235215,0.6666666666666666,111.97334524832958
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,trend_alignment,trend_not_aligned,160,20.508668583959892,1.2458379047073733,0.55,0.046318221664039906,-0.039727978186038806,6277.874312263741,9559.261285697323,0.8333333333333334,108.19358651288375
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,holding_bucket,11-30d,218,34.91041042659197,1.1318785983101602,0.5825688073394495,0.06508780330419055,-0.06312865163140953,13129.314494834114,20739.78396783116,0.5,106.47282360732346
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,holding_bucket,6-10d,1369,15.051077999619592,1.1679119333826848,0.5493060628195763,0.03904679007707045,-0.03367589883593905,48659.43357020221,69264.35935168143,0.8333333333333334,105.80056247535592
dse_exact_user_subset_5y,Down Streak Exhaustion,day_of_week,Thursday,45,24.39990731516882,1.6966757092077662,0.5111111111111111,0.040507823208002815,-0.02462076477044374,1418.970812218937,2516.966641401534,0.6666666666666666,105.66726108401585
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,side,long,1370,14.964349967993606,1.1673155191019131,0.5489051094890511,0.03902495999449478,-0.03368806334258547,48763.19989553018,69264.35935168143,0.8333333333333334,105.14781743741786
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,time_of_day_bucket,daily_session,1370,14.964349967993606,1.1673155191019131,0.5489051094890511,0.03902495999449478,-0.03368806334258547,48763.19989553018,69264.35935168143,0.8333333333333334,105.14781743741786
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Thursday,273,19.655053125120308,1.1308316674582137,0.5897435897435898,0.03998323929213772,-0.03053272395406017,8577.49736392634,13943.326867084183,0.8333333333333334,103.96709082944915
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Monday,51,33.75167060002341,1.1550421904024917,0.6078431372549019,0.056427148677669244,-0.052490785341689085,2178.0357705564084,3899.3709711576016,0.6666666666666666,102.69177990480648
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,NFLX,34,42.884053582153136,0.8923974249214393,0.6470588235294118,0.06892584558083048,-0.058899047045515504,2292.3204755050983,3750.3782972983045,0.75,102.04636175927732
relative_strength_vs_benchmark_rep_user_subset_5y,Momentum / Relative-Strength Family,gap_bucket,<=-3%,25,64.38382838407614,0.7897650563612778,0.68,0.11582602243033908,-0.10151408191539403,2373.157305051174,3982.7530146530767,0.6,99.40080694693394
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,trend_alignment,trend_aligned,1063,14.629975198408905,1.1655095382742735,0.5493885230479775,0.03826218441293245,-0.032031494921699454,36940.08049680879,52491.74413271746,0.8333333333333334,99.03709902828098
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,SPY,35,34.22619055057138,1.2108264424678354,0.7428571428571429,0.02927246515323899,-0.07533474547492731,479.56123995056953,1677.477909220568,0.6666666666666666,99.00540519396895
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,QQQ,63,33.13071991177857,0.9414205528483208,0.6984126984126984,0.038410479318666556,-0.027952367925004582,1768.645962066155,3855.8813165082042,0.75,97.28648742270467
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,day_of_week,Thursday,401,34.01177464370013,0.9467000615508628,0.5960099750623441,0.09242167129652858,-0.08282366500818016,34382.62840330062,48021.35003542438,0.5,96.53972793686494
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,META,18,40.80256484855798,1.5801879319696657,0.6111111111111112,0.05444911825889164,-0.03902363353620443,495.19262843275806,1229.6387957068018,0.5,94.92241242380777
cross_sectional_momentum_rep_user_subset_5y,Momentum / Relative-Strength Family,symbol,AMZN,178,37.482222762835384,0.7964344132509434,0.6966292134831461,0.06271458841789308,-0.053544549128476546,8049.515032505904,14721.350684290603,0.6,92.91271577741846
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,side,long,762,14.47517584136518,1.1401766774205846,0.55249343832021,0.0409580661741637,-0.03379019311820557,27056.61535637264,38086.699347492904,0.8333333333333334,91.28584855821865
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,time_of_day_bucket,daily_session,762,14.47517584136518,1.1401766774205846,0.55249343832021,0.0409580661741637,-0.03379019311820557,27056.61535637264,38086.699347492904,0.8333333333333334,91.28584855821865
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,holding_bucket,6-10d,762,14.47517584136518,1.1401766774205846,0.55249343832021,0.0409580661741637,-0.03379019311820557,27056.61535637264,38086.699347492904,0.8333333333333334,91.28584855821865
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,trend_alignment,trend_not_aligned,307,16.12213622228851,1.1737462750555003,0.5472312703583062,0.04166610150329204,-0.03942399894975755,11823.119398721396,16772.61521896397,0.8333333333333334,90.36031830251665
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,NFLX,187,17.86971776317337,1.2022286094518906,0.5508021390374331,0.04508804085225666,-0.034091501881252734,7047.469764591196,10389.106986304616,0.8,89.99762181770554
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,vol_bucket,high_vol,24,38.706649076942305,0.9617857551517985,0.5833333333333334,0.14294375358329564,-0.08206391037335171,2680.979579974094,3609.93915782071,0.75,89.87303378872934
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,QQQ,118,34.13967148752006,0.9148247959707171,0.6949152542372882,0.03984516776939074,-0.030660097958634572,3717.1080494031025,7745.589284930469,0.6,89.55642909065575
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,NVDA,80,26.33125027017777,1.1575340478751444,0.5875,0.04677502966942247,-0.03881565877426586,3247.7188903486503,5354.218911962871,0.6666666666666666,89.29321089593135
cross_sectional_momentum_rep_user_subset_5y,Momentum / Relative-Strength Family,gap_bucket,<=-3%,22,46.23057134868208,0.816327771447576,0.6363636363636364,0.11646497461580277,-0.10313019068827124,2373.157305051174,3390.22987472218,0.75,88.7485159585191
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,symbol,IWM,122,38.733716746223934,0.9458145668628534,0.7131147540983607,0.04972450244708939,-0.03718790038412955,3497.7252166563544,8223.238659695673,0.5,88.14697886829107
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,holding_bucket,31d+,86,27.245863400490258,0.9010876026785908,0.6511627906976745,0.051348246285065714,-0.0484614756670644,3435.5432956950676,5778.68754813723,0.8,87.71368568277077
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Wednesday,90,29.317901094297586,1.0834903274841412,0.6111111111111112,0.052942913574171885,-0.03746171774860737,3755.3476160741197,6393.958714560901,0.6,85.97426374586244
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,regime_bucket,market_uptrend,1297,12.506700980862904,1.1396234810068122,0.5427910562837317,0.03754988949422042,-0.03262634488157424,45959.86312808861,62181.054300267795,0.8333333333333334,85.14439020610614
pullback_in_trend_rep_user_subset_5y,Pullback in Trend Family,vol_bucket,high_vol,843,35.27847106298768,1.0463666116464605,0.5539739027283511,0.1164189246627856,-0.10919298193358737,99261.67794295534,129001.42904905396,0.3333333333333333,82.91120156719415
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,day_of_week,Monday,123,20.39652582885308,1.010501627421471,0.6016260162601627,0.045469575878809836,-0.03347364740596637,4768.952432378645,7277.725109327574,0.8333333333333334,82.79123827639984
dse_exact_user_subset_5y,Down Streak Exhaustion,symbol,AAPL,34,22.64785634273663,2.034399989716376,0.47058823529411764,0.032966268796008426,-0.028853236845578337,952.5846876024838,1722.6118032555291,0.5,81.90597313991016
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,gap_bucket,-1% to 1%,172,29.04277413858865,1.0805288564483735,0.5813953488372093,0.058028101787830355,-0.062351609909287585,9976.059017172864,14971.41616901011,0.5,80.85915316250225
dse_exact_user_subset_5y,Down Streak Exhaustion,symbol,IWM,24,23.19680867530137,1.3136012935053671,0.625,0.028898300732079312,-0.018482650744722804,468.0961875552252,1024.819595762458,0.8,78.46681378743286
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,META,79,17.290172777385603,1.3722074898374788,0.5189873417721519,0.04298402339845543,-0.037017815742770084,2842.478494207692,4208.402143621155,0.75,77.97500206574766
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,SPY,144,20.284814195581507,0.9168820104999759,0.6875,0.02446225702153927,-0.03515211828169324,2871.7895561178693,5792.802800281607,0.8333333333333334,77.13431839727963
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,trend_alignment,trend_aligned,602,12.871589730376554,1.1090511765921276,0.553156146179402,0.03953344013034279,-0.032212044262967504,20778.7410441089,28527.438061795587,0.8333333333333334,76.15748297537662
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,gap_bucket,-3% to -1%,45,34.64211347246655,0.8580759769375801,0.7555555555555555,0.033815644685414724,-0.026507028247786658,943.5069825364795,2502.402088797474,0.6666666666666666,75.87235338362133
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,NFLX,81,24.661822345317372,1.1605422165295787,0.5925925925925926,0.05014753508201,-0.03220343102022178,2903.2403110452356,4900.847921015943,0.6,75.6750542484498
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,side,long,465,26.086294381470648,0.9403653095590434,0.6344086021505376,0.04729549620440814,-0.04236970283429496,19198.998745706645,31329.125633090498,0.5,75.36042226935001
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,time_of_day_bucket,daily_session,465,26.086294381470648,0.9403653095590434,0.6344086021505376,0.04729549620440814,-0.04236970283429496,19198.998745706645,31329.125633090498,0.5,75.36042226935001
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,regime_bucket,market_uptrend,457,25.425139930548653,0.9456967728658396,0.6301969365426696,0.047062666841345316,-0.04258715327437871,18998.133633763042,30617.42258202378,0.5,73.65866966809969
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,holding_bucket,11-30d,379,25.823173179265673,0.9494608503139331,0.6306068601583114,0.04637587481407423,-0.04098740081947128,15763.455450011577,25550.438084953268,0.5,72.82083252980529
ma_regime_continuation_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,QQQ,40,24.598857123860487,1.1436665245537987,0.625,0.03736552496948387,-0.03276901491335177,1085.9093659613968,2069.8636509158164,0.6666666666666666,69.64900824060413
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,day_of_week,Wednesday,71,25.922327791158754,1.0327622124891742,0.5915492957746479,0.05199268807529664,-0.04540812187267045,3712.7173717871397,5553.2026449594105,0.6,68.69591834903954
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,vol_bucket,low_vol,32,21.149788511505093,1.5141104158155492,0.59375,0.03515685669943262,-0.029953773306761418,557.9818235723712,1234.7750559405342,0.6,67.18143840625225
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,1% to 3%,116,20.579070922947526,1.0064830940357359,0.5862068965517241,0.05026210746222249,-0.038789030180427814,5605.650679298307,7992.822906360219,0.6666666666666666,65.75764373116667
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,AAPL,182,11.54749125737214,1.2836779383639405,0.521978021978022,0.030283877936150526,-0.02766878786048443,5231.647893419543,7333.291302261273,0.8333333333333334,64.35130542882894
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,trend_alignment,trend_aligned,131,15.235051447828628,1.2963516448356136,0.5114503816793893,0.05233414023344126,-0.04279981741955529,5588.603832004013,7584.395571669564,0.6666666666666666,64.2901732423823
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,holding_bucket,6-10d,80,15.453269098024029,1.1713402812939866,0.5875,0.028712219864191757,-0.021799552208227664,1849.9361973354537,3086.197725177376,0.8,63.635267890688205
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,gap_bucket,-1% to 1%,419,23.704965250550178,0.8882836678763072,0.639618138424821,0.04261281520458815,-0.04157799450705883,17227.073861382753,27159.454301363276,0.5,63.59401680225152
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,<=-3%,33,27.649349273387596,1.0216568924406568,0.6666666666666666,0.04685938336810771,-0.04961906038751866,874.5485195765792,1786.9770455983698,0.6,59.76789294346489
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,regime_bucket,market_uptrend,717,12.078206564127502,1.1057879016038172,0.5481171548117155,0.03961781428983447,-0.032851838975514594,25375.29288127373,34035.36698775315,0.6666666666666666,58.55659871070354
cross_sectional_momentum_rep_user_subset_5y,Momentum / Relative-Strength Family,symbol,AAPL,267,24.48377824369044,0.8539423112527326,0.6554307116104869,0.052649280913072014,-0.04940304727557223,10470.413109760753,17007.581900826102,0.5,58.447434800699504
cross_sectional_momentum_rep_user_subset_5y,Momentum / Relative-Strength Family,symbol,QQQ,35,36.45071235170511,0.8944117106498799,0.7428571428571429,0.035830147503030915,-0.02624529904628479,805.486666482379,2081.2615987920576,0.5,58.41484185734576
relative_strength_vs_benchmark_rep_user_subset_5y,Momentum / Relative-Strength Family,symbol,AMZN,272,31.19369606884358,0.787730488441801,0.6691176470588235,0.0619029194505672,-0.05664201680650462,14308.887720892186,22793.573051617634,0.4,55.134882221623
zscore_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,QQQ,99,13.751907513686714,0.9838782936058844,0.6161616161616161,0.027195246974053056,-0.022216494525306316,2349.805722654985,3711.24456650997,0.8333333333333334,51.924074033427246
breakout_consolidation_rep_user_subset_5y,Breakout / Trend-Continuation Family,vol_bucket,low_vol,365,19.852211565887618,0.8718015963404337,0.6438356164383562,0.03688385511964748,-0.03832105884878615,12581.07353969276,19827.130761241744,0.5,51.0789975157903
dse_exact_user_subset_5y,Down Streak Exhaustion,vol_bucket,low_vol,125,11.192216801725893,1.384077651451697,0.504,0.029364152470370122,-0.024330556108757034,3442.475368416918,4841.502468632655,0.6666666666666666,49.94556372472512
dse_exact_user_subset_5y,Down Streak Exhaustion,day_of_week,Tuesday,42,13.24846808100222,1.490610721785502,0.47619047619047616,0.04015141858216003,-0.03217696988113813,1566.9800934916905,2123.415752893784,0.6666666666666666,49.518226982418895
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,-1% to 1%,1005,7.769265484138901,1.1021880767647818,0.5253731343283582,0.03436294249026857,-0.03147663096479081,35486.24198394181,43294.3537955014,0.8333333333333334,49.33638238579653
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,symbol,NFLX,56,23.019361160815727,0.8612141467179864,0.6071428571428571,0.061881958669595304,-0.06223628406520809,3894.898850251881,5183.983075257561,0.6,48.091123237410585
gap_reversion_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,gap_bucket,<=-3%,63,14.727488003876358,0.9505038880742716,0.5873015873015873,0.04918677984920301,-0.054883960017515915,2631.100708239692,3558.932452483903,0.8,46.574615022593335
turn_of_month_trend_rep_user_subset_5y,Turn of Month Trend Family,symbol,NFLX,63,14.577962852030979,1.2447877638396094,0.5555555555555556,0.031765657007513874,-0.02782472122170126,1651.8649735321976,2570.2766332101496,0.6,45.281427714235434
volatility_contraction_breakout_rep_user_subset_5y,Breakout / Trend-Continuation Family,vol_bucket,low_vol,202,14.734532778515534,0.9474668289542378,0.599009900990099,0.036036840025977346,-0.04294275164342772,7165.9168478403835,10142.292469100521,0.6,44.50494682402616
rsi_pullback_rep_user_subset_5y,RSI Pullback / Z-Score Pullback / Gap Reversion Family,symbol,QQQ,151,11.79099631765675,0.8472497480000919,0.6423841059602649,0.02448369311247055,-0.021513114270077627,3411.3832635340223,5191.823707500192,0.8333333333333334,41.823464795673054
