variant,selector,persistence,timeframe_min,timeframe_label,cost_bps_per_side,stop_loss_pct,take_profit_pct,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_count,win_rate_pct,long_trades,short_trades,session_count,avg_trade_return_pct,avg_holding_bars,avg_holding_minutes,exposure_pct,bullish_signal_count,bearish_signal_count,bullish_event_count,bearish_event_count,bar_count
active_uncontested_carry,uncontested,carry,2,2m,0.0,2.0,0.5,88943.6891234252,-11.056310876574804,-2.3436667412875756,15.075825003233923,-0.3665381324874622,0.911765028061358,521,299,57.38963531669866,439,82,1245,-0.02068817204338015,109.03262955854127,218.06525911708255,23.192668108330757,44156,1488,7689,8549,242775
active_uncontested_carry,uncontested,carry,15,15m,0.0,0.25,3.0,88860.32354717053,-11.139676452829473,-2.3622005900254983,17.48130321896808,-0.34637253760981807,0.9455357095310458,1200,374,31.166666666666664,1093,107,1245,-0.00901530890102607,9.333333333333334,140.0,30.892801977139328,10951,451,984,1195,32370
active_uncontested_carry,uncontested,carry,60,60m,0.0,0.25,4.0,88845.1413071054,-11.154858692894598,-2.365577400834029,13.679035073306734,-0.4300069342147235,0.9332428984214962,1088,380,34.92647058823529,963,125,1245,-0.010226037717774517,2.7417279411764706,164.50367647058823,21.74411933448078,3211,233,268,328,8715
active_uncontested_carry,uncontested,carry,15,15m,0.0,0.75,4.0,88804.2790299925,-11.195720970007505,-2.3746682134364483,21.79632732355624,-0.3200317655950766,0.9366036207862236,636,312,49.056603773584904,582,54,1245,-0.016775762911289356,18.180817610062892,272.7122641509434,33.76583256101328,10951,451,984,1195,32370
active_dominant_width_carry,dominant_width,carry,1,1m,0.0,1.0,0.75,88800.90363869713,-11.199096361302875,-2.375419300926729,33.88476540589226,-0.04468991197086336,0.9955668545197214,3220,1707,53.01242236024844,2614,606,1245,-0.001334920393185116,150.37670807453415,150.37670807453415,99.09978375038617,439429,45839,15551,17074,485550
active_dominant_count_carry,dominant_count,carry,60,60m,0.0,0.5,4.0,88797.26721270943,-11.20273278729057,-2.3762284989832128,20.444639125698473,-0.11653195456152135,0.9844007677223544,2061,862,41.824357108199905,1480,581,1245,-0.0038312915410245226,3.546821931101407,212.80931586608443,60.24096385542169,6482,2023,268,328,8715
active_uncontested_carry,uncontested,carry,15,15m,0.0,0.5,0.75,88739.36593329224,-11.260634066707764,-2.389116581082873,20.26412539704928,-0.3326443670070244,0.9486221729250338,961,443,46.09781477627472,818,143,1245,-0.011283344039829652,11.77315296566077,176.59729448491157,31.983317886932344,10951,451,984,1195,32370
active_dominant_width_carry,dominant_width,carry,1,1m,0.0,2.0,1.0,88718.38037870814,-11.28161962129186,-2.3937893523639064,34.37443438392385,-0.041128244045574726,0.9941857329918041,2063,1105,53.56277266117305,1691,372,1245,-0.0020002044576767205,234.74212312166748,234.74212312166748,99.35042735042735,439429,45839,15551,17074,485550
active_dominant_width_carry,dominant_width,carry,1,1m,0.0,0.75,3.0,88698.53380280135,-11.30146619719865,-2.39820932289897,34.21908200679702,-0.042722829936080876,0.993940981898878,2291,990,43.21257092972501,1930,361,1245,-0.001961509680895414,211.38061981667394,211.38061981667394,99.30285243538256,439429,45839,15551,17074,485550
active_dominant_width_carry,dominant_width,carry,1,1m,0.0,1.5,1.0,88667.19600347425,-11.332803996525753,-2.4051900752089517,34.26321235908838,-0.04313288348935726,0.9941464344962222,2244,1190,53.03030303030303,1833,411,1245,-0.001969926714097737,215.80793226381462,215.80793226381462,99.31356194006796,439429,45839,15551,17074,485550
event_baseline,event,na,2,2m,0.0,0.5,0.5,88662.46638499688,-11.337533615003126,-2.4062438074902714,34.06406533238449,-0.09319326781513484,0.9953154836555449,9506,3966,41.721018304228906,4621,4885,1245,-0.0006822652472129718,19.97769829581317,39.95539659162634,76.4514468128926,7689,8549,7689,8549,242775
active_nearest_mid_carry,nearest_mid,carry,5,5m,0.0,1.0,0.5,88638.83360254529,-11.361166397454713,-2.4115097297249255,32.67473181733735,-0.049706764110340855,0.996577054368812,11436,6292,55.019237495627834,6299,5137,1245,-0.0004577586599634955,8.377841902763205,41.88920951381603,95.42683554731748,66165,30782,2932,3500,97110
active_uncontested_carry,uncontested,carry,2,2m,0.0,2.0,0.25,88565.72449527195,-11.434275504728053,-2.427807197634746,14.820278392641395,-0.38985744594649513,0.9174844809644834,810,553,68.27160493827161,669,141,1245,-0.013894035362553956,70.10123456790123,140.20246913580246,23.0637421480795,44156,1488,7689,8549,242775
active_nearest_mid_carry,nearest_mid,carry,30,30m,0.0,0.75,0.75,88434.871817328,-11.565128182671991,-2.4570036598228984,24.59002152340738,-0.10199088614606124,0.9910007541742826,3464,1782,51.443418013856814,2221,1243,1245,-0.0020981330777272373,4.2924364896073905,128.7730946882217,76.43497065183811,11695,4405,480,609,16185
active_dominant_width_carry,dominant_width,carry,30,30m,0.0,0.25,4.0,88434.42361211297,-11.565576387887033,-2.457103724664922,29.78136656744912,-0.10374567103557539,0.9882017569164082,3669,987,26.901062959934585,2628,1041,1245,-0.002091315386722635,4.05014990460616,121.5044971381848,69.18134074760582,12485,3615,480,609,16185
active_nearest_mid_carry,nearest_mid,carry,30,30m,0.0,1.0,0.75,88397.86897527918,-11.60213102472082,-2.465266156403756,28.991245521929166,-0.10010330235028794,0.9908009089512204,3166,1681,53.0953885028427,2011,1155,1245,-0.002228790466336444,4.696462413139608,140.89387239418824,78.44918134074761,11695,4405,480,609,16185
active_dominant_width_carry,dominant_width,carry,1,1m,0.0,1.5,0.75,88330.14178002725,-11.66985821997275,-2.4803963513500116,34.88758003736079,-0.04838168645798842,0.9943643080238249,2646,1478,55.85789871504158,2163,483,1245,-0.0017808292829012092,182.9981103552532,182.9981103552532,99.21841210997837,439429,45839,15551,17074,485550
active_uncontested_carry,uncontested,carry,2,2m,0.0,2.0,0.75,88295.6036090822,-11.704396390917793,-2.4881157106504515,16.466687771886768,-0.38951043565969545,0.8971269408203704,427,223,52.2248243559719,362,65,1245,-0.026949761828452833,133.3231850117096,266.6463700234192,23.282051282051285,44156,1488,7689,8549,242775
active_uncontested_carry,uncontested,carry,60,60m,0.0,1.5,2.0,88265.32434391575,-11.734675656084248,-2.494885176338757,20.886514432992996,-0.3475276910626544,0.9207121763725302,557,297,53.3213644524237,500,57,1245,-0.02024005591832032,5.599640933572711,335.9784560143626,29.397590361445786,3211,233,268,328,8715
active_dominant_width_carry,dominant_width,carry,60,60m,0.0,2.0,4.0,88261.67459210948,-11.738325407890516,-2.495701268036732,27.109304711800007,-0.09648576770569209,0.9824126233756888,1302,688,52.84178187403994,1051,251,1245,-0.00572508304933503,5.684331797235023,341.0599078341014,70.09753298909925,7061,1570,268,328,8715
active_uncontested_carry,uncontested,carry,15,15m,0.0,0.25,4.0,88218.46963074444,-11.781530369255567,-2.5053640283643652,17.48130321896795,-0.3741681554379626,0.9416132101400241,1196,373,31.187290969899667,1093,103,1245,-0.00966029758303627,9.364548494983278,140.4682274247492,30.905159097930184,10951,451,984,1195,32370
active_uncontested_carry,uncontested,carry,60,60m,0.0,1.5,0.5,88217.20096311554,-11.782799036884462,-2.505647822058421,18.84660008469361,-0.3496923380365085,0.9288021313632102,749,423,56.475300400534046,638,111,1245,-0.015281039568278823,4.15086782376502,249.05206942590118,27.079747561675273,3211,233,268,328,8715
active_latest_carry,latest,carry,60,60m,0.0,2.0,0.25,88157.21790200769,-11.84278209799231,-2.519069406675034,31.49085543339706,-0.16056037129355966,0.9834529611828767,3347,2320,69.31580519868538,2222,1125,1245,-0.0027180157460467134,2.2112339408425457,132.67403645055273,49.13367756741251,6427,2204,268,328,8715
active_uncontested_carry,uncontested,carry,10,10m,0.0,0.5,0.25,88118.13248563273,-11.881867514367272,-2.527818932629766,17.820699214662163,-0.38501000303295574,0.9563355971430499,1790,1118,62.45810055865921,1462,328,1245,-0.006538617195844145,8.625698324022347,86.25698324022346,28.116568839460403,14692,648,1442,1702,48555
active_uncontested_carry,uncontested,carry,10,10m,0.0,0.25,0.5,88083.44209005537,-11.916557909944636,-2.5355871976817546,17.724895920791738,-0.42511796295153675,0.956215670735783,1798,666,37.04115684093437,1486,312,1245,-0.006546839125154957,8.488876529477198,84.88876529477197,27.731438574812067,14692,648,1442,1702,48555
active_latest_session_reset,latest,session_reset,1,1m,0.0,1.5,0.25,87991.95891930803,-12.008041080691967,-2.55608485107256,41.524275314872924,-0.0796011376320538,0.9976629388341046,29917,12801,42.78838118795334,15533,14384,1245,-0.00020404922209819973,15.32787378413611,15.32787378413611,92.18926990011327,249289,129387,15551,17074,485550
active_uncontested_carry,uncontested,carry,2,2m,0.0,1.5,1.5,87973.62757910746,-12.026372420892539,-2.5601942019949475,15.3447551726265,-0.4261588258151415,0.8855637039600055,357,169,47.33893557422969,311,46,1245,-0.03334202934945935,157.14285714285714,314.2857142857143,22.96941612604263,44156,1488,7689,8549,242775
active_dominant_count_carry,dominant_count,carry,60,60m,0.0,0.5,1.5,87944.03325723566,-12.055966742764346,-2.566829825885286,20.495407457956883,-0.14246191526351046,0.9829450651344888,2191,923,42.12688270196258,1529,662,1245,-0.00416242201514194,3.3363760839799177,200.18256503879508,58.74928284566838,6482,2023,268,328,8715
active_dominant_width_carry,dominant_width,carry,60,60m,0.0,2.0,3.0,87898.41635117741,-12.10158364882259,-2.577061514744794,25.415327513036146,-0.10276860978914011,0.981695320719353,1308,691,52.828746177370036,1054,254,1245,-0.005990043823421947,5.658256880733945,339.4954128440367,70.02868617326449,7061,1570,268,328,8715
active_uncontested_carry,uncontested,carry,10,10m,0.0,0.25,1.5,87853.8149318398,-12.146185068160198,-2.5870695296402513,18.548926252041444,-0.41618784725323443,0.9385230670870469,1168,356,30.47945205479452,999,169,1245,-0.010262487880711305,13.175513698630137,131.75513698630138,29.28843579445989,14692,648,1442,1702,48555
active_dominant_count_carry,dominant_count,carry,10,10m,0.0,0.25,3.0,87841.30763346,-12.158692366539992,-2.589876742481234,34.492399514859564,-0.07775636863013473,0.9915577434494126,4357,1073,24.627036952031215,2927,1430,1245,-0.001558824914038194,10.74684415882488,107.4684415882488,87.46781999794048,35973,11992,1442,1702,48555
active_uncontested_carry,uncontested,carry,60,60m,0.0,2.0,1.5,87798.21955769525,-12.201780442304743,-2.5995501294659884,20.01133603169264,-0.34954066066903755,0.9166759423901806,553,293,52.98372513562387,496,57,1245,-0.02127674286887918,5.670886075949367,340.253164556962,29.63855421686747,3211,233,268,328,8715
active_dominant_count_carry,dominant_count,carry,60,60m,0.0,1.5,2.0,87793.68870117597,-12.206311298824035,-2.600567538736276,24.35065886496085,-0.1169018099652727,0.9809092173364288,1379,717,51.994198694706306,1010,369,1245,-0.006087242857535226,5.319071791153009,319.14430746918055,68.39931153184166,6482,2023,268,328,8715
active_dominant_width_session_reset,dominant_width,session_reset,60,60m,0.0,0.25,0.25,87747.48314759652,-12.252516852403483,-2.6109454431876844,15.052039023564701,-0.6801299605728297,0.908812780527701,1127,538,47.73735581188998,561,566,1245,-0.011306585011268359,1.2679680567879326,76.07808340727595,3.4652897303499715,971,763,268,328,8715
active_nearest_mid_carry,nearest_mid,carry,30,30m,0.0,1.5,0.25,87745.33152474447,-12.254668475255526,-2.611428810263805,26.650824457347667,-0.13327287986609637,0.9889222371616782,4764,3303,69.33249370277078,3152,1612,1245,-0.0018087988231361852,3.1194374475230897,93.58312342569269,66.6728452270621,11695,4405,480,609,16185
active_nearest_mid_carry,nearest_mid,carry,5,5m,0.0,0.5,0.75,87727.87365821748,-12.27212634178253,-2.6153511101455584,28.42183616199996,-0.06287450456100259,0.9959002946099808,11810,6113,51.76121930567316,6547,5263,1245,-0.0005402052158281523,8.10956816257409,40.547840812870454,94.78632478632478,66165,30782,2932,3500,97110
active_uncontested_carry,uncontested,carry,60,60m,0.0,1.5,1.5,87719.01525878615,-12.280984741213851,-2.6173415856495574,19.439791678916365,-0.36349768682788114,0.9189196014615467,569,300,52.72407732864674,503,66,1245,-0.02086176517410463,5.481546572934974,328.89279437609844,29.259896729776248,3211,233,268,328,8715
active_nearest_mid_session_reset,nearest_mid,session_reset,60,60m,0.0,0.25,0.25,87680.3667619836,-12.319633238016392,-2.6260277490894435,15.506024328938405,-0.6785828265597372,0.9083156055389747,1128,538,47.695035460992905,562,566,1245,-0.01136437004527273,1.2668439716312057,76.01063829787233,3.4652897303499715,973,761,268,328,8715
active_dominant_count_carry,dominant_count,carry,10,10m,0.0,0.25,2.0,87664.82773798764,-12.335172262012362,-2.6295209708117384,32.237174835660035,-0.08148300018705111,0.9916085459219987,4593,1136,24.733289788809056,2998,1595,1245,-0.0015464925009358308,10.194644023514043,101.94644023514043,86.98177324683348,35973,11992,1442,1702,48555
active_dominant_width_carry,dominant_width,carry,60,60m,0.0,1.5,1.0,87623.38424554047,-12.37661575445953,-2.638840014582866,28.398077499033235,-0.126038438489662,0.9820318040852116,1601,848,52.966895690193624,1229,372,1245,-0.005458946357588053,4.62211118051218,277.3266708307308,66.63224325874928,7061,1570,268,328,8715
