session_date,equity
2022-03-02,110479.70692806922
2022-03-03,111315.77707593908
2022-03-04,110714.89894165109
2022-03-07,113082.517516159
2022-03-08,111261.13992977496
2022-03-09,111359.55772703218
2022-03-10,111565.811259636
2022-03-11,113457.52998139408
2022-03-14,114722.66374206626
2022-03-15,115991.53615296274
2022-03-16,118978.93024225508
2022-03-17,119215.32023797443
2022-03-18,120537.39126392364
2022-03-21,118168.06499615464
2022-03-22,119605.14469487945
2022-03-23,119389.93242860406
2022-03-24,120467.6716571223
2022-03-25,119817.3919601305
2022-03-28,120082.12967631369
2022-03-29,119433.93111958972
2022-03-30,119728.19192735683
2022-03-31,120774.44301065747
2022-04-01,120832.7954294419
2022-04-04,122167.3564942337
2022-04-05,123214.34371608366
2022-04-06,120988.69488097052
2022-04-07,121637.19407652276
2022-04-08,120947.06655089131
2022-04-11,120294.19909934286
2022-04-12,118877.0307752438
2022-04-13,120573.5471713246
2022-04-14,122408.03771118609
2022-04-18,120436.45747776453
2022-04-19,121586.12869349546
2022-04-20,122253.1132605716
2022-04-21,124162.95499226812
2022-04-22,125523.58742570839
2022-04-25,124542.98615518832
2022-04-26,126919.79129907888
2022-04-27,125733.10118706852
2022-04-28,127708.48092116941
2022-04-29,131053.13715104296
2022-05-02,130976.02897372849
2022-05-03,128170.83137313966
2022-05-04,130402.18216685302
2022-05-05,133464.03854312742
2022-05-06,129900.55006567978
2022-05-09,128120.67426380819
2022-05-10,125376.63162603091
2022-05-11,127480.18139447318
2022-05-12,126427.08165535181
2022-05-13,127342.44565970244
2022-05-16,126257.5121816152
2022-05-17,124650.46094599039
2022-05-18,128236.72934785644
2022-05-19,127285.12244310723
2022-05-20,128413.76429040698
2022-05-23,125663.44435558679
2022-05-24,122972.02978644663
2022-05-25,121648.01669729182
2022-05-26,123208.88675333132
2022-05-27,124762.1838966284
2022-05-31,123469.74642849532
2022-06-01,123380.82781713194
2022-06-02,125458.22923435154
2022-06-03,126813.76190466569
2022-06-06,126666.92125910989
2022-06-07,127064.25426944182
2022-06-08,126963.88032421657
2022-06-09,129911.07969637493
2022-06-10,129911.07969637493
2022-06-13,131188.78379827403
2022-06-14,130480.63196464458
2022-06-15,129075.77538951614
2022-06-16,130163.45712258763
2022-06-17,127986.29004366181
2022-06-21,127295.42514386047
2022-06-22,125924.8629975522
2022-06-23,125933.34007831411
2022-06-24,127899.07641134203
2022-06-27,127899.07641134203
2022-06-28,130770.8358273989
2022-06-29,129362.85469042114
2022-06-30,127279.2558351859
2022-07-01,127279.2558351859
2022-07-05,128477.11110910079
2022-07-06,127783.59677672289
2022-07-07,128820.0381031051
2022-07-08,127143.58189271156
2022-07-11,126419.80939740251
2022-07-12,125405.40926180265
2022-07-13,124744.1017249958
2022-07-14,124096.14395028999
2022-07-15,124438.71194676124
2022-07-18,125225.68621497626
2022-07-19,126233.79255122805
2022-07-20,126474.66842058847
2022-07-21,126832.51541868159
2022-07-22,126978.79029640205
2022-07-25,126978.79029640205
2022-07-26,128229.72010614416
2022-07-27,130575.04780627642
2022-07-28,130989.62858115457
2022-07-29,130282.55177946073
2022-08-01,130953.48996811819
2022-08-02,129543.54223374813
2022-08-03,131034.11966099379
2022-08-04,131275.16533564223
2022-08-05,129160.76561194463
2022-08-08,128396.41366463418
2022-08-09,127703.33493384978
2022-08-10,127703.33493384978
2022-08-11,127908.10078402254
2022-08-12,127908.10078402254
2022-08-15,127908.10078402254
2022-08-16,127552.26425540751
2022-08-17,126863.74220953695
2022-08-18,126863.74220953695
2022-08-19,127266.98161028449
2022-08-22,127266.98161028449
2022-08-23,127402.1156304643
2022-08-24,127402.1156304643
2022-08-25,128360.3260162621
2022-08-26,131057.73597028106
2022-08-29,130350.29152761139
2022-08-30,130832.73085150428
2022-08-31,128816.48593655122
2022-09-01,128658.06425555809
2022-09-02,129930.22677649462
2022-09-06,128103.87905131516
2022-09-07,130005.22146437512
2022-09-08,129537.15985702098
2022-09-09,129537.15985702098
2022-09-12,128142.46144080002
2022-09-13,130086.02516037766
2022-09-14,129383.82597398575
2022-09-15,129075.33499596242
2022-09-16,128331.17192507793
2022-09-19,127767.77641940153
2022-09-20,127220.57584961619
2022-09-21,125666.45643433263
2022-09-22,125666.45643433263
2022-09-23,125984.4108442968
2022-09-26,123286.1219300489
2022-09-27,122396.47367548243
2022-09-28,123910.40174179015
2022-09-29,124210.43693930519
2022-09-30,125901.44084283803
2022-10-03,126782.69757913258
2022-10-04,126997.96088345742
2022-10-05,127599.08134001985
2022-10-06,126225.24979351532
2022-10-07,127639.64921827345
2022-10-10,126058.59119040641
2022-10-11,124028.21286483944
2022-10-12,122030.53707946434
2022-10-13,125796.7851093478
2022-10-14,126701.5473883679
2022-10-17,127108.38466960001
2022-10-18,127279.87227514405
