template_key,family,cluster_dimension,cluster_value,trade_count,expectancy,payoff_ratio,win_rate,average_MFE_pct,average_MAE_pct,drawdown_contribution_pct,percent_total_pnl_pct,stability_across_time_slices
pullback_in_trend,Pullback in Trend Family,volatility_bucket,compressed,799,39.247824770354825,0.9205001539064872,60.82603254067585,9.233970317854817,-8.703261461396147,42.9118429817965,39.182201069853846,1.0
pullback_in_trend,Pullback in Trend Family,volatility_bucket,neutral,750,49.958022961364264,1.0804726521243386,59.46666666666667,9.27549483207828,-8.283657052580365,37.61291453981383,38.08973103522581,1.0
pullback_in_trend,Pullback in Trend Family,volatility_bucket,expanded,504,54.38591672164604,1.1820273991741368,60.71428571428571,9.816187404520756,-7.336150556993553,19.475242478389667,22.728067894920336,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,day_of_week,Friday,539,89.91250427074777,1.290650843634972,65.86270871985158,10.565984527958328,-6.588271883447907,19.254420194574838,20.764528217923935,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,day_of_week,Wednesday,541,85.29942901292665,1.2786856749127566,64.69500924214418,10.282910826852955,-6.668983678003275,20.340559136557957,20.641140359010443,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,day_of_week,Tuesday,564,78.93341271488858,1.279200475250648,63.652482269503544,10.11392056890147,-6.8824140633958155,21.252164590697625,20.618387311591263,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,day_of_week,Thursday,530,85.10861959294893,1.2087039067769527,66.22641509433961,10.381575020586236,-6.7400419883213685,19.490619739379593,20.006539827476363,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,day_of_week,Monday,500,73.74491947677018,1.3266225590049607,61.4,9.920202232908766,-6.99219123811141,19.662236338789974,17.969404283998003,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,gap_bucket,flat_gap,1889,77.45849497704397,1.2901008480114426,64.10799364743251,9.325606863357189,-6.3159480670003765,66.41502234115761,66.27912345481957,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,gap_bucket,gap_up,485,84.75440860225653,1.2426277038975018,63.298969072164944,12.409560458620536,-7.785918444029159,21.287722326351762,19.758816358755237,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,gap_bucket,gap_down,300,112.27772869347018,1.233701400356957,68.0,12.633331029366044,-8.006672585605369,12.297255332490616,13.962060186425202,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,holding_bucket,medium,2674,82.68822131330276,1.276531329741893,64.3979057591623,10.256061142902956,-6.772250605684167,100.0,100.0,1.0
relative_strength_vs_benchmark,Momentum / Relative-Strength Family,regime_bucket,rising_market,1979,67.99820398598261,1.195385081632755,63.21374431531076,9.771140504203093,-6.5037088284403435,75.57512726899715,67.23338423592583,1.0
