session_date,equity
2022-02-04,97132.7741210109
2022-02-07,97132.10987655599
2022-02-08,97146.98463761702
2022-02-09,97779.95536291164
2022-02-10,97847.2163850754
2022-02-11,98343.51182826782
2022-02-14,98184.07866676361
2022-02-15,98110.93226340268
2022-02-16,98233.21007492383
2022-02-17,98188.92383869192
2022-02-18,98195.86593714739
2022-02-22,98279.0127517429
2022-02-23,100682.951970762
2022-02-24,102266.55425473959
2022-02-25,101659.55964766117
2022-02-28,101070.99997711196
2022-03-01,99978.22396244483
2022-03-02,99308.99572286398
2022-03-03,100858.93158340773
2022-03-04,100275.00716203099
2022-03-07,102823.14043082844
2022-03-08,101659.0556052655
2022-03-09,101070.49885287794
2022-03-10,101861.85575408973
2022-03-11,102720.35656289422
2022-03-14,104005.96042716721
2022-03-15,104629.85613739424
2022-03-16,104992.40324376228
2022-03-17,104955.41419367571
2022-03-18,106800.34667270693
2022-03-21,105709.33220830729
2022-03-22,105662.10274422084
2022-03-23,104745.83345350373
2022-03-24,106027.7936572169
2022-03-25,105413.94402497148
2022-03-28,104873.21393738131
2022-03-29,105222.47260825058
2022-03-30,104917.43685853593
2022-03-31,105734.61451584622
2022-04-01,105741.95119129018
2022-04-04,106350.99164201366
2022-04-05,105735.27084978962
2022-04-06,103803.1304447181
2022-04-07,104513.53946174285
2022-04-08,104155.72500125186
2022-04-11,104398.6352806859
2022-04-12,102595.86009776815
2022-04-13,103328.51720598355
2022-04-14,105060.09020379814
2022-04-18,104254.70129167162
2022-04-19,104200.1758117236
2022-04-20,103296.58390219361
2022-04-21,106207.61622256746
2022-04-22,105956.3724166703
2022-04-25,105252.90043371021
2022-04-26,107617.80919341966
2022-04-27,105936.97980324218
2022-04-28,106611.51696722013
2022-04-29,109567.78981712434
2022-05-02,109874.93267597983
2022-05-03,108606.37010664104
2022-05-04,113013.39038860261
2022-05-05,114244.46387129102
2022-05-06,111946.19798760254
2022-05-09,112695.76989031186
2022-05-10,112017.11549791042
2022-05-11,110859.35180915553
2022-05-12,109776.79182667033
2022-05-13,110278.89691696361
2022-05-16,108936.54804975213
2022-05-17,108185.3744464831
2022-05-18,110497.04913453483
2022-05-19,109221.3039109375
2022-05-20,111125.95839703133
2022-05-23,111761.16781083132
2022-05-24,109512.85861144478
2022-05-25,108878.83213908307
2022-05-26,110714.37019267531
2022-05-27,112297.7653468021
2022-05-31,111305.35927739217
2022-06-01,109701.33729092193
2022-06-02,111261.03479141925
2022-06-03,111107.4569478336
2022-06-06,109506.2869326417
2022-06-07,107928.19138506863
2022-06-08,106992.27126990522
2022-06-09,109601.78109972944
2022-06-10,110821.58825198837
2022-06-13,110672.55016262484
2022-06-14,108131.75974467404
2022-06-15,107194.07434724178
2022-06-16,106923.83219365458
2022-06-17,105689.34159613923
2022-06-21,105729.7919271967
2022-06-22,105936.89444997373
2022-06-23,105629.78761984536
2022-06-24,105578.43160759343
2022-06-27,104967.1835642276
2022-06-28,107708.54532746777
2022-06-29,106774.5299154305
2022-06-30,107394.99604101728
2022-07-01,105847.32631509363
2022-07-05,106264.34946303422
2022-07-06,106264.34946303422
2022-07-07,105956.29335388844
2022-07-08,105280.60156278846
2022-07-11,104367.64053310196
2022-07-12,103602.12711822202
2022-07-13,102405.98731303433
2022-07-14,101223.65755666854
2022-07-15,100637.62154835
2022-07-18,101287.28183297925
2022-07-19,101938.95068414233
2022-07-20,101861.80814126787
2022-07-21,103047.86772628722
2022-07-22,103748.28388004379
2022-07-25,103748.28388004379
2022-07-26,103447.52174463207
2022-07-27,105269.66078815897
2022-07-28,106263.84063553657
2022-07-29,105808.46607578022
2022-08-01,105501.73155438434
2022-08-02,104283.65983965571
2022-08-03,105798.6320897554
2022-08-04,104881.17885850197
2022-08-05,103670.27174358813
2022-08-08,104454.9386917989
2022-08-09,104189.15218942778
2022-08-10,103887.11199437782
2022-08-11,104841.229331651
2022-08-12,104841.229331651
2022-08-15,104841.229331651
2022-08-16,104234.24933282677
2022-08-17,104089.38251040898
2022-08-18,104174.28351361174
2022-08-19,104505.40393403849
2022-08-22,105280.98958657485
2022-08-23,104788.34626481262
2022-08-24,104788.34626481262
2022-08-25,104426.35807755237
2022-08-26,106525.25507214756
2022-08-29,105601.50078964296
2022-08-30,106224.00618197232
2022-08-31,105609.0205741302
2022-09-01,106719.82982481776
2022-09-02,107475.25914954722
2022-09-06,107091.26500563527
2022-09-07,107899.42558046714
2022-09-08,106653.67125588261
2022-09-09,107273.22566959735
2022-09-12,106652.16558850247
2022-09-13,108921.93328287336
2022-09-14,108606.17294427146
2022-09-15,108194.06062312743
2022-09-16,108418.30244018434
2022-09-19,108680.86464564447
2022-09-20,108487.81028556163
2022-09-21,109154.04835545046
2022-09-22,108875.23079222764
2022-09-23,110381.58019169135
2022-09-26,110770.21694546116
2022-09-27,110272.57881935732
2022-09-28,111747.75170340076
2022-09-29,113048.31256626193
2022-09-30,114875.2629648649
2022-10-03,114636.03284395048
2022-10-04,114351.52734993557
2022-10-05,114554.01320499157
2022-10-06,113891.26854749187
2022-10-07,113561.10230423431
2022-10-10,113619.41880540528
2022-10-11,113130.47245904036
2022-10-12,112149.43976078468
2022-10-13,117370.34674818217
2022-10-14,120545.4191562357
2022-10-17,119991.53433523007
2022-10-18,118411.16721186586
2022-10-19,117428.83320076103
2022-10-20,119018.4080544493
2022-10-21,120687.26799076797
2022-10-24,122425.36298194375
2022-10-25,122070.45673943109
2022-10-26,122383.91006134488
2022-10-27,120970.92491894681
2022-10-28,122373.58719556674
2022-10-31,121312.40104622785
2022-11-01,122408.98508922181
2022-11-02,125181.13335048543
2022-11-03,123735.85282754638
2022-11-04,125218.0204976504
2022-11-07,125020.00483495647
2022-11-08,126735.58795006327
2022-11-09,124547.0940858036
2022-11-10,125404.73074574213
2022-11-11,125662.55044299847
2022-11-14,125402.53538409878
2022-11-15,124315.08312670184
2022-11-16,123954.69866088936
2022-11-17,122879.8015987137
2022-11-18,122132.3995406799
2022-11-21,122132.3995406799
2022-11-22,123260.04023049846
2022-11-23,122358.32656402493
2022-11-28,123345.63564068115
2022-11-29,122988.06156444972
2022-11-30,126842.44736072797
2022-12-01,124849.51366334093
2022-12-02,124126.69537763715
2022-12-05,123523.42063348176
2022-12-06,124549.34676005611
2022-12-07,123469.29309226786
2022-12-08,122398.60531804428
2022-12-09,122043.77664493164
2022-12-12,123368.50878861698
2022-12-13,124683.8104108816
2022-12-14,123244.27173688567
2022-12-15,124811.31699049771
2022-12-16,124467.58340633393
2022-12-19,124883.70989056933
2022-12-20,124160.69362525297
2022-12-21,124548.2053457917
2022-12-22,125037.325006894
2022-12-23,123953.03974167866
2022-12-27,123823.18774288658
2022-12-28,123380.22784318436
2022-12-29,124113.25383061077
2022-12-30,123753.45445987466
2023-01-03,124532.30837992035
2023-01-04,123045.0874226624
2023-01-05,121978.07822967006
2023-01-06,121624.46864780759
2023-01-09,120996.34683359455
2023-01-10,120956.80919019425
2023-01-11,120606.16022652858
2023-01-12,119213.70011967022
2023-01-13,119213.70011967022
2023-01-17,118868.10435964992
2023-01-18,120277.75732420791
2023-01-19,119929.07690480756
2023-01-20,120769.43464886498
2023-01-23,121617.53197162919
2023-01-24,121617.53197162919
2023-01-25,122769.75780213109
2023-01-26,121352.31784925441
2023-01-27,120649.74663547699
2023-01-30,121087.3838308417
2023-01-31,121087.3838308417
2023-02-01,121815.77813297193
2023-02-02,124055.25742927229
2023-02-03,122622.97572250164
2023-02-06,121913.04801434379
2023-02-07,122613.16904300853
2023-02-08,123511.0789161737
2023-02-09,125550.02188248943
2023-02-10,124823.14799308142
2023-02-13,124823.14799308142
2023-02-14,123382.0005950847
2023-02-15,124658.85363051273
2023-02-16,124928.65243303761
2023-02-17,124566.48925428749
2023-02-21,124566.48925428749
2023-02-22,124012.03429829435
2023-02-23,125447.05117026567
2023-02-24,125447.05117026567
2023-02-27,124720.7734314673
2023-02-28,124720.7734314673
2023-03-01,123280.80800040108
2023-03-02,124366.33815097534
2023-03-03,124005.80509889257
2023-03-06,124691.35322727602
2023-03-07,124082.74440494247
2023-03-08,123723.03347981405
2023-03-09,125851.47873994689
2023-03-10,124581.42979757834
2023-03-13,124253.28205756663
2023-03-14,123303.32872988927
2023-03-15,122131.3635053635
2023-03-16,123982.08907918485
2023-03-17,124286.64610103398
2023-03-20,124286.64610103398
2023-03-21,124286.64610103398
2023-03-22,124712.94531101227
2023-03-23,123990.91769000086
2023-03-24,122559.37881858835
2023-03-27,122204.0840695125
2023-03-28,121979.94306206422
2023-03-29,121979.94306206422
2023-03-30,121626.32807412704
2023-03-31,121626.32807412704
2023-04-03,121626.32807412704
2023-04-04,121626.32807412704
2023-04-05,121626.32807412704
2023-04-06,122577.78948686348
2023-04-10,122975.53208254515
2023-04-11,122975.53208254515
2023-04-12,122490.78453803605
2023-04-13,123791.0994352332
2023-04-14,123432.23397723534
2023-04-17,123432.23397723534
2023-04-18,123695.52086678696
2023-04-19,123695.52086678696
2023-04-20,123695.52086678696
2023-04-21,122979.38364110856
2023-04-24,122622.87131481041
2023-04-25,122622.87131481041
2023-04-26,122267.39250352138
2023-04-27,122267.39250352138
2023-04-28,121912.94421112264
2023-05-01,121912.94421112264
2023-05-02,121559.52345018106
2023-05-03,121656.2296022006
2023-05-04,121303.55304666741
2023-05-05,121303.55304666741
2023-05-08,120951.8988863969
2023-05-09,120951.8988863969
2023-05-10,120601.264157506
2023-05-11,120601.264157506
2023-05-12,120601.264157506
2023-05-15,120601.264157506
2023-05-16,120601.264157506
2023-05-17,120601.264157506
2023-05-18,122209.1558736415
2023-05-19,122209.1558736415
2023-05-22,121896.25662459206
2023-05-23,121896.25662459206
2023-05-24,121542.884240298
2023-05-25,121344.26138205933
2023-05-26,123334.78817504346
2023-05-30,122977.24554518207
2023-05-31,122620.7394171387
2023-06-01,123035.03641397037
2023-06-02,122322.72307375142
2023-06-05,121614.53368317676
2023-06-06,121614.53368317676
2023-06-07,122405.77562601521
2023-06-08,122405.77562601521
2023-06-09,121697.10540134125
2023-06-12,121697.10540134125
2023-06-13,121697.10540134125
2023-06-14,121485.33497070809
2023-06-15,122823.34315300011
2023-06-16,122823.34315300011
2023-06-20,122467.28318185097
2023-06-21,122491.00205683321
2023-06-22,123483.96977631912
2023-06-23,123125.994674948
2023-06-26,124601.45791233644
2023-06-27,125503.60923536915
2023-06-28,125059.38333495775
2023-06-29,125059.38333495775
2023-06-30,125158.39089307537
2023-07-05,125158.39089307537
2023-07-06,125158.39089307537
2023-07-07,125158.39089307537
2023-07-10,124073.05578169209
2023-07-11,123354.73281149632
2023-07-12,123354.73281149632
2023-07-13,123354.73281149632
2023-07-14,122997.13236292964
2023-07-17,122997.13236292964
2023-07-18,123294.67019236383
2023-07-19,123294.67019236383
2023-07-20,124783.33937787244
2023-07-21,124421.59745587123
2023-07-24,123701.25659799583
2023-07-25,123701.25659799583
2023-07-26,122628.55730752049
2023-07-27,121918.5972846856
2023-07-28,121882.5480372165
2023-07-31,121882.5480372165
2023-08-01,121882.5480372165
2023-08-02,123016.4958823223
2023-08-03,123016.4958823223
2023-08-04,122637.04898108273
2023-08-07,122637.04898108273
2023-08-08,122281.52906930484
2023-08-09,123106.84256931691
2023-08-10,123757.03838972107
2023-08-11,123757.03838972107
2023-08-14,123398.27167333511
