variant_id,entry_threshold,force_flat_eod,entry_signal_time,entry_time,entry_price,entry_val,exit_signal_time,exit_time,exit_price,exit_val,exit_reason,bars_held,hold_minutes,equity_before,equity_after,pnl_dollars,return_pct
rth_intraday_threshold_-4,-4.0,True,2021-11-11T11:13:00-05:00,2021-11-11T11:14:00-05:00,391.42,-0.43172417857142914,2021-11-11T11:30:00-05:00,2021-11-11T11:30:00-05:00,391.79,0.28463453571432473,dark_green_next_open,16,16.0,19180.620705697427,19194.91232305048,14.29161735305388,0.07451071356001648
rth_intraday_threshold_-4,-4.0,True,2021-11-11T12:01:00-05:00,2021-11-11T12:02:00-05:00,391.95,-0.20131089285714307,2021-11-11T12:43:00-05:00,2021-11-11T12:43:00-05:00,391.47,0.44575174999998884,dark_green_next_open,41,41.0,19194.91232305048,19167.571452758697,-27.340870291784086,-0.14243810980554272
rth_intraday_threshold_-4,-4.0,True,2021-11-11T13:04:00-05:00,2021-11-11T13:05:00-05:00,391.18,-0.2661803928571358,2021-11-11T13:24:00-05:00,2021-11-11T13:24:00-05:00,390.95,0.03137467857141024,dark_green_next_open,19,19.0,19167.571452758697,19152.470721663627,-15.100731095069932,-0.0787827040701905
rth_intraday_threshold_-4,-4.0,True,2021-11-11T13:28:00-05:00,2021-11-11T13:29:00-05:00,390.975,-0.030752535714293566,2021-11-11T13:41:00-05:00,2021-11-11T13:41:00-05:00,390.94,0.11866653571427233,dark_green_next_open,12,12.0,19152.470721663627,19146.926428239036,-5.54429342459116,-0.028948189009991854
rth_intraday_threshold_-4,-4.0,True,2021-11-11T14:29:00-05:00,2021-11-11T14:30:00-05:00,391.47,-0.1968099642856982,2021-11-11T14:44:00-05:00,2021-11-11T14:44:00-05:00,391.68,0.21064560714284053,dark_green_next_open,14,14.0,19146.926428239036,19153.36654088014,6.440112641103042,0.033635229472683825
rth_intraday_threshold_-4,-4.0,True,2021-11-11T14:58:00-05:00,2021-11-11T14:59:00-05:00,391.08,-0.5583339999999688,2021-11-11T15:33:00-05:00,2021-11-11T15:33:00-05:00,390.59,0.1636475357142712,dark_green_next_open,34,34.0,19153.36654088014,19125.543019643654,-27.82352123648525,-0.14526700137597048
rth_intraday_threshold_-4,-4.0,True,2021-11-12T09:30:00-05:00,2021-11-12T09:31:00-05:00,391.62,-0.0899028928571389,2021-11-12T09:36:00-05:00,2021-11-12T09:36:00-05:00,391.2,0.23333471428569671,dark_green_next_open,5,5.0,19125.543019643654,19101.21085854151,-24.33216110214198,-0.12722337387832683
rth_intraday_threshold_-4,-4.0,True,2021-11-12T09:50:00-05:00,2021-11-12T09:51:00-05:00,390.535,-0.724635285714271,2021-11-12T10:07:00-05:00,2021-11-12T10:07:00-05:00,390.97,0.6006454285714262,dark_green_next_open,16,16.0,19101.21085854151,19118.66275398409,17.451895442576642,0.09136538815168738
rth_intraday_threshold_-4,-4.0,True,2021-11-12T10:38:00-05:00,2021-11-12T10:39:00-05:00,391.759,-0.06593949999999038,2021-11-12T10:55:00-05:00,2021-11-12T10:55:00-05:00,392.33,0.6025037142857262,dark_green_next_open,16,16.0,19118.66275398409,19142.699831479105,24.037077495017,0.12572572571796226
rth_intraday_threshold_-4,-4.0,True,2021-11-12T11:49:00-05:00,2021-11-12T11:50:00-05:00,394.335,-0.25394539285713985,2021-11-12T12:04:00-05:00,2021-11-12T12:04:00-05:00,394.49,0.3058555714285765,dark_green_next_open,14,14.0,19142.699831479105,19146.39452953925,3.694698060146038,0.01930082011769585
rth_intraday_threshold_-4,-4.0,True,2021-11-12T12:14:00-05:00,2021-11-12T12:15:00-05:00,394.73,-0.10670792857141337,2021-11-12T12:25:00-05:00,2021-11-12T12:25:00-05:00,394.67,0.08156475000000277,dark_green_next_open,10,10.0,19146.39452953925,19139.655913111495,-6.738616427755915,-0.03519522392250174
rth_intraday_threshold_-4,-4.0,True,2021-11-12T12:35:00-05:00,2021-11-12T12:36:00-05:00,394.64,-0.03652964285715581,2021-11-12T12:45:00-05:00,2021-11-12T12:45:00-05:00,394.63,0.05119400000001275,dark_green_next_open,9,9.0,19139.655913111495,19135.343471404663,-4.312441706832033,-0.02253144845659749
rth_intraday_threshold_-4,-4.0,True,2021-11-12T12:55:00-05:00,2021-11-12T12:56:00-05:00,394.47,-0.20146096428572052,2021-11-12T13:27:00-05:00,2021-11-12T13:27:00-05:00,394.265,0.25590964285713413,dark_green_next_open,31,31.0,19135.343471404663,19121.57442996285,-13.769041441813897,-0.071956071561452
rth_intraday_threshold_-4,-4.0,True,2021-11-12T13:54:00-05:00,2021-11-12T13:55:00-05:00,394.49,-0.17212775000000746,2021-11-12T14:07:00-05:00,2021-11-12T14:07:00-05:00,394.47,0.052695392857148304,dark_green_next_open,12,12.0,19121.57442996285,19116.781258680912,-4.793171281937248,-0.025066823338704136
rth_intraday_threshold_-4,-4.0,True,2021-11-12T14:16:00-05:00,2021-11-12T14:17:00-05:00,394.5,-0.07346042857141698,2021-11-12T14:25:00-05:00,2021-11-12T14:25:00-05:00,394.49,0.039985964285714964,dark_green_next_open,8,8.0,19116.781258680912,19112.47379909198,-4.3074595889338525,-0.02253234752569444
rth_intraday_threshold_-4,-4.0,True,2021-11-12T14:37:00-05:00,2021-11-12T14:38:00-05:00,394.18,-0.3499300357142853,2021-11-12T14:54:00-05:00,2021-11-12T14:54:00-05:00,394.31,0.250620285714265,dark_green_next_open,16,16.0,19112.47379909198,19114.953692528627,2.4798934366481262,0.012975261406333871
rth_intraday_threshold_-4,-4.0,True,2021-11-12T15:05:00-05:00,2021-11-12T15:06:00-05:00,394.37,-0.08037842857145283,2021-11-12T15:27:00-05:00,2021-11-12T15:27:00-05:00,394.74,0.28865178571429706,dark_green_next_open,21,21.0,19114.953692528627,19129.061247352183,14.107554823556711,0.07380376144501266
rth_intraday_threshold_-4,-4.0,True,2021-11-12T15:51:00-05:00,2021-11-12T15:52:00-05:00,394.785,-0.3956280714285657,2021-11-12T15:59:00-05:00,2021-11-12T16:00:00-05:00,394.71,-0.1735931428571494,eod_close,8,8.0,19129.061247352183,19121.602466109216,-7.458781242967234,-0.03899188332621151
rth_intraday_threshold_-4,-4.0,True,2021-11-15T09:55:00-05:00,2021-11-15T09:56:00-05:00,395.42,-0.5517445714285679,2021-11-15T10:39:00-05:00,2021-11-15T10:39:00-05:00,394.16,0.04643257142855878,dark_green_next_open,43,43.0,19121.602466109216,19056.860008599324,-64.74245750989212,-0.33858280248552086
rth_intraday_threshold_-4,-4.0,True,2021-11-15T10:41:00-05:00,2021-11-15T10:42:00-05:00,394.02,-0.02368900000002605,2021-11-15T11:00:00-05:00,2021-11-15T11:00:00-05:00,394.235,0.2579963214285742,dark_green_next_open,18,18.0,19056.860008599324,19063.445458331196,6.585449731872359,0.034556845822986126
rth_intraday_threshold_-4,-4.0,True,2021-11-15T11:27:00-05:00,2021-11-15T11:28:00-05:00,394.25,-0.12572035714284277,2021-11-15T11:42:00-05:00,2021-11-15T11:42:00-05:00,393.9,-0.11043564285714963,dark_green_next_open,14,14.0,19063.445458331196,19042.712740571355,-20.732717759841762,-0.10875640400450637
rth_intraday_threshold_-4,-4.0,True,2021-11-15T11:54:00-05:00,2021-11-15T11:55:00-05:00,392.77,-1.2111973928571518,2021-11-15T12:11:00-05:00,2021-11-15T12:11:00-05:00,393.26,0.6203335714285572,dark_green_next_open,16,16.0,19042.712740571355,19062.656553897672,19.943813326317468,0.10473199694824853
rth_intraday_threshold_-4,-4.0,True,2021-11-15T12:26:00-05:00,2021-11-15T12:27:00-05:00,392.56,-0.6206246428571083,2021-11-15T12:46:00-05:00,2021-11-15T12:46:00-05:00,393.49,0.6048313571428627,dark_green_next_open,19,19.0,19062.656553897672,19103.99603742615,41.33948352847801,0.21686108340459587
rth_intraday_threshold_-4,-4.0,True,2021-11-15T13:03:00-05:00,2021-11-15T13:04:00-05:00,393.47,-0.15179185714286025,2021-11-15T13:19:00-05:00,2021-11-15T13:19:00-05:00,393.79,0.2523514999999902,dark_green_next_open,15,15.0,19103.99603742615,19115.70934887624,11.71331145009026,0.061313410174190786
rth_intraday_threshold_-4,-4.0,True,2021-11-15T13:32:00-05:00,2021-11-15T13:33:00-05:00,393.68,-0.07981917857141768,2021-11-15T13:55:00-05:00,2021-11-15T13:55:00-05:00,393.45,0.0806819642857314,dark_green_next_open,22,22.0,19115.70934887624,19100.720835585173,-14.988513291067648,-0.07840940149024256
rth_intraday_threshold_-4,-4.0,True,2021-11-15T14:09:00-05:00,2021-11-15T14:10:00-05:00,393.3,-0.3073663571428467,2021-11-15T14:20:00-05:00,2021-11-15T14:20:00-05:00,393.14,0.03743907142858069,dark_green_next_open,10,10.0,19100.720835585173,19089.132184068712,-11.588651516460232,-0.060671278409929474
rth_intraday_threshold_-4,-4.0,True,2021-11-15T14:27:00-05:00,2021-11-15T14:28:00-05:00,393.39,-0.001731821428569447,2021-11-15T14:52:00-05:00,2021-11-15T14:52:00-05:00,394.24,0.5069815357142983,dark_green_next_open,24,24.0,19089.132184068712,19126.552486976638,37.42030290792536,0.19602935611267025
rth_intraday_threshold_-4,-4.0,True,2021-11-15T15:10:00-05:00,2021-11-15T15:11:00-05:00,394.3601,-0.03845985714282113,2021-11-15T15:26:00-05:00,2021-11-15T15:26:00-05:00,394.54,0.26995446428574205,dark_green_next_open,15,15.0,19126.552486976638,19131.45100408695,4.898517110312241,0.025611082361276516
rth_intraday_threshold_-4,-4.0,True,2021-11-15T15:44:00-05:00,2021-11-15T15:45:00-05:00,394.28,-0.34180207142859204,2021-11-15T15:59:00-05:00,2021-11-15T16:00:00-05:00,394.63,0.16388178571427747,eod_close,15,15.0,19131.45100408695,19144.604574978894,13.153570891943673,0.06875365014986645
rth_intraday_threshold_-4,-4.0,True,2021-11-16T09:59:00-05:00,2021-11-16T10:00:00-05:00,395.51,-0.5211943571428639,2021-11-16T10:14:00-05:00,2021-11-16T10:14:00-05:00,395.945,0.507706071428552,dark_green_next_open,14,14.0,19144.604574978894,19161.82793845258,17.22336347368764,0.08996458195953405
rth_intraday_threshold_-4,-4.0,True,2021-11-16T10:31:00-05:00,2021-11-16T10:32:00-05:00,395.29,-0.6933980714285937,2021-11-16T10:46:00-05:00,2021-11-16T10:46:00-05:00,395.295,0.23699239285716583,dark_green_next_open,14,14.0,19161.82793845258,19158.238284429088,-3.5896540234934946,-0.01873335902515816
rth_intraday_threshold_-4,-4.0,True,2021-11-16T11:52:00-05:00,2021-11-16T11:53:00-05:00,397.18,-0.30457489285714134,2021-11-16T12:04:00-05:00,2021-11-16T12:04:00-05:00,396.929,-0.004874357142859609,dark_green_next_open,11,11.0,19158.238284429088,19142.302291156033,-15.935993273054919,-0.08318089083382274
rth_intraday_threshold_-4,-4.0,True,2021-11-16T12:06:00-05:00,2021-11-16T12:07:00-05:00,397.06,-0.021306571428567622,2021-11-16T12:21:00-05:00,2021-11-16T12:21:00-05:00,397.12,0.1886004999999906,dark_green_next_open,14,14.0,19142.302291156033,19141.366241039974,-0.9360501160590502,-0.004889955773457189
rth_intraday_threshold_-4,-4.0,True,2021-11-16T12:34:00-05:00,2021-11-16T12:35:00-05:00,397.275,-0.08079532142856055,2021-11-16T12:51:00-05:00,2021-11-16T12:51:00-05:00,397.28,0.1081498571428475,dark_green_next_open,16,16.0,19141.366241039974,19137.779210669552,-3.5870303704214166,-0.018739677853985004
rth_intraday_threshold_-4,-4.0,True,2021-11-16T13:04:00-05:00,2021-11-16T13:05:00-05:00,397.35,-0.055175249999989864,2021-11-16T13:14:00-05:00,2021-11-16T13:14:00-05:00,397.28,0.13015089285713088,dark_green_next_open,9,9.0,19137.779210669552,19130.581264567183,-7.197946102369315,-0.037611187918584754
rth_intraday_threshold_-4,-4.0,True,2021-11-16T13:30:00-05:00,2021-11-16T13:31:00-05:00,397.1705,-0.17250024999996832,2021-11-16T13:48:00-05:00,2021-11-16T13:48:00-05:00,397.31,0.11684550000001001,dark_green_next_open,17,17.0,19130.581264567183,19133.473508170842,2.8922436036591535,0.015118430348048939
rth_intraday_threshold_-4,-4.0,True,2021-11-16T14:25:00-05:00,2021-11-16T14:26:00-05:00,397.58,-0.2741561071428554,2021-11-16T14:40:00-05:00,2021-11-16T14:40:00-05:00,397.45,0.03258860714287673,dark_green_next_open,14,14.0,19133.473508170842,19123.39221814505,-10.081290025791532,-0.052689283111539975
rth_intraday_threshold_-4,-4.0,True,2021-11-16T14:49:00-05:00,2021-11-16T14:50:00-05:00,397.5243,-0.08350507142854358,2021-11-16T14:59:00-05:00,2021-11-16T14:59:00-05:00,397.575,0.06996728571426646,dark_green_next_open,9,9.0,19123.39221814505,19122.00641983708,-1.3857983079724363,-0.007246613425926363
rth_intraday_threshold_-4,-4.0,True,2021-11-16T15:14:00-05:00,2021-11-16T15:15:00-05:00,397.23,-0.3087242142857064,2021-11-16T15:39:00-05:00,2021-11-16T15:39:00-05:00,397.85,0.37474574999999066,dark_green_next_open,24,24.0,19122.00641983708,19148.022224454213,26.015804617134563,0.13605164670453807
rth_intraday_threshold_-4,-4.0,True,2021-11-17T09:30:00-05:00,2021-11-17T09:31:00-05:00,397.79,-0.16585217857142753,2021-11-17T09:50:00-05:00,2021-11-17T09:50:00-05:00,397.46,0.051454892857150616,dark_green_next_open,19,19.0,19148.022224454213,19128.311297280332,-19.71092717388092,-0.10293975504533925
rth_intraday_threshold_-4,-4.0,True,2021-11-17T10:00:00-05:00,2021-11-17T10:01:00-05:00,397.25,-0.385651857142871,2021-11-17T10:16:00-05:00,2021-11-17T10:16:00-05:00,397.79,0.5972920714286065,dark_green_next_open,15,15.0,19128.311297280332,19150.482801562637,22.17150428230525,0.11590936563992127
rth_intraday_threshold_-4,-4.0,True,2021-11-17T10:31:00-05:00,2021-11-17T10:32:00-05:00,397.701,-0.19295742857143688,2021-11-17T10:45:00-05:00,2021-11-17T10:45:00-05:00,398.37,0.5584159642857076,dark_green_next_open,13,13.0,19150.482801562637,19178.86098012345,28.378178560811648,0.14818518600741015
rth_intraday_threshold_-4,-4.0,True,2021-11-17T11:01:00-05:00,2021-11-17T11:02:00-05:00,398.0818,-0.28577942857142485,2021-11-17T11:15:00-05:00,2021-11-17T11:15:00-05:00,398.3395,0.25590821428571076,dark_green_next_open,13,13.0,19178.86098012345,19187.438628422315,8.577648298865824,0.04472449280359392
rth_intraday_threshold_-4,-4.0,True,2021-11-17T12:21:00-05:00,2021-11-17T12:22:00-05:00,398.34,-0.7007174999999985,2021-11-17T12:43:00-05:00,2021-11-17T12:43:00-05:00,397.79,0.13139292857142904,dark_green_next_open,21,21.0,19187.438628422315,19157.114149705965,-30.324478716349404,-0.1580433913228485
rth_intraday_threshold_-4,-4.0,True,2021-11-17T12:59:00-05:00,2021-11-17T13:00:00-05:00,397.4881,-0.42337085714285083,2021-11-17T13:11:00-05:00,2021-11-17T13:11:00-05:00,397.23,0.03926574999999116,dark_green_next_open,11,11.0,19157.114149705965,19140.846354337038,-16.26779536892718,-0.08491777645526222
rth_intraday_threshold_-4,-4.0,True,2021-11-17T13:19:00-05:00,2021-11-17T13:20:00-05:00,397.5,-0.0026561785714201425,2021-11-17T13:32:00-05:00,2021-11-17T13:32:00-05:00,397.84,0.4086198571428627,dark_green_next_open,12,12.0,19140.846354337038,19153.387338443736,12.540984106697579,0.06551948578730205
rth_intraday_threshold_-4,-4.0,True,2021-11-17T14:19:00-05:00,2021-11-17T14:20:00-05:00,398.19,-0.2107796071428441,2021-11-17T14:55:00-05:00,2021-11-17T14:55:00-05:00,398.09,0.12661071428572246,dark_green_next_open,35,35.0,19153.387338443736,19144.747893337717,-8.639445106018684,-0.04510661719182574
rth_intraday_threshold_-4,-4.0,True,2021-11-17T15:11:00-05:00,2021-11-17T15:12:00-05:00,397.81,-0.43592321428572767,2021-11-17T15:27:00-05:00,2021-11-17T15:27:00-05:00,397.8901,0.2409129642857385,dark_green_next_open,15,15.0,19144.747893337717,19144.773396744833,0.025503407116048038,0.00013321359602080918
rth_intraday_threshold_-4,-4.0,True,2021-11-17T15:36:00-05:00,2021-11-17T15:37:00-05:00,398.0,-0.008282964285715316,2021-11-17T15:40:00-05:00,2021-11-17T15:40:00-05:00,397.92,0.011574142857124672,dark_green_next_open,3,3.0,19144.773396744833,19137.097398827205,-7.675997917627683,-0.0400944830140082
rth_intraday_threshold_-4,-4.0,True,2021-11-17T15:42:00-05:00,2021-11-17T15:43:00-05:00,397.925,-0.03123585714287337,2021-11-17T15:50:00-05:00,2021-11-17T15:50:00-05:00,398.1,0.16125142857143504,dark_green_next_open,7,7.0,19137.097398827205,19141.68481782384,4.587418996634369,0.023971341635720123
rth_intraday_threshold_-4,-4.0,True,2021-11-18T09:30:00-05:00,2021-11-18T09:31:00-05:00,399.37,-0.03890978571426687,2021-11-18T09:45:00-05:00,2021-11-18T09:45:00-05:00,399.37,0.9811395714285595,dark_green_next_open,14,14.0,19141.68481782384,19137.856863655692,-3.8279541681476985,-0.019998000199983323
rth_intraday_threshold_-4,-4.0,True,2021-11-18T10:04:00-05:00,2021-11-18T10:05:00-05:00,399.86,-0.3086491071428562,2021-11-18T10:10:00-05:00,2021-11-18T10:10:00-05:00,399.28,-0.09084178571426865,dark_green_next_open,5,5.0,19137.856863655692,19106.27561805314,-31.58124560255237,-0.16501976071587876
rth_intraday_threshold_-4,-4.0,True,2021-11-18T10:22:00-05:00,2021-11-18T10:23:00-05:00,398.3,-1.2259353214285822,2021-11-18T10:41:00-05:00,2021-11-18T10:41:00-05:00,398.93,0.7772229642857301,dark_green_next_open,18,18.0,19106.27561805314,19132.669524051133,26.393905997992988,0.13814260050271088
rth_intraday_threshold_-4,-4.0,True,2021-11-18T10:50:00-05:00,2021-11-18T10:51:00-05:00,398.9416,-0.06513242857143386,2021-11-18T11:03:00-05:00,2021-11-18T11:03:00-05:00,398.52,0.10862914285714852,dark_green_next_open,12,12.0,19132.669524051133,19108.6280821877,-24.041441863431828,-0.12565649468417872
rth_intraday_threshold_-4,-4.0,True,2021-11-18T11:10:00-05:00,2021-11-18T11:11:00-05:00,398.82,-0.1274436428571651,2021-11-18T11:25:00-05:00,2021-11-18T11:25:00-05:00,399.51,0.7503452499999915,dark_green_next_open,14,14.0,19108.6280821877,19137.860037561506,29.23195537380525,0.15297778180660693
rth_intraday_threshold_-4,-4.0,True,2021-11-18T12:06:00-05:00,2021-11-18T12:07:00-05:00,401.39,-0.20263071428572155,2021-11-18T12:20:00-05:00,2021-11-18T12:20:00-05:00,401.48,0.17060985714286972,dark_green_next_open,13,13.0,19137.860037561506,19138.323097049284,0.46305948777808226,0.0024195990924180677
rth_intraday_threshold_-4,-4.0,True,2021-11-18T12:54:00-05:00,2021-11-18T12:55:00-05:00,400.86,-0.5729332857142766,2021-11-18T13:16:00-05:00,2021-11-18T13:16:00-05:00,401.04,0.521208607142861,dark_green_next_open,21,21.0,19138.323097049284,19143.08786536694,4.764768317654671,0.02489647757273339
rth_intraday_threshold_-4,-4.0,True,2021-11-18T13:31:00-05:00,2021-11-18T13:32:00-05:00,400.73,-0.3083521785713766,2021-11-18T13:40:00-05:00,2021-11-18T13:40:00-05:00,400.61,-0.014573928571448819,dark_green_next_open,8,8.0,19143.08786536694,19133.528312383933,-9.559552983006142,-0.04993736146560179
rth_intraday_threshold_-4,-4.0,True,2021-11-18T13:51:00-05:00,2021-11-18T13:52:00-05:00,400.78,-0.052158178571429355,2021-11-18T14:14:00-05:00,2021-11-18T14:14:00-05:00,400.8817,0.3610383214285572,dark_green_next_open,22,22.0,19133.528312383933,19134.556250275757,1.0279378918239672,0.00537244294434025
rth_intraday_threshold_-4,-4.0,True,2021-11-18T14:31:00-05:00,2021-11-18T14:32:00-05:00,400.2,-0.46860821428572635,2021-11-18T14:49:00-05:00,2021-11-18T14:49:00-05:00,400.88,0.5309274999999885,dark_green_next_open,17,17.0,19134.556250275757,19163.235709211647,28.67945893589058,0.14988306266823237
rth_intraday_threshold_-4,-4.0,True,2021-11-19T10:17:00-05:00,2021-11-19T10:18:00-05:00,404.33,-0.49103482142854704,2021-11-19T10:48:00-05:00,2021-11-19T10:48:00-05:00,403.82,0.4435817857142832,dark_green_next_open,30,30.0,19163.235709211647,19135.236809733415,-27.998899478232488,-0.14610736883423625
rth_intraday_threshold_-4,-4.0,True,2021-11-19T11:01:00-05:00,2021-11-19T11:02:00-05:00,404.01,-0.37074271428573735,2021-11-19T11:19:00-05:00,2021-11-19T11:19:00-05:00,404.6,0.3938242500000221,dark_green_next_open,17,17.0,19135.236809733415,19159.348889092722,24.112079359307245,0.12600878473081334
rth_intraday_threshold_-4,-4.0,True,2021-11-19T11:57:00-05:00,2021-11-19T11:58:00-05:00,404.7089,-0.2516502142857056,2021-11-19T12:10:00-05:00,2021-11-19T12:10:00-05:00,404.71,0.09709164285715538,dark_green_next_open,12,12.0,19159.348889092722,19155.569467217127,-3.7794218755952897,-0.019726254255680864
rth_intraday_threshold_-4,-4.0,True,2021-11-19T12:27:00-05:00,2021-11-19T12:28:00-05:00,404.79,-0.10269585714286304,2021-11-19T12:40:00-05:00,2021-11-19T12:40:00-05:00,404.94,0.1395301785714472,dark_green_next_open,12,12.0,19155.569467217127,19158.835652848404,3.2661856312770396,0.017050840680399304
rth_intraday_threshold_-4,-4.0,True,2021-11-19T12:52:00-05:00,2021-11-19T12:53:00-05:00,404.63,-0.4010598571428691,2021-11-19T13:14:00-05:00,2021-11-19T13:14:00-05:00,404.61,0.21025842857143132,dark_green_next_open,21,21.0,19158.835652848404,19154.057477749848,-4.778175098555948,-0.024939798979095595
rth_intraday_threshold_-4,-4.0,True,2021-11-19T13:31:00-05:00,2021-11-19T13:32:00-05:00,403.9,-0.4529903214285631,2021-11-19T14:01:00-05:00,2021-11-19T14:01:00-05:00,404.03,0.5796257142857346,dark_green_next_open,29,29.0,19154.057477749848,19156.390776745542,2.3332989956943493,0.012181747905914975
rth_intraday_threshold_-4,-4.0,True,2021-11-19T14:18:00-05:00,2021-11-19T14:19:00-05:00,404.34,-0.012352642857165697,2021-11-19T14:28:00-05:00,2021-11-19T14:28:00-05:00,404.23,0.11613689285715378,dark_green_next_open,9,9.0,19156.390776745542,19147.34946077901,-9.041315966533148,-0.047197387398822954
rth_intraday_threshold_-4,-4.0,True,2021-11-19T14:41:00-05:00,2021-11-19T14:42:00-05:00,404.26,-0.1821266071428584,2021-11-19T14:56:00-05:00,2021-11-19T14:56:00-05:00,404.31,0.22342857142855255,dark_green_next_open,14,14.0,19147.34946077901,19145.88809758393,-1.4613631950778654,-0.007632195767204308
rth_intraday_threshold_-4,-4.0,True,2021-11-19T15:18:00-05:00,2021-11-19T15:19:00-05:00,403.84,-0.2655542142857217,2021-11-19T15:35:00-05:00,2021-11-19T15:35:00-05:00,403.96,0.1461656071428828,dark_green_next_open,16,16.0,19145.88809758393,19147.747315711218,1.859218127287022,0.009710795956863194
rth_intraday_threshold_-4,-4.0,True,2021-11-19T15:48:00-05:00,2021-11-19T15:49:00-05:00,403.99,-0.1004319285714327,2021-11-19T15:59:00-05:00,2021-11-19T16:00:00-05:00,403.97,-0.0009388571428595588,eod_close,11,11.0,19147.747315711218,19142.97040698551,-4.776908725707472,-0.024947627765004032
rth_intraday_threshold_-4,-4.0,True,2021-11-22T10:34:00-05:00,2021-11-22T10:35:00-05:00,408.16,-0.23061064285713778,2021-11-22T12:18:00-05:00,2021-11-22T12:18:00-05:00,402.05,0.18599503571427045,dark_green_next_open,103,103.0,19142.97040698551,18852.636514580878,-290.33389240463293,-1.5166606134369154
rth_intraday_threshold_-4,-4.0,True,2021-11-22T12:27:00-05:00,2021-11-22T12:28:00-05:00,402.42,-0.09516171428570194,2021-11-22T12:44:00-05:00,2021-11-22T12:44:00-05:00,403.31,0.9491641071428399,dark_green_next_open,16,16.0,18852.636514580878,18890.552888482198,37.916373901320185,0.20111974190981652
rth_intraday_threshold_-4,-4.0,True,2021-11-22T13:06:00-05:00,2021-11-22T13:07:00-05:00,402.39,-0.8511603571428826,2021-11-22T13:26:00-05:00,2021-11-22T13:26:00-05:00,403.1441,0.7329767857142607,dark_green_next_open,19,19.0,18890.552888482198,18922.16996455697,31.61707607477365,0.16736977610671833
rth_intraday_threshold_-4,-4.0,True,2021-11-22T13:43:00-05:00,2021-11-22T13:44:00-05:00,403.19,-0.1435243928571318,2021-11-22T14:10:00-05:00,2021-11-22T14:10:00-05:00,403.0,0.2761646428571526,dark_green_next_open,26,26.0,18922.16996455697,18909.470773865312,-12.699190691659169,-0.0671127609330524
rth_intraday_threshold_-4,-4.0,True,2021-11-22T14:30:00-05:00,2021-11-22T14:31:00-05:00,403.34,-0.09548021428572445,2021-11-22T14:46:00-05:00,2021-11-22T14:46:00-05:00,403.45,0.3436392142857203,dark_green_next_open,15,15.0,18909.470773865312,18910.845269709134,1.3744958438219328,0.007268822381445439
rth_intraday_threshold_-4,-4.0,True,2021-11-22T15:31:00-05:00,2021-11-22T15:32:00-05:00,403.49,-0.6087739642857019,2021-11-22T15:59:00-05:00,2021-11-22T16:00:00-05:00,399.34,-1.9213103214285698,eod_close,28,28.0,18910.845269709134,18712.59939437825,-198.2458753308856,-1.0483184252394584
rth_intraday_threshold_-4,-4.0,True,2021-11-23T09:36:00-05:00,2021-11-23T09:37:00-05:00,397.72,-2.7940225714285463,2021-11-23T09:55:00-05:00,2021-11-23T09:55:00-05:00,399.93,1.857934249999992,dark_green_next_open,18,18.0,18712.59939437825,18812.816251327982,100.21685694973348,0.5355581810822185
rth_intraday_threshold_-4,-4.0,True,2021-11-23T10:14:00-05:00,2021-11-23T10:15:00-05:00,396.99,-2.0580353928571364,2021-11-23T11:21:00-05:00,2021-11-23T11:21:00-05:00,395.47,1.3489557142857231,dark_green_next_open,66,66.0,18812.816251327982,18737.037735981525,-75.77851534645743,-0.40280261250682514
rth_intraday_threshold_-4,-4.0,True,2021-11-23T11:38:00-05:00,2021-11-23T11:39:00-05:00,395.905,-0.3561538928571736,2021-11-23T11:54:00-05:00,2021-11-23T11:54:00-05:00,395.27,0.08880799999998967,dark_green_next_open,15,15.0,18737.037735981525,18703.244001033592,-33.793734947932535,-0.18035793824034974
rth_intraday_threshold_-4,-4.0,True,2021-11-23T12:07:00-05:00,2021-11-23T12:08:00-05:00,394.83,-0.8312518214285911,2021-11-23T12:28:00-05:00,2021-11-23T12:28:00-05:00,395.45,0.7138049999999851,dark_green_next_open,20,20.0,18703.244001033592,18728.867483600177,25.623482566585153,0.13700020469802343
rth_intraday_threshold_-4,-4.0,True,2021-11-23T12:48:00-05:00,2021-11-23T12:49:00-05:00,395.02,-0.6042207857142963,2021-11-23T13:57:00-05:00,2021-11-23T13:57:00-05:00,394.63,1.1494285714285606,dark_green_next_open,68,68.0,18728.867483600177,18706.634925479233,-22.232558120944304,-0.11870743460816735
rth_intraday_threshold_-4,-4.0,True,2021-11-23T14:13:00-05:00,2021-11-23T14:14:00-05:00,394.61,-0.39045535714284596,2021-11-23T14:40:00-05:00,2021-11-23T14:40:00-05:00,394.39,0.34739346428571183,dark_green_next_open,26,26.0,18706.634925479233,18692.466875774924,-14.168049704308942,-0.07573809913300478
rth_intraday_threshold_-4,-4.0,True,2021-11-23T15:26:00-05:00,2021-11-23T15:27:00-05:00,396.74,-0.12350535714285393,2021-11-23T15:47:00-05:00,2021-11-23T15:47:00-05:00,396.57,0.48440921428569766,dark_green_next_open,20,20.0,18692.466875774924,18680.720781496406,-11.746094278518285,-0.06283865236503816
rth_intraday_threshold_-4,-4.0,True,2021-11-24T09:41:00-05:00,2021-11-24T09:42:00-05:00,393.65,-2.591924285714307,2021-11-24T10:07:00-05:00,2021-11-24T10:07:00-05:00,395.64,1.6647653214285663,dark_green_next_open,25,25.0,18680.720781496406,18771.40187912935,90.68109763294342,0.4854261176194363
