timeframe_minutes,family,domcycle,leveling,entry_buffer,exit_ratio,side,entry_time,exit_time,entry_price,exit_price,holding_bars,trade_return_pct,pnl_dollars_on_25k
2,breakout,60,5.0,4.0,0.5,short,2022-07-26 09:35:00-04:00,2022-07-26 10:29:00-04:00,297.4699,296.25,27,0.37009191182032053,92.52297795508014
2,breakout,60,5.0,4.0,0.5,long,2022-07-28 09:35:00-04:00,2022-07-28 10:29:00-04:00,307.14,303.35,27,-1.2739649671159636,-318.49124177899085
2,breakout,60,5.0,4.0,0.5,short,2022-08-02 09:37:00-04:00,2022-08-02 10:29:00-04:00,313.6519,313.91,26,-0.12228867735218248,-30.57216933804562
2,breakout,60,5.0,4.0,0.5,short,2022-08-09 09:33:00-04:00,2022-08-09 10:29:00-04:00,317.46,316.91,28,0.13325017325016122,33.312543312540306
2,breakout,60,5.0,4.0,0.5,short,2022-08-19 09:37:00-04:00,2022-08-19 10:29:00-04:00,325.94,323.73,26,0.638038902865552,159.509725716388
2,breakout,60,5.0,4.0,0.5,short,2022-08-22 09:33:00-04:00,2022-08-22 10:29:00-04:00,317.99,316.055,28,0.5685097015629426,142.12742539073565
2,breakout,60,5.0,4.0,0.5,long,2022-08-25 09:59:00-04:00,2022-08-25 10:29:00-04:00,317.7239,318.95,15,0.3459010921117178,86.47527302792946
2,breakout,60,5.0,4.0,0.5,long,2022-09-02 09:33:00-04:00,2022-09-02 10:29:00-04:00,300.92,302.4177,28,0.45770703176923444,114.42675794230861
2,breakout,60,5.0,4.0,0.5,long,2022-09-08 09:47:00-04:00,2022-09-08 10:29:00-04:00,298.0,298.78,21,0.22174496644293387,55.43624161073347
2,breakout,60,5.0,4.0,0.5,long,2022-09-09 09:33:00-04:00,2022-09-09 10:29:00-04:00,303.709,305.44,28,0.52995347520159,132.4883688003975
2,breakout,60,5.0,4.0,0.5,short,2022-09-13 09:35:00-04:00,2022-09-13 10:29:00-04:00,301.02,299.851,27,0.3483462892831035,87.08657232077589
2,breakout,60,5.0,4.0,0.5,short,2022-09-14 09:35:00-04:00,2022-09-14 10:29:00-04:00,293.3279,293.32,27,-0.037306768295823876,-9.32669207395597
2,breakout,60,5.0,4.0,0.5,long,2022-09-21 09:51:00-04:00,2022-09-21 10:29:00-04:00,290.14,290.48,19,0.07718480733440285,19.296201833600712
2,breakout,60,5.0,4.0,0.5,short,2022-09-22 09:43:00-04:00,2022-09-22 10:29:00-04:00,280.73,280.99,23,-0.13261568054714787,-33.153920136786965
2,breakout,60,5.0,4.0,0.5,short,2022-10-07 09:37:00-04:00,2022-10-07 10:29:00-04:00,274.48,272.63,26,0.6340017487612992,158.50043719032482
2,breakout,60,5.0,4.0,0.5,short,2022-10-10 09:37:00-04:00,2022-10-10 10:29:00-04:00,267.68,267.62,26,-0.017585176329941686,-4.396294082485422
2,breakout,60,5.0,4.0,0.5,long,2022-10-18 09:35:00-04:00,2022-10-18 10:29:00-04:00,275.92,273.05,27,-1.080156567120909,-270.0391417802272
2,breakout,60,5.0,4.0,0.5,short,2022-10-21 09:35:00-04:00,2022-10-21 10:29:00-04:00,267.1336,269.58,27,-0.9557964404328033,-238.94911010820084
