timeframe_minutes,family,domcycle,leveling,entry_buffer,exit_ratio,final_equity,total_return_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_rate_pct,avg_trade_return_pct,avg_win_pct,avg_loss_pct,avg_holding_bars,long_trade_count,short_trade_count,long_avg_trade_return_pct,short_avg_trade_return_pct,positive_days_pct,positive_years,worst_year_return_pct,best_year_return_pct,avg_low_band,avg_high_band,avg_band_width,avg_long_entry_level,avg_long_exit_level,avg_short_entry_level,avg_short_exit_level,rank_in_timeframe
15,mean_reversion,40,20.0,4.0,0.0,12549.848373786066,-49.800606504855736,52.022442255244194,-1.6787683256540267,0.6787545993739157,774,48.837209302325576,-0.08759466749801534,0.3789681365900198,-0.5329500714002322,10.090439276485789,387,387,-0.10382399077624183,-0.07136534421979487,26.506024096385545,1,-20.86877475542715,2.392451750868491,43.893109753364875,59.92851338854757,16.035403635181137,39.893109753365316,43.893109753364875,63.92851338854753,59.92851338854757,215
15,mean_reversion,40,5.0,0.0,0.5,12466.452278107838,-50.13419088756865,55.15426792106805,-1.4919013305752247,0.7228317595327864,785,46.36942675159236,-0.08641503412404997,0.48601686556153423,-0.581344277557669,14.261146496815286,391,394,-0.077154333809934,-0.09560522149161767,27.8714859437751,1,-26.81938006276438,2.1742574122598715,37.86508608031964,65.11416201815709,27.249075937838835,37.86508608031964,51.4896240492392,65.11416201815709,51.4896240492392,216
15,mean_reversion,20,10.0,2.0,0.5,12450.759767051548,-50.1969609317938,51.67872663080237,-1.3075938403729819,0.7883183768018066,1155,48.22510822510823,-0.058280757383032566,0.4500600557529149,-0.5317687722939441,11.418181818181818,578,577,-0.05808635647267452,-0.058475495210051694,36.30522088353413,1,-18.83170098484494,4.590978207028752,37.53387932507798,66.31326653464299,28.779387209563765,35.53387932507776,51.92357292985942,68.31326653464285,51.92357292985942,217
15,mean_reversion,30,10.0,2.0,0.5,12426.297759493138,-50.294808962027446,55.86941366974696,-1.4045671407010138,0.7389631477731835,875,48.8,-0.07767506335798645,0.4505912469425089,-0.5811788903631494,13.524571428571429,432,443,-0.08228091032326773,-0.07318358279591243,31.00401606425703,2,-29.012801282851893,4.321488732311568,39.139555579655934,64.40545605440397,25.26590047474862,37.13955557965604,51.7725058170302,66.4054560544042,51.7725058170302,218
15,mean_reversion,40,5.0,0.0,0.0,12401.720334192363,-50.39311866323055,50.968958244840515,-1.9797399852595623,0.6448271186678175,1030,52.71844660194175,-0.06723197912936342,0.23153507240434631,-0.4003541741659223,5.251456310679612,506,524,-0.061634841290031266,-0.07263684887498312,29.87951807228916,0,-20.52149392597648,-1.8627965031766158,37.86508608031964,65.11416201815709,27.249075937838835,37.86508608031964,37.86508608031964,65.11416201815709,65.11416201815709,219
15,mean_reversion,40,5.0,0.0,1.0,12316.0880328046,-50.7356478687816,54.753897651296946,-1.4333497300363234,0.7266903914173175,778,44.73007712082262,-0.08832880444943875,0.5250458412207232,-0.5847343316429672,16.209511568123393,387,391,-0.07430143487287913,-0.10221267152394187,26.987951807228917,1,-27.263195270533668,2.1557845469459993,37.86508608031964,65.11416201815709,27.249075937838835,37.86508608031964,65.11416201815709,65.11416201815709,37.86508608031964,220
15,mean_reversion,40,15.0,4.0,0.0,12269.134053665468,-50.92346378533813,51.828400628189385,-1.8937625392264343,0.6196556144334676,673,46.50817236255572,-0.10439097847736317,0.3656849391857117,-0.5130958735566481,9.695393759286775,347,326,-0.10420507440924458,-0.10458885796091819,22.40963855421687,0,-21.412928938782912,-1.6404089645493523,42.18957343576166,61.392409989859,19.20283655409752,38.18957343576035,42.18957343576166,65.39240998985855,61.392409989859,221
15,mean_reversion,20,5.0,0.0,1.0,12226.000316641359,-51.09599873343457,56.10759759659052,-1.1788682012325495,0.809902677669952,1217,46.672144617912906,-0.056062623940207244,0.5117672595236262,-0.5530231382814426,14.364009860312244,605,612,-0.035696709796407815,-0.07619559462158254,37.510040160642575,1,-32.109120939795865,13.974241087928402,34.746351857281375,68.84102214123553,34.09467028395332,34.746351857281375,68.84102214123553,68.84102214123553,34.746351857281375,222
15,mean_reversion,30,15.0,0.0,1.0,12151.045971794356,-51.39581611282258,56.436431289115816,-1.2467988523434637,0.7951596241163301,1120,46.875,-0.06171757300017715,0.5111005100004006,-0.5671452932948108,14.427678571428572,569,551,-0.06374156915892679,-0.059627457184705523,35.26104417670683,1,-28.65325104800976,8.611721236575107,41.2586268629678,62.55674357726511,21.298116714297173,41.2586268629678,62.55674357726511,62.55674357726511,41.2586268629678,223
15,mean_reversion,30,10.0,2.0,0.0,12149.828642539318,-51.40068542984273,54.515820352014586,-1.8120806471542414,0.6732989597320196,979,51.68539325842697,-0.0725394582797111,0.28924370045311243,-0.459563302505524,6.73237997957099,493,486,-0.07564184875694328,-0.06939238316598166,30.923694779116467,1,-22.792613628732123,3.7223258912528436,39.139555579655934,64.40545605440397,25.26590047474862,37.13955557965604,39.139555579655934,66.4054560544042,64.40545605440397,224
15,mean_reversion,30,20.0,2.0,1.0,12144.479963927435,-51.42208014429026,55.87084121801929,-1.252110104332859,0.784401687165378,1050,47.904761904761905,-0.06630811935950189,0.5035947405181646,-0.5903687016601776,14.497142857142856,523,527,-0.10010332885132368,-0.0327694199966564,34.21686746987952,1,-29.366174016507117,9.717858679883108,43.194540393319365,60.840485842622215,17.645945449302626,41.19454039331946,60.840485842622215,62.840485842622186,43.194540393319365,225
15,breakout,10,20.0,2.0,0.0,12139.130939481574,-51.44347624207371,53.47340761519024,-1.3111257912215413,0.8363746531795945,2531,37.33702094033979,-0.027512808186955014,0.37665656351307175,-0.26833251578880235,4.845120505728961,1281,1250,-0.023755104242933693,-0.031363703188789636,40.803212851405625,0,-21.886731713679968,-0.6273381247901272,40.4490302096397,64.2680910064408,23.81906079680129,66.26809100644087,64.2680910064408,38.44903020963995,40.4490302096397,226
15,mean_reversion,30,15.0,2.0,1.0,12097.17393323541,-51.61130426705836,55.33946871758948,-1.317823342296049,0.7634227553747027,952,47.16386554621849,-0.07364874959408535,0.5039043607149055,-0.5891981462714999,15.268907563025211,477,475,-0.0830479837101305,-0.06420993975545289,32.04819277108434,1,-24.80240184513983,5.272329550773161,41.2586268629678,62.55674357726511,21.298116714297173,39.25862686296751,62.55674357726511,64.55674357726508,41.2586268629678,227
15,mean_reversion,20,5.0,0.0,0.5,12051.622522024227,-51.7935099119031,54.320063281260246,-1.2944527584647723,0.7912215620769153,1251,49.5603517186251,-0.0562666039436282,0.4302578411060101,-0.534309640284007,11.349320543565147,623,628,-0.049701460956654765,-0.06277947668389541,38.714859437751,1,-22.645232958305993,5.03413436913525,34.746351857281375,68.84102214123553,34.09467028395332,34.746351857281375,51.79368699925866,68.84102214123553,51.79368699925866,228
15,mean_reversion,30,15.0,2.0,0.5,12018.982311641068,-51.92407075343573,53.98809557359885,-1.3961170349217145,0.7554501590078145,981,48.52191641182467,-0.07249954058829003,0.46156805245623084,-0.5758979055173877,13.249745158002039,491,490,-0.09631170913773772,-0.04863877577650255,32.93172690763052,1,-26.341862857544196,0.38919263179603036,41.2586268629678,62.55674357726511,21.298116714297173,39.25862686296751,51.90768522011539,64.55674357726508,51.90768522011539,229
15,mean_reversion,20,15.0,2.0,0.5,11956.335015329201,-52.1746599386832,55.55092630174605,-1.320454567103197,0.7906876814162037,1285,50.27237354085603,-0.055380135948290846,0.4161355430782033,-0.5320610884539542,11.206225680933851,633,652,-0.0700029737422334,-0.04118342379558866,39.75903614457831,1,-21.26211576747173,6.038088823048062,39.94648321365875,64.08453943895846,24.13805622530032,37.946483213658695,52.01551132630813,66.08453943895842,52.01551132630813,230
15,mean_reversion,30,20.0,4.0,0.0,11896.379812443955,-52.41448075022419,53.77425476303729,-1.607551466890109,0.7110933169908327,984,51.829268292682926,-0.07396613093823004,0.3512584926261417,-0.5314862955328096,8.957317073170731,489,495,-0.09378086760418017,-0.054391572898539825,33.65461847389558,0,-21.695241351015248,-0.3631664993318445,43.194540393319365,60.840485842622215,17.645945449302626,39.19454039331896,43.194540393319365,64.84048584262206,60.840485842622215,231
15,mean_reversion,20,10.0,4.0,0.0,11887.939698516468,-52.448241205934124,52.60712700223643,-1.984498800892412,0.6638465285270875,1047,49.28366762177651,-0.06985022928795716,0.2798948476903575,-0.40971550183185534,5.628462273161413,530,517,-0.06445800538508585,-0.07537804102591412,32.69076305220884,0,-17.28738339430996,-4.411456642262776,37.53387932507798,66.31326653464299,28.779387209563765,33.5338793250778,37.53387932507798,70.313266534642,66.31326653464299,232
15,mean_reversion,30,20.0,4.0,1.0,11871.002346002704,-52.51599061598918,58.065306717089314,-1.4063323492811612,0.7425998473125911,905,46.74033149171271,-0.07997133581433921,0.4936153057801867,-0.5833471644336057,15.080662983425414,451,454,-0.08919532516659834,-0.07080829793357771,30.120481927710845,2,-28.829576578295658,7.773227803835541,43.194540393319365,60.840485842622215,17.645945449302626,39.19454039331896,60.840485842622215,64.84048584262206,43.194540393319365,233
15,mean_reversion,20,15.0,4.0,0.0,11844.668866427985,-52.621324534288064,52.73911392764814,-1.7297929788225779,0.7175374931301071,1198,50.5008347245409,-0.061054873540050715,0.3071182109564719,-0.4366783408594371,6.563439065108514,612,586,-0.05785756866365688,-0.0643940383597695,36.06425702811245,0,-18.744327708548198,-4.691579713471349,39.94648321365875,64.08453943895846,24.13805622530032,35.94648321365861,39.94648321365875,68.08453943895853,64.08453943895846,234
15,mean_reversion,30,15.0,0.0,0.5,11837.701677595074,-52.6491932896197,55.44834196383035,-1.3520438789017137,0.7806449595646687,1160,48.44827586206897,-0.062168455337675475,0.4566649629299844,-0.5497677547798641,12.360344827586207,590,570,-0.06969724055287622,-0.05437550222019352,35.7429718875502,1,-24.268100334709736,2.8789241441893387,41.2586268629678,62.55674357726511,21.298116714297173,41.2586268629678,51.90768522011539,62.55674357726511,51.90768522011539,235
15,mean_reversion,30,20.0,2.0,0.0,11787.544178331473,-52.849823286674116,53.20385295186828,-1.5463211477836873,0.7426294401463143,1220,54.42622950819672,-0.06014283226184299,0.3188518361115041,-0.512755170031455,8.035245901639344,618,602,-0.08887797156315684,-0.030643968327941723,37.59036144578313,0,-21.20258306481924,-1.860030288881665,43.194540393319365,60.840485842622215,17.645945449302626,41.19454039331946,43.194540393319365,62.840485842622186,60.840485842622215,236
15,mean_reversion,40,20.0,2.0,0.0,11785.275677139885,-52.858897291440464,54.626702587771504,-1.7099276036810993,0.6959475752971592,967,53.25749741468459,-0.07639984548458406,0.32835208644091834,-0.5375663165943948,8.998965873836609,490,477,-0.08991369872586923,-0.062517690163354,32.04819277108434,1,-24.357847685855972,0.44615816474966347,43.893109753364875,59.92851338854757,16.035403635181137,41.89310975336483,43.893109753364875,61.92851338854762,59.92851338854757,237
15,breakout,10,10.0,0.0,0.0,11747.6880841465,-53.009247663413994,54.36039339988066,-1.4602958870477274,0.8199051290206828,2744,35.42274052478135,-0.02671009475456183,0.34328555519387927,-0.22966481921838283,3.7955539358600583,1394,1350,-0.02053775771129875,-0.03308360426442253,38.795180722891565,0,-20.915789858797243,-0.8016761966578998,35.177754511600135,69.24484514797876,34.06709063637771,69.24484514797876,69.24484514797876,35.177754511600135,35.177754511600135,238
15,mean_reversion,40,15.0,4.0,0.5,11663.988597571299,-53.344045609714804,56.41015345953699,-1.8491267690079332,0.6355692750984161,643,43.390357698289264,-0.11649865642221933,0.4682476383526711,-0.5646970526919854,14.707620528771384,331,312,-0.09817597535007724,-0.13593714179042793,21.204819277108435,1,-27.48294216312014,0.15576004228328827,42.18957343576166,61.392409989859,19.20283655409752,38.18957343576035,51.79099171280925,65.39240998985855,51.79099171280925,239
15,mean_reversion,30,10.0,2.0,1.0,11640.606806221209,-53.43757277511516,58.598284066971296,-1.4493263872768731,0.7272618355419107,859,45.86728754365541,-0.08629067628996041,0.5016556397983787,-0.5844645441153522,15.69732246798603,424,435,-0.08728905588975434,-0.08531754307085736,28.594377510040157,2,-26.930900865280105,1.4407453835259716,39.139555579655934,64.40545605440397,25.26590047474862,37.13955557965604,64.40545605440397,66.4054560544042,39.139555579655934,240
15,mean_reversion,40,15.0,4.0,1.0,11602.95442900265,-53.588182283989404,56.68298951055441,-1.7836026825595686,0.6447292087592428,636,41.9811320754717,-0.11834932153784428,0.5115987439413184,-0.5741654014374024,16.13993710691824,327,309,-0.09500774871382907,-0.14305059763316788,20.481927710843372,1,-26.80868956417682,0.9526335979970175,42.18957343576166,61.392409989859,19.20283655409752,38.18957343576035,61.392409989859,65.39240998985855,42.18957343576166,241
15,mean_reversion,30,5.0,0.0,0.0,11597.246218433454,-53.61101512626618,54.68996251347142,-2.1234871861190077,0.6465841561209978,1203,51.2884455527847,-0.06298281384023954,0.22466817931802185,-0.36585083905977506,4.778886118038238,602,601,-0.06752273252891611,-0.058435341210323066,31.64658634538153,0,-24.974442277414923,-1.1871972442221594,36.596954453367196,66.6880054386917,30.09105098532578,36.596954453367196,36.596954453367196,66.6880054386917,66.6880054386917,242
15,mean_reversion,20,20.0,4.0,0.5,11574.586820409188,-53.70165271836325,54.27452788807155,-1.3847560726968138,0.7765556611290934,1230,50.081300813008134,-0.06065673069128429,0.4209268527510594,-0.5438089903011971,11.366666666666667,614,616,-0.07804686893263182,-0.04332305393773843,37.99196787148594,1,-18.81609736517152,0.8414452771863136,42.09826479167487,62.13026322558473,20.03199843390896,38.09826479167472,52.114264008629846,66.13026322558493,52.114264008629846,243
15,mean_reversion,40,10.0,0.0,0.0,11566.597903975739,-53.73360838409704,55.34586714564269,-1.9144317377074374,0.6653491685550526,1159,54.2709232096635,-0.06562728642609378,0.24042241097645434,-0.42884475749440265,6.083692838654012,572,587,-0.07103665558375508,-0.06035614646326783,33.49397590361446,1,-21.457734212365004,0.8338296866599234,40.22222018405764,63.08379793989033,22.86157775583398,40.22222018405764,40.22222018405764,63.08379793989033,63.08379793989033,244
15,mean_reversion,30,15.0,2.0,0.0,11561.702273104816,-53.75319090758073,54.50043987425117,-1.7648493872502968,0.7006561201307785,1099,52.77525022747953,-0.06878815055753064,0.3050829017780007,-0.4866016579845237,7.643312101910828,551,548,-0.09373807719537078,-0.04370163673007305,34.21686746987952,0,-22.581763615393527,-2.3684905361813184,41.2586268629678,62.55674357726511,21.298116714297173,39.25862686296751,41.2586268629678,64.55674357726508,62.55674357726511,245
15,mean_reversion,30,5.0,0.0,0.5,11482.36113177002,-54.07055547291992,59.05060853340511,-1.5781589482469807,0.7190554845120686,922,47.071583514099785,-0.08222939988601269,0.4471056490846141,-0.55299048851973,13.414316702819956,458,464,-0.0898328032221528,-0.0747243164206057,30.923694779116467,2,-30.32437031400579,4.052695080105043,36.596954453367196,66.6880054386917,30.09105098532578,36.596954453367196,51.64247994602857,66.6880054386917,51.64247994602857,246
15,mean_reversion,30,20.0,4.0,0.5,11465.811132384464,-54.13675547046215,57.560549292679774,-1.557088813708283,0.7236140346829028,920,48.04347826086956,-0.08266186425016964,0.45046572188295875,-0.575637581971602,13.382608695652173,458,462,-0.09585556020755172,-0.0695823994266245,31.00401606425703,2,-28.621477874559258,1.7214699251861383,43.194540393319365,60.840485842622215,17.645945449302626,39.19454039331896,52.01751311797005,64.84048584262206,52.01751311797005,247
15,mean_reversion,14,5.0,4.0,0.5,11452.491455080768,-54.19003417967693,55.28267786667327,-1.454652817156741,0.7482121398254052,1169,48.24636441402909,-0.0651339372204119,0.4011739289529271,-0.4998407744464685,10.053892215568862,583,586,-0.06727280078550085,-0.06300602346880012,36.54618473895582,0,-18.377025829886282,-3.9557369495400994,34.55329736673803,69.41939019543258,34.86609282869507,30.55329736673827,51.98634378108573,73.41939019543166,51.98634378108573,248
15,mean_reversion,20,15.0,2.0,1.0,11401.555958569172,-54.39377616572332,58.40678446041893,-1.3208764847220482,0.7895832667479598,1250,48.24,-0.06033498212356153,0.469331335490997,-0.5539807155417734,13.4864,617,633,-0.06311179297068487,-0.0576283592283467,38.0722891566265,1,-26.96306896497576,9.67817488613571,39.94648321365875,64.08453943895846,24.13805622530032,37.946483213658695,64.08453943895846,66.08453943895842,39.94648321365875,249
15,mean_reversion,20,10.0,4.0,0.5,11322.625245806401,-54.7094990167744,56.38124168698009,-1.6515073375692022,0.7170737155000779,973,48.50976361767729,-0.07943747051755803,0.41503694311763445,-0.5452896127048081,11.779033915724563,493,480,-0.083310222416298,-0.07545983158823343,33.4136546184739,1,-21.116698372502107,0.9127366215214072,37.53387932507798,66.31326653464299,28.779387209563765,33.5338793250778,51.92357292985942,70.313266534642,51.92357292985942,250
15,mean_reversion,20,10.0,2.0,0.0,11321.515113753165,-54.71393954498735,54.853815935383054,-1.9422841680141116,0.6997387540924707,1308,52.06422018348624,-0.05945982723943344,0.266146598588112,-0.41310891175069175,5.412844036697248,657,651,-0.05410361994186482,-0.06486540050288289,37.42971887550201,0,-18.310398548132106,-3.093059625515945,37.53387932507798,66.31326653464299,28.779387209563765,35.53387932507776,37.53387932507798,68.31326653464285,66.31326653464299,251
15,mean_reversion,20,5.0,4.0,0.5,11242.735186576614,-55.029059253693546,56.275469822196314,-1.862143348543984,0.6659469818945708,789,47.27503168567807,-0.09916584841180127,0.4181716229840122,-0.5630285331008374,12.183776932826362,409,380,-0.09398600062909748,-0.10474100036740142,27.068273092369477,1,-20.888800356010094,1.3969143760820841,34.746351857281375,68.84102214123553,34.09467028395332,30.746351857281425,51.79368699925866,72.84102214123632,51.79368699925866,252
15,mean_reversion,20,5.0,4.0,1.0,11167.503264049761,-55.32998694380096,57.996000533981686,-1.7234193544698237,0.6853294429301304,783,43.29501915708812,-0.1004893256955925,0.5055047923072523,-0.56317402390047,15.177522349936144,404,379,-0.09262556985380178,-0.10887179894120147,24.497991967871485,1,-23.741533377048153,10.061680206208965,34.746351857281375,68.84102214123553,34.09467028395332,30.746351857281425,68.84102214123553,72.84102214123632,34.746351857281375,253
15,mean_reversion,20,20.0,4.0,0.0,11144.293465054614,-55.42282613978154,55.46370784470069,-1.6989803341369836,0.7312625053558703,1333,52.36309077269318,-0.059246760265491964,0.3078820545349765,-0.4627993787390797,7.193548387096774,668,665,-0.06556727531222957,-0.05289773161704439,39.036144578313255,0,-21.31234583071763,-0.38190170172933674,42.09826479167487,62.13026322558473,20.03199843390896,38.09826479167472,42.09826479167487,66.13026322558493,62.13026322558473,254
15,breakout,10,15.0,0.0,0.0,11125.848507215025,-55.4966059711399,56.81962584081599,-1.5000876500521332,0.8269843679531406,2954,35.00338524035207,-0.026545507504006107,0.3624874221478619,-0.23605594982694353,4.160798916723087,1473,1481,-0.018552203975165684,-0.03449563316098502,39.678714859437754,0,-20.257956299710784,-3.2969035854666124,37.87259721063603,66.75462580836243,28.882028597726237,66.75462580836243,66.75462580836243,37.87259721063603,37.87259721063603,255
15,mean_reversion,14,5.0,4.0,0.0,11118.778581606915,-55.52488567357234,55.60902995510371,-2.144136067871233,0.6530578503909362,1264,47.94303797468354,-0.06315133174108684,0.2479428293048656,-0.3496605438897907,4.328322784810126,631,633,-0.06685744320412136,-0.05945692995092543,34.77911646586345,0,-18.10239964383655,-4.621507531643442,34.55329736673803,69.41939019543258,34.86609282869507,30.55329736673827,34.55329736673803,73.41939019543166,69.41939019543258,256
15,mean_reversion,30,10.0,0.0,0.5,11084.38434061754,-55.66246263752984,57.07224636346795,-1.503708533689067,0.7456655135499478,1071,48.4593837535014,-0.07384706619606267,0.4467804536694756,-0.5633501147652973,12.954248366013072,537,534,-0.08117933041064701,-0.06647360948589756,34.05622489959839,1,-25.195231123549313,0.06301448797754723,39.139555579655934,64.40545605440397,25.26590047474862,39.139555579655934,51.7725058170302,64.40545605440397,51.7725058170302,257
15,mean_reversion,20,5.0,2.0,0.0,11067.073970751844,-55.73170411699262,56.0139898863161,-2.3199696049507703,0.6247806557012078,1122,49.376114081996434,-0.07171564756683085,0.24184625731707918,-0.3775489139500808,4.4420677361853835,566,556,-0.06795574378049031,-0.07554317552199458,33.33333333333333,0,-22.869976871735727,-3.963572432469892,34.746351857281375,68.84102214123553,34.09467028395332,32.746351857281496,34.746351857281375,70.841022141236,68.84102214123553,258
15,mean_reversion,30,20.0,2.0,0.5,11018.930959434207,-55.924276162263176,56.80559583779758,-1.5192864754530884,0.7492943407496904,1081,49.213691026827014,-0.07362604057440662,0.44713001317131223,-0.5782566791768218,12.72895467160037,540,541,-0.10516290778685149,-0.04214746701670405,34.77911646586345,1,-28.753756786884395,0.6064334923911952,43.194540393319365,60.840485842622215,17.645945449302626,41.19454039331946,52.01751311797005,62.840485842622186,52.01751311797005,259
15,mean_reversion,20,20.0,4.0,1.0,10949.274565948419,-56.20290173620632,57.266884208891454,-1.4062529653953408,0.7731216934733887,1199,48.20683903252711,-0.06659605631138531,0.4707547862510737,-0.5667390305482694,13.289407839866556,597,602,-0.0745313171522239,-0.05872670295261997,37.10843373493976,1,-23.354700824715692,0.9093538777507989,42.09826479167487,62.13026322558473,20.03199843390896,38.09826479167472,62.13026322558473,66.13026322558493,42.09826479167487,260
15,mean_reversion,14,10.0,4.0,0.5,10946.913409065599,-56.212346363737595,56.43914941972977,-1.4577551360808574,0.754904168272463,1278,48.5133020344288,-0.06280946675614804,0.39876787924062324,-0.4977303702789443,9.7660406885759,626,652,-0.06717061964278474,-0.05862222487419713,38.152610441767074,0,-17.71849694358983,-5.174447814735348,36.547930594365994,67.59004587459296,31.042115280227055,32.54793059436585,52.068988234479455,71.59004587459343,52.068988234479455,261
15,mean_reversion,20,10.0,4.0,1.0,10886.728394424688,-56.45308642230125,58.78499014586382,-1.6383083198785475,0.7165525614491008,964,46.47302904564315,-0.08390840803062447,0.45643613312059483,-0.5530447538363383,14.190871369294605,487,477,-0.07685690472876092,-0.09110774159039564,31.08433734939759,1,-25.084783399651506,3.068515197414274,37.53387932507798,66.31326653464299,28.779387209563765,33.5338793250778,66.31326653464299,70.313266534642,37.53387932507798,262
15,mean_reversion,30,10.0,0.0,0.0,10867.335653324033,-56.530657386703865,56.832136807387876,-1.93676031900627,0.689583429711718,1397,52.61274158911954,-0.05864424182240097,0.2476146659167102,-0.39867490222761076,5.652827487473156,710,687,-0.06638712350054128,-0.050642137031316065,35.18072289156626,0,-21.74193444606816,-2.06988407006907,39.139555579655934,64.40545605440397,25.26590047474862,39.139555579655934,39.139555579655934,64.40545605440397,64.40545605440397,263
15,mean_reversion,30,10.0,0.0,1.0,10824.917540633525,-56.7003298374659,58.855968451793906,-1.475642325251143,0.7494708816441212,1036,46.04247104247104,-0.07817811977028337,0.5079525581249873,-0.5783289844501531,15.241312741312742,519,517,-0.07520434005248182,-0.08116340347152612,32.69076305220884,2,-24.338023397761578,0.4859627245877117,39.139555579655934,64.40545605440397,25.26590047474862,39.139555579655934,64.40545605440397,64.40545605440397,39.139555579655934,264
15,mean_reversion,30,5.0,0.0,1.0,10770.81113028929,-56.91675547884284,60.93672264599521,-1.6062152782981827,0.7110368774938315,900,44.44444444444444,-0.09086212889049516,0.5030546066187567,-0.5659955172979009,15.696666666666667,448,452,-0.08392159046868673,-0.09774124661831249,29.23694779116466,2,-32.251431753383706,2.2199242761924833,36.596954453367196,66.6880054386917,30.09105098532578,36.596954453367196,66.6880054386917,66.6880054386917,36.596954453367196,265
15,mean_reversion,10,5.0,4.0,0.0,10746.333956542945,-57.01466417382821,57.0551062426748,-2.143699549540754,0.6753981142336524,1571,48.886059834500315,-0.05294362813285802,0.22533957434360827,-0.31909742576913125,3.5518777848504137,779,792,-0.06067536463555551,-0.045338801446498,41.12449799196787,0,-22.365921165712326,-6.357770177396374,32.40845773618095,71.77932919670755,39.370871460526544,28.408457736181177,32.40845773618095,75.77932919670685,71.77932919670755,266
15,breakout,10,20.0,0.0,0.0,10693.38072455016,-57.226477101799354,58.75095928582338,-1.4643425197307778,0.8319149057738445,3141,35.17987901942057,-0.026125329677159376,0.3675506048592987,-0.2397854022030905,4.524036930913722,1549,1592,-0.022421954301934967,-0.029728676697402295,40.6425702811245,0,-24.23720693625608,-3.8567451230985594,40.4490302096397,64.2680910064408,23.81906079680129,64.2680910064408,64.2680910064408,40.4490302096397,40.4490302096397,267
15,mean_reversion,30,15.0,0.0,0.0,10664.186021377007,-57.34325591449198,57.66654345617869,-1.8139502304170114,0.712510577590736,1486,54.104979811574694,-0.056146241796291914,0.2571893009631864,-0.42553301067990373,6.227456258411844,766,720,-0.06457388466080234,-0.047180166193222524,38.55421686746988,0,-26.536323832238622,-1.4170324976423647,41.2586268629678,62.55674357726511,21.298116714297173,41.2586268629678,41.2586268629678,62.55674357726511,62.55674357726511,268
15,mean_reversion,40,20.0,0.0,1.0,10591.710488407198,-57.633158046371214,61.63783068258268,-1.516312549986116,0.7348492750301967,1011,45.59841740850643,-0.08288594421151907,0.5037749522781836,-0.5746144410874395,14.230464886251236,510,501,-0.0914053656662607,-0.0742134792575978,32.1285140562249,1,-28.08906762709625,0.6747565509178219,43.893109753364875,59.92851338854757,16.035403635181137,43.893109753364875,59.92851338854757,59.92851338854757,43.893109753364875,269
15,mean_reversion,20,15.0,0.0,0.5,10529.61716684614,-57.881531332615445,58.398267175713855,-1.4772269359158858,0.7810343270656144,1509,50.56328694499669,-0.05530381029991928,0.39013403697585075,-0.5108923859988704,10.654738237243208,751,758,-0.06912118548424272,-0.04161403620569464,41.04417670682731,0,-27.57924235068614,-3.4917090111822695,39.94648321365875,64.08453943895846,24.13805622530032,39.94648321365875,52.01551132630813,64.08453943895846,52.01551132630813,270
15,mean_reversion,20,5.0,0.0,0.0,10496.967303767025,-58.012130784931905,58.22722866216746,-2.150133455807812,0.6780580648488129,1613,52.57284562926225,-0.05297470465671861,0.21222492798794018,-0.34694763077785884,4.064476131432114,807,806,-0.04856398674808906,-0.05739089492007945,39.036144578313255,0,-25.362387461008613,-1.230130654098804,34.746351857281375,68.84102214123553,34.09467028395332,34.746351857281375,34.746351857281375,68.84102214123553,68.84102214123553,271
15,mean_reversion,20,10.0,0.0,0.5,10450.929239411083,-58.19628304235567,60.08236124553588,-1.5102199692961535,0.7692702710685929,1383,50.03615328994938,-0.06108996331339261,0.40706273224855605,-0.5299201591583609,11.049891540130151,680,703,-0.07800309772864895,-0.044730174689822016,40.401606425702816,1,-24.21165686763435,0.09369041286462768,37.53387932507798,66.31326653464299,28.779387209563765,37.53387932507798,51.92357292985942,66.31326653464299,51.92357292985942,272
15,mean_reversion,20,10.0,0.0,1.0,10378.972388828928,-58.48411044468429,61.428643944239546,-1.4118585282198033,0.7816761866942407,1324,46.82779456193353,-0.0638485560854284,0.48817231837817876,-0.550003303482362,13.737160120845921,650,674,-0.0654283582838224,-0.06232500797125698,39.678714859437754,1,-31.63055818753572,5.26045634347723,37.53387932507798,66.31326653464299,28.779387209563765,37.53387932507798,66.31326653464299,66.31326653464299,37.53387932507798,273
15,mean_reversion,40,15.0,0.0,0.0,10324.149003111452,-58.70340398755419,60.030329375368815,-1.8989696295570413,0.6634890490025892,1250,54.96,-0.06978951817376813,0.2503675463245432,-0.46046074963085776,6.664,617,633,-0.07900878106846734,-0.06080328562080591,34.53815261044177,1,-27.74208258116894,0.5735045925407553,42.18957343576166,61.392409989859,19.20283655409752,42.18957343576166,42.18957343576166,61.392409989859,61.392409989859,274
15,mean_reversion,14,5.0,4.0,1.0,10312.001764323008,-58.751992942707965,59.15661842153976,-1.5923614134035553,0.7368444570893248,1144,46.32867132867133,-0.07521764164766238,0.45460390944749607,-0.5325554626255732,13.328671328671328,566,578,-0.07077537337322105,-0.07956768289911152,34.69879518072289,0,-26.324050893986684,-5.083901086762744,34.55329736673803,69.41939019543258,34.86609282869507,30.55329736673827,69.41939019543258,73.41939019543166,34.55329736673803,275
