timeframe_minutes,domcycle,family,leveling,entry_buffer,exit_ratio,final_equity,total_return_pct,max_drawdown_pct,sharpe,profit_factor,trade_count,win_rate_pct,avg_trade_return_pct,avg_holding_bars,long_trade_count,short_trade_count,positive_days_pct,positive_years,worst_year_return_pct,best_year_return_pct,avg_low_band,avg_high_band,avg_band_width,avg_long_entry_level,avg_long_exit_level,avg_short_entry_level,avg_short_exit_level,rank_in_timeframe
1,16,mean_reversion,5.0,4.0,1.0,110.85460875996066,-99.55658156496015,99.56273296539418,-8.36870369950673,0.6497070347249879,14066,47.142044646665724,-0.03812409523931592,25.912128536897484,7121,6945,24.57831325301205,0,-71.17686300857888,-19.73366687759151,34.29275457662349,67.13035882411697,32.83760424749817,30.292754576624187,67.13035882411697,71.13035882411835,34.29275457662349,23
1,14,mean_reversion,5.0,4.0,1.0,39.26517085716408,-99.84293931657135,99.84552139914585,-9.448745470426474,0.626878571444475,16513,46.24235450856901,-0.03876249827308226,22.50154423787319,8288,8225,20.803212851405622,0,-75.84283216598958,-22.269992090386058,34.082955003884166,67.41166032777126,33.32870532388964,30.082955003884006,67.41166032777126,71.41166032777318,34.082955003884166,24
1,12,mean_reversion,5.0,4.0,1.0,14.528989880014533,-99.94188404047995,99.94233031195431,-10.646004273233741,0.611927833005858,19668,45.515558267236116,-0.037595291152994884,19.181767337807607,9853,9815,18.795180722891565,0,-81.32119569395222,-28.01263691408141,33.95601431263908,67.6151129238977,33.659098611258315,29.956014312638608,67.6151129238977,71.61511292389508,33.95601431263908,25
1,10,mean_reversion,5.0,4.0,1.0,9.229805937600982,-99.9630807762496,99.96366059409942,-11.75381914503288,0.6020492402373256,21218,44.72617588839665,-0.036988467406296965,17.33136959185597,10719,10499,17.188755020080322,0,-81.69931192614428,-27.134568220472914,31.41691838079955,70.14120527128404,38.72428689048168,27.41691838079975,70.14120527128404,74.14120527128654,31.41691838079955,26
2,60,breakout,5.0,4.0,0.5,18551.38404361749,-25.794463825530045,36.969081060665076,-0.529309151604854,0.9205926768456831,1876,38.11300639658848,-0.01457398989309026,36.03304904051173,917,959,34.377510040160644,2,-13.591637600084555,2.923951920639363,40.202857705072645,61.25010530674424,21.047247601665404,65.2501053067445,50.726481505908374,36.202857705070194,50.726481505908374,1
2,58,breakout,5.0,4.0,1.0,17969.94379821513,-28.120224807139483,47.87781517057975,-0.41742169319986916,0.9359217282328202,1892,42.97040169133192,-0.015254337684149442,67.42283298097252,930,962,39.83935742971887,2,-18.958345692764496,8.645619084969512,40.151441345196375,61.31003682657547,21.158595481378264,65.31003682657598,40.151441345196375,36.15144134519738,61.31003682657547,2
2,56,breakout,5.0,4.0,1.0,17422.99257618938,-30.30802969524249,50.54410612493826,-0.4535324695263233,0.9308366185880986,1982,42.73461150353179,-0.016069769971533,65.47325933400606,978,1004,41.285140562249,2,-21.393420471705543,8.608007758256395,40.09998721349843,61.37519091553302,21.275203702023433,65.37519091553354,40.09998721349843,36.09998721350232,61.37519091553302,3
2,48,breakout,5.0,4.0,1.0,14550.611548675168,-41.79755380529932,53.289886607247816,-0.7175571874339379,0.901884651750484,2288,41.56468531468531,-0.021693333561100037,59.36145104895105,1122,1166,40.803212851405625,3,-27.75579586882361,6.7928380513519935,39.38100750565323,62.104309314454845,22.72330180880926,66.10430931445636,39.38100750565323,35.38100750565234,62.104309314454845,4
2,50,breakout,5.0,4.0,1.0,14033.687826588006,-43.86524869364797,57.058727237041595,-0.772912665676375,0.8915440563126954,2180,41.788990825688074,-0.02447049853029697,60.74587155963303,1069,1111,39.83935742971887,3,-26.764868491398442,2.6044978988175504,39.44954054900285,62.0177793563207,22.568238807311417,66.017779356323,39.44954054900285,35.44954054900328,62.0177793563207,5
2,54,breakout,5.0,4.0,0.5,14002.601543497989,-43.98959382600805,47.3281532934681,-1.0958519506713307,0.8584244126795053,2210,36.515837104072396,-0.025034771400474817,32.897285067873305,1079,1131,35.66265060240964,0,-17.73529487558542,-1.6238715098472265,40.04753484557383,61.439967415991546,21.392432570411724,65.43996741599089,50.74375113077599,36.04753484557212,50.74375113077599,6
2,52,breakout,5.0,4.0,1.0,13700.167234519871,-45.19933106192051,61.115981977733306,-0.7942427876640121,0.8887245198143711,2190,42.054794520547944,-0.02541441252055084,61.4675799086758,1078,1112,40.88353413654618,1,-28.642387563799936,6.319067329228144,39.99682073818864,61.50644183081369,21.509621092627725,65.50644183081496,39.99682073818864,35.99682073818947,61.50644183081369,7
2,46,breakout,5.0,4.0,0.5,13624.09735851875,-45.503610565925,47.42586768749288,-1.162792338281811,0.8612171593638102,2578,36.34600465477114,-0.02258745892900396,28.919317300232738,1263,1315,38.0722891566265,2,-20.239536175033084,2.1128532226239747,39.311525887724244,62.189557637005336,22.878031749287906,66.18955763700684,50.7505417623652,35.31152588772385,50.7505417623652,8
2,40,breakout,5.0,4.0,1.0,12943.494528790212,-48.226021884839156,53.61037382822656,-0.9440097160032931,0.8869057133262883,2663,40.66841907622982,-0.023076675822916733,52.15020653398423,1317,1346,42.489959839357425,1,-26.55489874915996,3.9783690259217757,38.45242763888039,63.036702291024696,24.584274652142632,67.03670229102643,38.45242763888039,34.452427638879456,63.036702291024696,9
2,44,breakout,5.0,4.0,0.5,12769.864974695416,-48.920540101218336,50.530307897340855,-1.265808244563998,0.851832252070879,2736,35.78216374269006,-0.023635070527611875,27.947733918128655,1336,1400,37.18875502008032,1,-21.510476699739304,1.8493412524043729,39.241172953703156,62.278117503712814,23.036944550007867,66.27811750371313,50.75964522870498,35.24117295370418,50.75964522870498,10
2,42,breakout,5.0,4.0,0.5,12708.092235039945,-49.167631059840225,50.891194640642134,-1.2825744804392207,0.856334680075925,2918,35.05825908156272,-0.022337043899121348,26.98526387936943,1418,1500,37.99196787148594,2,-22.96272587407118,6.571260214219087,39.16975152055346,62.37128368272663,23.20153216217137,66.37128368272703,50.770517601643526,35.16975152054944,50.770517601643526,11
2,38,breakout,5.0,4.0,0.5,11098.383206961356,-55.606467172154574,56.47178146311174,-1.5217561931236219,0.8332389011949151,3112,35.08997429305913,-0.025250749669399775,25.088046272493575,1524,1588,36.94779116465863,1,-21.211324990280477,0.22841748881637083,38.351466219778665,63.16010008331841,24.80863386354647,67.16010008331857,50.75578315155184,34.35146621977723,50.75578315155184,12
2,36,breakout,5.0,4.0,1.0,10288.690493525639,-58.84523802589745,61.67877463276994,-1.2736597209617289,0.8588984422332658,3024,39.48412698412698,-0.027882060054059018,47.83465608465608,1490,1534,41.68674698795181,1,-27.11203001761277,2.0515792336446874,38.24809070838115,63.28815375754177,25.040063049161457,67.28815375754019,38.24809070838115,34.2480907083811,63.28815375754177,13
2,30,breakout,5.0,4.0,1.0,9990.002498096743,-60.03999000761303,62.683416299208616,-1.3408293741257002,0.8661120120485228,3558,39.46037099494098,-0.02453042386821189,42.08206857785272,1752,1806,40.562248995983936,2,-32.41272860204783,7.747301551428196,37.00462141288087,64.51794695758065,27.513325544698517,68.51794695758097,37.00462141288087,33.00462141287957,64.51794695758065,14
2,34,breakout,5.0,4.0,1.0,8800.663307310002,-64.79734677075999,66.8096286172122,-1.5070675472388195,0.8410075207963309,3263,39.564817652467056,-0.030652857017138237,45.45847379711922,1615,1648,41.04417670682731,1,-28.50967942311987,1.2020629284802922,38.14273088115317,63.42181076392071,25.27907988276343,67.4218107639203,38.14273088115317,34.142730881154044,63.42181076392071,15
2,32,breakout,5.0,4.0,1.0,8784.798282186899,-64.8608068712524,66.7446042071831,-1.484249428821999,0.8487268360141316,3528,39.3140589569161,-0.028377920381491478,42.743480725623584,1747,1781,40.24096385542168,2,-31.913324577792185,1.8344879057931183,38.036005778978335,63.55857017957947,25.52256440060644,67.55857017957798,38.036005778978335,34.036005778979074,63.55857017957947,16
2,28,breakout,5.0,4.0,1.0,8593.089948799845,-65.62764020480061,66.31080770115005,-1.5491703418412317,0.8521455628396999,3874,39.132679401135775,-0.026412110960301636,39.657976251935985,1903,1971,40.88353413654618,1,-32.92284291587298,7.530710789217067,36.843358044973776,64.7089852909748,27.865627246002653,68.70898529097389,36.843358044973776,32.84335804497162,64.7089852909748,17
2,26,breakout,5.0,4.0,1.0,6303.176518752547,-74.78729392498981,74.9102473826128,-2.034473529835582,0.8211688978432005,4274,38.324754328497896,-0.0311767244774625,36.7042583060365,2106,2168,40.0,1,-36.11803265070142,5.8306658287930295,36.68176984824264,64.91059733543347,28.228827487189957,68.91059733543273,36.68176984824264,32.68176984824319,64.91059733543347,18
2,24,breakout,5.0,4.0,1.0,4803.192699177671,-80.78722920328931,80.89471120972104,-2.379458430892207,0.8022698143741543,4745,38.4404636459431,-0.033780340595137445,34.076080084299264,2342,2403,38.87550200803213,0,-36.77497722275824,-5.841323077960091,36.52223801227976,65.12190280842225,28.599664796145458,69.12190280841966,36.52223801227976,32.52223801227837,65.12190280842225,19
2,22,breakout,5.0,4.0,1.0,3319.2103617956604,-86.72315855281735,86.78619138415543,-2.8697407864067626,0.7766033926083394,5323,37.36614690963742,-0.0370218678988718,31.240841630659403,2660,2663,37.34939759036144,0,-38.15412766644591,-8.077629938369883,36.36882797200195,65.33205816137452,28.963230189377047,69.33205816137482,36.36882797200195,32.36882797200105,65.33205816137452,20
2,20,breakout,5.0,4.0,1.0,3120.2374121910984,-87.5190503512356,87.57830462472221,-2.96625012960345,0.7717458170775714,5407,37.54392454226003,-0.037577494331016065,30.186979840946922,2670,2737,36.626506024096386,0,-36.90338838435296,-7.002601385967493,34.88745558743055,66.77444282290601,31.886987235476482,70.77444282290628,34.88745558743055,30.887455587429322,66.77444282290601,21
2,18,breakout,5.0,4.0,1.0,2536.303235487909,-89.85478705804837,89.90295224091982,-3.166548688550034,0.7666116498424422,6147,37.28648121034651,-0.036408550622163915,27.598503334960142,3056,3091,37.18875502008032,0,-41.48063333547397,-6.585533914371644,34.63862813006728,67.09092999857577,32.452301868503596,71.09092999857243,34.63862813006728,30.63862813006656,67.09092999857577,22
2,16,mean_reversion,5.0,4.0,1.0,1435.0093941760517,-94.25996242329579,94.61074607635211,-4.220351352219599,0.7221814598471183,7094,49.68987877079222,-0.039562510885294,24.410064843529742,3563,3531,37.510040160642575,0,-52.50974920228499,-10.03267232103157,34.39889699276335,67.40188768654023,33.00299069377817,30.398896992763653,67.40188768654023,71.40188768653901,34.39889699276335,23
2,14,breakout,5.0,4.0,1.0,857.7995659919264,-96.5688017360323,96.58384923982857,-4.712355446859048,0.7143675282587603,8339,36.39525122916417,-0.039850720165377,21.523324139585082,4134,4205,33.092369477911646,0,-53.699464663342845,-11.161574251163922,34.19344848052056,67.67560404665171,33.48215556613145,71.67560404665127,34.19344848052056,30.193448480520352,67.67560404665171,24
